,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,1206.1826029932777,1216.1428226711741,1196.7203942992758,1199.21044921875,11552182,3503.907852529123,3535.8054964280086,3500.283120267886,3508.305908203125,4101954,824.406500920576,832.7438177754724,824.406500920576,829.9564819335938,24138708,1694.9880113599872,1727.330776075937,1694.9880113599872,1716.8897705078125,5092963,1217.2079253456668,1222.2193060560244,1211.6508286551266,1214.7767333984375,11059417
2025-02-27,1207.975493883109,1210.166693583284,1195.8738026303336,1202.298095703125,11509215,3491.0518348426112,3516.4733357865325,3480.4192876480943,3491.87353515625,3823856,830.0551731686357,843.9671012979777,830.0551731686357,839.0090942382812,35786800,1704.748997302386,1724.8054634563641,1700.7668702151418,1713.5875244140625,5757079,1215.769120615194,1225.3947998146707,1209.1203494513463,1213.0897216796875,12008162
2025-02-28,1197.218393771922,1212.5073065135477,1188.5530513693543,1195.325927734375,23007298,3465.195760859545,3479.743067268356,3341.5199398740847,3366.89306640625,7085018,831.2638337603047,857.0404125816553,831.2638337603047,854.6477661132812,54516728,1704.6034155946859,1704.6519072727174,1634.0901134127998,1639.189208984375,12182167,1206.6891556122284,1215.620243112648,1190.9108768010287,1194.8802490234375,20215075
2025-03-03,1199.2104168056296,1201.6506219268736,1151.4013636439433,1166.5906982421875,17944938,3368.584826957939,3405.557099448941,3360.03036363457,3376.365966796875,4990439,858.2984642242569,859.9017921530082,835.7531707549724,839.4285278320312,21205364,1643.6571185043986,1678.9136517994152,1643.6571185043986,1659.488525390625,7504969,1201.2312348006667,1207.6814644794808,1194.929880803104,1196.964111328125,8158881
2025-03-04,1157.576687742468,1169.3297956512124,1154.9373267832577,1157.2779541015625,11377373,3357.952083726606,3432.3799220820893,3348.576156481458,3414.06298828125,2797737,837.6771272358142,845.7184570804238,835.3338019387764,843.5971069335938,19920958,1646.2794646548505,1650.1644899401717,1621.9980566215932,1639.7720947265625,6759673,1197.9068433475454,1207.334101585249,1197.0137104452713,1201.1319580078125,9574490
2025-03-05,1156.3815647449799,1178.2940491759787,1152.3974766666165,1170.9234619140625,8664095,3403.2370189380595,3480.081342184221,3403.2370189380595,3428.561767578125,2501894,839.6257577393887,843.991790915382,832.8671383829512,833.73046875,21583872,1643.8026956375877,1683.1385762213686,1643.8026956375877,1662.30517578125,8180782,1207.6814517983407,1216.5628733470458,1202.0251450551775,1206.391357421875,9052846
2025-03-06,1192.2383549047067,1209.1208794668382,1180.4355183146993,1204.7882080078125,14468014,3438.1793081878077,3488.877181911339,3417.9775618337376,3481.28955078125,2786513,832.2504799228543,838.6144701478811,824.973838204501,834.3224487304688,32966088,1665.7046071983816,1672.794825837321,1642.4915571816716,1666.5301513671875,10610547,1218.5476101118768,1218.5476101118768,1199.7427576093883,1208.7235107421875,11949475
2025-03-07,1211.1627762331514,1249.8084792402678,1207.178688153437,1244.828369140625,16474965,3479.743027656133,3503.9079097926337,3454.998093954285,3490.56884765625,2051315,829.7838192395386,839.2311321984157,827.6131479773222,833.3604736328125,13372914,1654.1465445914585,1655.9919552333556,1627.339895010843,1637.5380859375,8019331,1201.8265880949464,1208.5249033729367,1197.0634143564148,1205.250244140625,6620284
2025-03-10,1240.0473535020744,1252.9956391209716,1230.4855669004469,1233.4736328125,11931051,3486.0257496562317,3501.104729866086,3462.9242177043166,3469.738525390625,1004626,833.2371287977431,838.6144556459366,830.3018296675241,832.4971313476562,15604050,1637.5380832553346,1669.5895404009018,1628.0197243147556,1652.5439453125,7558981,1198.7503263397664,1216.4140799337886,1198.7503263397664,1205.5478515625,7363437
2025-03-11,1235.0672477916657,1244.5294565449083,1224.858022557904,1242.3382568359375,10089838,3439.146018462038,3468.8688234276665,3419.4757100500633,3455.8681640625,1995450,829.9811819724781,835.7038170818192,823.8885481247595,831.510498046875,19898430,1631.7104941166237,1631.7104941166237,1589.9950857541564,1613.83935546875,12671234,1207.8798680000234,1238.4440812807522,1207.8798680000234,1235.864013671875,10927950
2025-03-12,1252.995610693361,1257.9757204337955,1239.0513034201438,1252.0494384765625,11977555,3445.912267227522,3450.020297279617,3370.3729384283747,3389.076416015625,3174167,834.4952011662076,847.7904654359072,834.4952011662076,844.1644897460938,18784106,1589.84944650162,1589.84944650162,1518.850635339536,1545.123046875,14870008,1237.4020778822246,1242.3637929723905,1225.8413786306357,1234.425048828125,11548372
2025-03-13,1255.0376050433522,1259.1212710412995,1238.901975238559,1242.9359130859375,9505270,3385.306695598729,3406.5717917540665,3367.714708703622,3393.764404296875,1693004,846.5817587561914,848.9250839737969,838.688452760047,841.9197387695312,15736264,1553.2816045131979,1559.886194636392,1525.163782654934,1534.439208984375,7822888,1241.4707365370484,1245.9858244254206,1235.7647643884725,1240.4783935546875,8132940
2025-03-17,1237.208673957254,1252.3980085038181,1228.1946267891797,1233.9217529296875,16640917,3372.4510196048896,3412.5163478055665,3361.1902786941764,3380.8603515625,2690906,841.1304915849349,850.5037932506908,841.1304915849349,843.7944946289062,18950652,1500.736758011993,1548.1826065260266,1500.736758011993,1544.34619140625,7526032,1247.4248742515454,1264.1953748180651,1245.1424367918191,1259.2833251953125,11164812
2025-03-18,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,0,3380.8603515625,3380.8603515625,3380.8603515625,3380.8603515625,0,843.7944946289062,843.7944946289062,843.7944946289062,843.7944946289062,0,1544.34619140625,1544.34619140625,1544.34619140625,1544.34619140625,0,1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,0
