,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-07-09,129110.98093305902,131254.4755811582,128373.001384345,130955.96875,7879.0,183.55734584132267,184.17741031400973,180.36846214782938,181.10662841796875,4773194,504.3707807691058,508.09450869721354,496.87428048716794,504.46875,1233250
2024-07-10,131602.4752301173,131602.4752301173,127814.88741960953,130479.3125,7283.0,181.08695160566583,181.08695160566583,174.95523975012222,177.60279846191406,6401087,506.624605151454,513.4841259175279,486.04604285323245,508.24151611328125,1260833
2024-07-11,130009.27957084634,130938.43313849573,129888.64305097247,130213.5625,3872.0,177.6028006935409,179.64014679747484,176.17568224876328,176.42173767089844,7184501,510.54433869106964,521.3235857651613,503.68481782573855,516.7178955078125,1048016
2024-07-12,130217.64525266958,130606.42695159324,128832.9658247985,129301.3046875,4312.0,177.3567524683893,182.081019768697,176.49064755958898,179.38424682617188,8336170,520.3436360382486,526.1252559183386,515.9829288212595,522.6954956054688,370275
2024-07-15,129828.8249643663,133946.41862972366,129828.8249643663,130867.5390625,16952.0,181.3428418670616,183.31128519804733,177.4748579303294,182.9176025390625,7480546,524.2633785847102,524.4593768565165,509.56440535336316,520.8336181640625,366653
2024-07-16,131453.93745757377,133079.04112125104,131005.28920686535,132781.53125,8534.0,183.50812539485756,183.50812539485756,179.3743974289086,181.44126892089844,12008675,522.3035109207888,523.3814116908869,514.4640585992761,519.2657470703125,337205
2024-07-18,132302.43820928765,132774.76498769186,130393.09771054465,131903.390625,5679.0,186.90369484216058,186.95290893077194,179.84682705459286,181.65780639648438,37665072,517.2568528669747,517.2568528669747,502.8028622774729,505.595703125,424798
2024-07-19,131852.72133269315,131852.72133269315,127116.99032074388,127738.6640625,18338.0,182.51406654218036,182.51406654218036,172.23879003654392,173.17379760742188,13685366,509.5644122211715,513.4351538529837,497.805233477606,510.93634033203125,812534
2024-07-22,127738.66578029192,131164.79585482288,126219.84360744119,130581.0546875,19170.0,170.3294038340804,173.02617668012604,167.80979870219926,170.98883056640625,7917914,510.54429019516726,536.7084721153997,507.89846329352224,527.203125,1095235
2024-07-23,130108.98575027098,133334.31481105083,125846.430257352,131608.171875,18946.0,172.72106353722415,172.72106353722415,162.39657297607252,171.7565155029297,9608735,532.49479332005,547.7327159625355,516.2768793814707,527.0071411132812,1958091
2024-07-24,131075.19733111636,137461.79682679885,130562.13393102196,136860.265625,22893.0,172.63247489463404,174.5713927857951,171.0183519567063,171.99273681640625,4458422,533.0827963209412,552.4364456359018,529.7020203013352,546.9488525390625,891686
2024-07-25,134285.89116597723,139771.98137106982,134285.89116597723,137370.90625,17629.0,171.25457462863736,172.2387963219054,167.16020878031486,170.98883056640625,5458213,543.8619886001628,543.8619886001628,530.3389457105376,537.0514526367188,1126989
2024-07-26,137670.34292553912,139101.01337383105,135989.07231716084,138649.125,13182.0,172.14037529087418,178.04570569561128,171.4218976300134,177.62249755859375,7455371,537.0514875525201,549.7416134069462,531.9558314020225,544.3519897460938,873947
2024-07-29,138659.25221138351,140254.5036676584,138279.3583784377,139032.75,12647.0,178.8232389371561,179.26613568829933,176.09694068620544,176.7071533203125,3768421,552.6814335887613,579.7275223721845,548.5657088233847,575.46484375,1322962
2024-07-30,139038.15897474604,140276.18365612393,139032.76133689628,139715.578125,7514.0,177.15991241558422,179.59094130406285,176.1363284184504,177.18943786621094,4003069,574.2399093067439,581.2464440696659,563.4606618624194,576.542724609375,577706
2024-07-31,139727.06848650897,142270.85368228727,139727.06848650897,142022.453125,11737.0,177.65201156203807,178.61654459427916,176.6382644426556,177.0516357421875,2073303,581.1483675289039,582.6672494007773,557.1400456377843,564.0975952148438,708414
2024-08-01,142234.5654189346,143620.76000198812,139377.62365609844,140042.71875,8618.0,179.02992495044106,179.1874040300475,173.22302280674575,173.7151336669922,3547911,563.46063562259,563.46063562259,548.5656642492944,552.7793579101562,622235
2024-08-02,140041.55965706395,140425.94635701025,137781.16617997707,138139.9375,6267.0,172.58327644208396,176.2741077174234,169.44360690097693,174.33518981933594,9004437,552.5834120231643,558.5119857997144,544.1069803901404,545.5278930664062,875032
2024-08-05,136582.08145418073,137680.32918517196,135059.51073621563,136251.203125,9577.0,171.24473715945837,171.24473715945837,164.64060301510065,165.87088012695312,7380500,535.8265673225409,549.3006263297889,522.0095561919461,525.6353149414062,629477
2024-08-06,135808.3147435631,138778.57562474007,135084.4696548729,135457.171875,7917.0,167.31768310570155,171.6482524259309,163.981172260962,164.5913848876953,4182278,534.0136999550458,545.6258646770816,524.3123538708653,527.4971313476562,427670
2024-08-07,137280.96728727652,138452.39514120482,133992.26131492056,134391.078125,6772.0,168.99086667538478,169.0892948548042,164.06975806504724,166.83541870117188,4659477,543.2740522819474,543.2740522819474,524.5083399684938,527.2521362304688,443469
2024-08-08,134285.75944799028,142273.01651552872,131789.7416143845,140167.921875,39876.0,166.9240035834921,167.22910990259206,162.49500600629128,163.03631591796875,3909508,528.1341431770375,533.180754986867,520.2946904453928,530.3389892578125,373164
2024-08-09,140167.8938793446,141024.82343080177,135184.2988678036,136693.59375,17910.0,165.3394018984201,166.1366190393084,162.91821000939757,163.57763671875,2882514,532.1028153287792,537.8844352205494,529.1630207689518,531.2698974609375,195850
2024-08-12,136881.5923863955,138279.36211171246,134285.7343250926,137066.796875,15138.0,163.38079504991165,166.08740460646138,161.42218854613552,165.36892700195312,3999022,522.2545345275946,540.922218700024,522.2545345275946,537.5414428710938,285415
2024-08-13,138079.64399985358,138279.3722040874,136801.72981519176,137268.9375,4734.0,165.35908450174725,165.44767586957144,159.46360605572923,159.77854919433594,4198056,543.764042619184,553.6613273791976,537.8844533018828,545.3319091796875,334459
2024-08-14,136886.5989767538,137929.88754661908,135306.96301809206,135753.859375,6578.0,160.02460469241754,160.21160922074932,157.34752043194837,157.92822265625,3173840,553.6613193265877,557.1890489415499,537.1004523996118,544.2049560546875,679363
2024-08-16,137031.35070447132,137458.96527120177,134407.58410114318,135870.40625,9943.0,157.47546487111575,162.24894590723372,156.98335404339352,161.69776916503906,4338449,546.0178530085124,556.1601202811562,527.9870891790642,543.9599609375,557359
2024-08-19,136062.90195388134,136781.0061674881,134286.23674969195,134708.8125,9128.0,162.37688728923993,163.47922577446496,161.0285084039735,162.39657592773438,3904977,549.3496055970603,566.4004385715957,542.4411000990293,556.3561401367188,781892
2024-08-20,135383.99744706543,136001.71501561624,134835.87197067574,135656.609375,4051.0,163.28237479603467,165.72325543657635,161.55998681287807,164.71934509277344,4346921,562.9217206859738,589.82085512078,549.7906132961117,562.5297241210938,1819177
2024-08-21,135084.46987860845,137780.1688340574,135084.46987860845,137611.78125,6885.0,165.25081737863835,165.8807186657488,163.59733213173513,165.55593872070312,3058802,562.5786899304545,570.2222040181211,558.9039465461058,562.3827514648438,873117
2024-08-22,137218.85819206608,139675.14220860985,137218.85819206608,139392.140625,5436.0,166.33346976393952,169.18770672900752,165.34924804936,166.25473022460938,5161326,564.4406105450925,569.8302344305057,561.3538020320623,562.4317626953125,458297
2024-08-23,139277.78200150834,140276.1890409457,138011.14667088218,138298.9375,5657.0,166.82557656959253,166.87479065773258,164.6406032148492,164.97523498535156,3414990,564.930541020376,564.930541020376,552.6813965923541,553.9063110351562,670438
2024-08-26,139776.51828073297,140276.17415060283,138140.73772102327,139102.5,9279.0,164.9752300772908,166.76652070968478,164.25675246952093,166.3531494140625,4452610,558.3650368660689,564.7835771501065,546.8508400887251,552.4364624023438,400492
2024-08-27,139137.99499892275,139627.1676126997,138228.35265082394,138586.46875,4576.0,166.3334723550859,169.28613754482114,165.98898874240408,168.34127807617188,4638048,554.4452560371557,554.4452560371557,542.8820757715848,543.7640380859375,664350
2024-08-28,139277.7728874596,139277.7728874596,136268.91746990857,136638.28125,6441.0,170.94946391761948,170.95930072780837,167.56373897681823,167.82948303222656,7706210,540.9222130375415,551.6034908060522,538.1784166725945,547.4387817382812,356145
2024-08-29,136781.7669520339,137094.11236009886,133177.51747249492,134206.96875,10344.0,168.58733162575223,169.22708475386872,165.46735057894185,167.7015380859375,3063823,547.4387891462914,550.2315701642435,529.3590399277264,530.9758911132812,463865
2024-08-30,135184.30058564147,135274.1572108461,134185.8936389233,134618.65625,10322.0,168.49875426461278,169.23692054937425,166.40237222815162,166.6877899169922,3415918,537.4434615418835,543.5680336266204,528.6240777398624,538.5213623046875,735036
2024-09-02,135234.2198564219,135861.9214188484,133786.52979520513,133981.46875,6841.0,166.3728327976431,168.64639758403246,166.16615464671872,168.16412353515625,4999370,543.8620433473221,549.741633005131,521.5685992281301,524.900390625,898301
2024-09-03,134535.34772799976,134583.2712655949,133826.4787344051,134204.875,4691.0,168.54796597275066,171.15614746818216,168.1345946612878,169.68966674804688,6769138,527.8891138359353,536.7084973831136,525.3412560361426,530.1429443359375,317297
2024-09-04,134183.90163887863,135244.00705291357,133841.90044703273,135111.328125,4118.0,168.40034230367573,169.3845640237018,165.84135982439525,166.3433074951172,3288369,528.1831033148837,538.9623503213099,525.3412779072614,528.6240844726562,1444458
2024-09-05,136032.95711108923,136448.29443335132,135284.1518425878,135800.421875,3971.0,167.30784705685593,169.0892858763203,166.59920625315294,167.8590087890625,5362951,533.7197339577342,533.8666878016808,517.4038499912856,520.9315795898438,1038653
2024-09-06,136132.79686170383,136482.23931789448,133828.92586806073,134046.875,3820.0,167.90822057000588,168.06568462130872,162.17020651168107,162.62294006347656,5578591,523.2834140152512,537.9823863190504,511.8182036562336,516.766845703125,1039568
2024-09-09,134784.9521993545,134784.9521993545,132388.77527136597,133765.875,6107.0,162.80995065639294,164.09927867135772,160.7529309223189,163.6170196533203,3379647,516.86489478034,521.3235712566646,510.2013723729487,516.9138793945312,915963
2024-09-10,134635.19858545714,136142.6997186731,134041.80156054595,135543.15625,5084.0,165.29018686634683,170.5065646327036,164.0697466097028,168.98101806640625,9893480,542.6860854094022,542.6860854094022,523.8224028987474,533.4257202148438,432321
2024-09-11,136002.99824720007,136432.31324680583,134926.51272584125,135130.34375,5167.0,170.17193002794357,170.26052139678453,163.04617435958488,163.62686157226562,5613656,535.9736028409153,539.746315592704,531.8578781415139,537.5904541015625,558732
2024-09-12,135581.68351348443,136258.6971087139,135284.1582061381,135745.671875,3413.0,165.34925115453882,172.17975238487927,165.3000370642793,171.60890197753906,15036376,539.8932562952696,542.8820353219011,529.6529604539486,541.0201416015625,527057
2024-09-13,136182.7072004776,137380.7487332941,135583.7098342321,137135.140625,4948.0,172.6324838830143,176.53984531743401,171.76637898066122,175.10289001464844,13689402,542.9310634417993,556.7481341861801,539.9422841756589,553.1223754882812,538637
2024-09-16,137580.4846868655,138288.35525031245,135883.1927857939,136209.671875,5576.0,176.17567897779176,176.17567897779176,171.82542099737537,172.455322265625,5726945,552.6813724899459,560.0308588262485,548.8106310574387,555.8661499023438,366642
2024-09-17,136831.69309924892,137045.69542115874,134837.8273195713,135003.8125,2915.0,172.72107326050607,174.4237726134232,171.7466883613059,173.0753936767578,3562118,556.6010900042568,557.0910557525,542.8820490534476,551.064453125,425325
2024-09-18,135473.8349651919,135473.8349651919,133087.64242656113,134028.84375,4978.0,172.2387913928393,175.66387858234543,171.94352188970257,174.21707153320312,6682772,558.6589582461644,567.3803730513754,557.8260403445516,564.4895629882812,795780
2024-09-19,134485.42150885958,136631.99653665506,133909.29387549104,136130.390625,7839.0,175.6835781483168,178.78387057901557,169.5912432595041,175.19146728515625,15235214,572.2310527324848,578.8455908354053,542.8820902248788,544.79296875,796612
2024-09-20,136282.56781016395,136600.35766694747,134884.84468423823,135717.875,13578.0,176.00836839804745,179.3744048095946,174.92571852092792,178.44923400878906,10622489,546.6547591852951,588.9388270121926,546.6547591852951,565.4204711914062,1408413
2024-09-23,135833.27795758797,137280.96816735278,135833.27795758797,137016.1875,5664.0,180.1125755755351,182.4648648962648,175.99853597596223,181.6085968017578,13735342,568.8012808665634,578.1106306031347,558.5609841942799,559.2469482421875,373333
2024-09-24,136991.42930773948,137780.12406526346,136532.16207152084,137593.46875,5250.0,182.76012743052695,184.2364599607734,180.60467953348217,180.988525390625,8839860,560.5208278299533,567.1843501847583,558.5609647955829,563.9995727539062,295403
2024-09-25,137129.22388943896,139632.88579455588,137081.45634782597,138934.5,8665.0,181.09679788520015,186.18522241491942,179.9255716264271,184.44314575195312,14292747,568.2133157871236,573.1620182279854,562.5787090727326,571.1041259765625,433439
2024-09-26,139028.17874632395,139277.78050349868,137477.69943108398,138630.96875,8335.0,184.44313454581544,184.44313454581544,179.81729571057832,183.87229919433594,11507289,568.3603109095161,576.1997634737853,566.4004477684488,573.406982421875,979360
2024-09-27,138479.05968857268,142157.0977093431,138156.57420710614,140749.34375,12240.0,183.61640344486128,186.3033245612336,182.58296762532368,184.9352569580078,7610386,575.2198161233551,577.1796792106579,569.7322234030174,572.3779907226562,168047
2024-09-30,140775.38293268468,141658.81710106652,137979.89021378083,138293.0,6269.0,184.04945113689553,184.89588236851372,182.16958415464583,182.88807678222656,4833939,567.3803705350188,590.8497432471838,567.3803705350188,586.195068359375,811111
2024-10-01,139377.6185034666,140223.36284103227,138728.8567488212,140039.46875,3931.0,184.13803203742094,186.4607958222489,182.18927729987163,185.1517791748047,7122957,590.8986752461273,592.9075227936165,571.3490304960795,579.531494140625,388580
2024-10-03,137780.15190091977,139671.63376886392,135707.86478382122,135887.515625,7483.0,182.08101875804752,183.55735134257225,177.15991014296517,178.37049865722656,11643302,578.1595740447062,578.1595740447062,564.5875469509856,574.0928344726562,358803
2024-10-04,136382.40082172272,136564.90650748558,132788.13549992035,133196.234375,10223.0,178.39018015504556,179.0692955196242,171.1659966016459,172.19943237304688,9226512,573.3089505534454,586.9790078570803,563.4606502801689,581.1973876953125,578054
2024-10-07,135161.3438047,135284.1478651237,130347.02527329317,131028.78125,7958.0,173.44938381065307,174.53203367428765,164.65043952011914,165.8413543701172,7477478,584.0392373220118,599.1791926005526,556.7971506304569,570.6631469726562,1205723
2024-10-08,131390.36054626165,132372.63702828053,130641.65670069779,131929.703125,5944.0,165.3492410130047,170.43766525868168,165.05397150758958,169.2762908935547,5510412,571.3000943279885,591.8786569024101,571.3000943279885,582.9613037109375,685453
2024-10-09,133586.8586858898,133776.5560188518,132239.85162076322,132372.09375,4681.0,170.76246783671132,173.96118841578516,166.03820059324212,166.74684143066406,9490521,584.4311800511686,598.6891716465396,581.0014197452585,593.0545654296875,648296
2024-10-10,133387.18353527205,133477.04017088714,131789.73223544843,132003.84375,3208.0,168.0558573233944,168.74480951818563,164.5618672422007,164.8374481201172,4274505,601.4329769040473,604.1277886131898,579.4335020800848,582.71630859375,362806
2024-10-11,132189.08381227628,132206.96153721595,130942.27629887835,131987.0,3353.0,164.85712658431305,165.66419554699243,160.67418456650213,161.17613220214844,11614006,582.0793742833682,597.7582799879707,572.2800582179916,575.5628051757812,371695
2024-10-14,131987.0002341663,132688.28753640383,131042.1172291117,131703.15625,5429.0,161.9832031554074,164.46344595208424,161.2647255462145,162.71153259277344,11581312,571.9370820625278,580.0705020931888,562.8727150826934,578.74755859375,768666
2024-10-15,131703.86870908533,132288.88844500933,130641.56359888878,130818.53125,6023.0,163.43000944126234,165.93977767471506,162.5442009375569,165.39845275878906,10759297,578.1596213212424,589.771786401635,573.2599635134353,577.963623046875,337345
2024-10-16,130791.56822645305,131068.9693748052,129323.70711679729,130285.921875,5437.0,164.6110794420129,164.94571121592324,163.47923049342086,164.1977081298828,7751067,577.032718289538,585.8521029883965,574.3379062982201,580.2665405273438,723717
2024-10-17,130213.24040720264,130741.29631379116,129193.86685190286,129604.9609375,3163.0,164.36501945837122,165.1425479724263,161.1662990198101,163.78433227539062,8675146,581.6383312442356,591.5846599169653,573.2599288613928,574.3378295898438,230822
2024-10-18,129593.23080600027,129742.99185854958,128413.11371191173,129238.4453125,3964.0,163.38079515103078,165.49686570752164,159.2864294513523,164.0106964111328,11045604,569.4381997928996,579.6295118372246,565.371519746479,575.61181640625,681480
2024-10-21,129892.76061586717,131789.73406068,127847.07131702968,128038.671875,9788.0,165.34924970694848,166.22520644098427,154.227541217101,155.3298797607422,15051766,575.611787692101,577.7186045333825,563.4606131538908,569.4381713867188,248487
2024-10-22,128784.51051067087,128784.51051067087,125899.11446930456,126205.875,5713.0,155.59559741754816,156.67824724235837,142.77119048871648,144.23768615722656,24010034,569.4382045715502,571.9370778932933,552.0444194127169,554.6902465820312,368417
2024-10-23,125899.120494227,126553.07706776958,124789.28973246049,125294.0390625,6712.0,144.39517894709135,149.56234311300082,143.89321624514824,147.79074096679688,13909496,552.6813785179338,579.1395296171967,546.4588372761056,569.6831665039062,429503
2024-10-24,125399.91800510473,125799.13260026168,123752.546470802,123933.4609375,5151.0,148.0761548542901,148.90289749523095,141.90508046134488,142.3775177001953,20052904,571.2021014547458,577.2776289722677,564.1465826163478,568.5562744140625,210103
2024-10-25,123933.45881918099,124663.38791740574,121680.89668605285,122556.25,6300.0,142.76136162104774,143.25347247460664,135.4879638061682,138.06661987304688,12615138,568.5563398048472,575.0238645945623,553.6123825494136,566.449462890625,691221
2024-10-28,122704.22605438739,124099.99910584412,122623.65148568685,122894.875,5059.0,138.97210790289313,145.66481879718083,138.77526655677363,139.98585510253906,13047525,559.7858926490704,563.3626666968898,480.6564207341252,489.81878662109375,2695759
2024-10-29,123202.43201083095,123203.43041788458,120557.6517257663,122312.703125,5946.0,140.2515924738287,142.6530958285463,136.80681651833115,141.6787109375,11464868,497.51128121609406,497.51128121609406,483.5472560302165,491.9256591796875,1245285
2024-10-30,122005.32848762351,122967.19217691688,121106.80903885847,121795.015625,6372.0,142.22002815725105,145.960073423816,140.74369568503045,144.1786346435547,12345747,492.5135775629643,513.7290885432362,483.8411778125377,508.094482421875,1098514
2024-10-31,121905.49646020916,122776.85618204084,121309.44747260274,122329.2734375,4359.0,145.46796738499398,146.05849138248954,142.12160466039515,143.6963653564453,13296222,510.44638426950786,531.0739320795211,509.5644219228382,526.3212280273438,794174
2024-11-01,122304.85393707118,123302.71490417383,122304.85393707118,123133.828125,927.0,144.5723250761809,147.14114431681443,144.3853205500839,146.2750244140625,2638735,533.0338035464847,536.9045453123063,529.212046398402,534.7976684570312,83394
2024-11-04,123552.8602739981,123633.02923219862,120308.0376809436,120684.1875,9772.0,146.59981119957374,146.59981119957374,140.2023704992,140.50747680664062,9179542,534.7976659747578,536.7575291574414,520.637642517814,529.1140747070312,622227
2024-11-05,120608.56144399762,121050.75433488983,117812.0234964257,119339.734375,9899.0,140.50748515292662,144.09005155722275,138.93273943626528,143.0959930419922,8972012,527.2032100205928,533.572765531994,505.2527178725754,509.3194580078125,1187796
2024-11-06,119654.09067715396,121646.7083103838,119654.09067715396,121419.8203125,6948.0,143.88337157582882,146.40297670480467,143.50936252704827,145.23175048828125,7223997,510.5443707114931,528.6731055640125,503.9788169379843,523.2344970703125,578338
2024-11-07,121705.81075004445,122138.76837651226,120039.5709026661,120833.15625,5330.0,145.66480879566814,145.85181331795295,141.53108073885673,141.87554931640625,5804643,523.2345036028529,524.9003993289117,516.6199651281354,519.4617309570312,288226
2024-11-08,120807.25348309752,121056.30924263493,117214.0332975962,119164.171875,15073.0,142.31846822708934,142.31846822708934,137.594200917429,137.89930725097656,7009217,519.4617343327058,520.3436967258447,509.85841629869157,514.1211547851562,302430
2024-11-11,119909.68284611453,124954.6803747596,119858.76408752675,122849.59375,23062.0,137.7910377696389,140.1728524774932,135.57653894834112,137.94851684570312,7981196,517.3058747482904,517.3058747482904,492.1216226532911,507.11456298828125,658638
2024-11-12,123502.94524117681,123909.99889292728,120524.7985767746,120731.515625,8804.0,138.87368561604478,139.3756332683807,135.9505460131974,136.38360595703125,4140867,508.682448053985,517.3548782322063,493.00357302433287,496.2373352050781,460645
2024-11-13,120707.40715452051,121466.14967956372,119734.25672470943,120291.7734375,7941.0,135.43875316471647,136.3639239958419,131.98414029128912,133.7655792236328,12440862,494.7674405121814,498.54018301330973,477.86362103900285,480.26446533203125,397605
2024-11-14,120208.20267540704,121706.81158085376,120091.3890565281,120359.7109375,5012.0,133.75571927909107,136.4131298091377,133.3226743583579,135.34031677246094,5267955,488.98582657588463,491.0926733546532,468.40726473601774,471.9840087890625,500665
2024-11-18,118898.38699649555,120981.60987581803,118834.53575270111,120668.5625,6728.0,134.40531197283264,138.28314784555013,133.25377439436082,136.501708984375,5629198,477.17768253481665,482.71428983797864,460.6658298566928,462.3316955566406,429995
2024-11-19,120710.39559396218,123999.77571459164,120381.76335161513,122757.78125,9833.0,137.0528666611694,140.24175025783777,136.50170493241873,137.505615234375,5892083,456.8441138188781,474.04190105799654,441.1652085642467,463.4096374511719,1266174
2024-11-21,122906.94751375886,123905.33245486849,121560.1098944827,123316.203125,6696.0,136.57059144211607,136.8068100458085,133.36203425328813,135.5666961669922,3921181,462.52769757947704,477.22667101950276,452.7283819527932,474.139892578125,1045277
2024-11-22,123468.06787018849,124547.16979249596,122345.93197912697,124401.6015625,6464.0,135.478114245601,138.22410126452803,134.93680431204925,137.34814453125,3846622,474.4828853659788,476.7367160491712,461.5967611005593,467.86834716796875,1081382
2024-11-25,125802.40126448532,126002.0876156988,123805.53775235063,124297.1171875,14605.0,140.25158515365538,142.02318712762343,138.2831418532532,138.71620178222656,5493643,472.57201655547135,478.54960532755854,460.1758877320892,474.6788635253906,1235292
2024-11-26,124504.43947686479,125552.49640705917,123805.58405193932,123978.46875,4556.0,138.7752592094819,139.70043000709677,137.2989266647002,138.38157653808594,5960047,474.6788341445025,483.1062514076926,473.55191884942684,475.07080078125,579705
2024-11-27,123955.3056395526,125103.45538647594,122917.18619501997,124338.90625,5246.0,139.75948760993,139.8874412423854,137.30877006154606,138.53904724121094,8204446,475.3648046679172,482.2733101883246,467.91731884763925,479.4804992675781,424540
2024-11-28,124352.68142151945,124494.41193288786,123264.43758205583,123468.421875,6135.0,138.23392916033785,142.95819613252308,137.59419108847172,142.04287719726562,18898040,479.1865315542864,481.5383613109486,472.86596104719,477.0306701660156,243698
2024-11-29,122807.10098685355,125235.38832178219,122510.21575624756,125054.8671875,8271.0,142.45624853136079,142.65308985983268,138.99178408173887,140.22206115722656,4590422,481.1953547722833,487.8098924475848,475.85474599975134,485.9480285644531,236419
2024-12-02,124903.8129759092,125244.13000080964,124066.12873061113,125162.7578125,5110.0,139.9071114926817,141.826355861133,139.37563837180844,141.4523468017578,4022418,485.948058902041,487.9569365608131,474.8258296170754,483.49822998046875,447770
2024-12-03,125303.18025272465,125699.15983100711,124698.62984919458,125388.09375,5200.0,141.45234198065717,143.78494257181694,141.38343925394946,143.32235717773438,3813710,486.97698778486745,499.2261319599055,480.9014003119937,494.7674255371094,448043
2024-12-04,125602.7113215144,127000.51574003682,125128.55765416662,126642.4765625,7926.0,142.72197842458976,146.15691744648993,142.72197842458976,145.80259704589844,6845087,498.6871698682557,516.276923602309,491.43568223308233,506.379638671875,816358
2024-12-05,126700.9855908945,131004.2263150612,126367.55619705163,130556.4296875,13817.0,145.85181414371115,146.79665855277287,144.62153703543103,146.06834411621094,4729816,509.51543602063964,512.3572017111056,498.68717413900987,505.4976806640625,325390
2024-12-06,130694.71808795343,131992.67938294457,130211.67991996292,130430.6796875,7588.0,146.06833822247103,146.87539216356262,144.27704761643736,146.46202087402344,6810891,502.45990606826143,509.27044235440127,499.86309342212,503.1948547363281,298999
2024-12-09,131034.17933738408,132963.64864224155,130595.41539657622,131944.15625,7413.0,146.15691837304223,147.967882646199,145.27112487496342,145.89117431640625,3736158,505.6447004678318,517.403879548479,497.9522315048806,515.6400146484375,410273
2024-12-10,132891.2591679831,132910.52577967927,131440.7875169216,132250.515625,6593.0,145.8616537602781,149.55248515612539,145.6648124227725,146.79666137695312,5635147,518.8737589028758,542.8330974091713,516.5218992443615,539.9912719726562,746494
2024-12-11,131893.8249283054,132591.72868092565,131644.46661325975,132309.578125,3350.0,145.96992382274934,148.31237636917768,145.96992382274934,147.70216369628906,4351059,543.2740619455703,545.7238907606022,533.3277330324316,540.6282348632812,704927
2024-12-12,132392.04643124496,132573.51139684737,131449.1212721201,131665.59375,3243.0,147.702162298526,148.39111450624043,144.78885936843557,145.27113342285156,3625503,539.8933119487448,539.8933119487448,520.3436651110484,528.4281005859375,497340
2024-12-13,131792.98412019343,133290.6316670138,130694.75605401098,133026.296875,5396.0,144.19830949802886,144.91680212030928,139.9661683891892,144.29673767089844,5363914,522.4505315265936,528.2810764200684,515.4929816125232,522.8424682617188,304371
2024-12-16,133031.29316960296,133233.5223961971,132092.5177364833,132322.65625,2755.0,144.18848022567676,146.55060631772443,143.55857893326197,144.97586059570312,2233073,524.2633784688458,524.2633784688458,512.70019815813,519.6087036132812,447021
2024-12-17,132322.66472792582,132322.71152941612,130459.19318972113,130771.203125,4757.0,144.9660110060215,144.9660110060215,138.9228902261352,139.6610565185547,7552894,518.3838213423478,528.330151101289,515.2480282303951,520.000732421875,418956
2024-12-18,130794.56114986204,131293.12181126798,129895.97256180955,130206.78125,3584.0,139.7594854816987,140.2023822560273,137.1414520789111,138.79495239257812,10516827,521.2745664291197,521.2745664291197,505.44864899125395,516.766845703125,356255
2024-12-19,128797.69718464899,129899.91904743812,128685.87282740341,129639.4765625,3035.0,136.8068097523338,139.5626333840445,135.41905361742525,139.20831298828125,12193131,508.58447241990865,515.9829436308215,503.6848146894664,506.1346435546875,270748
2024-12-20,129639.47377421711,130455.19250550876,127356.06038564429,127857.0703125,9524.0,139.19846284054833,139.45437008492968,133.3620355770842,134.32656860351562,8487963,508.7804810106982,509.5644143014144,477.12867348696983,480.65643310546875,554882
2024-12-23,127859.1631065779,130295.3364470437,127859.1631065779,130141.4765625,4229.0,135.8225873150147,136.80680896222492,134.14941351836336,134.55294799804688,3940701,487.9078953886706,488.5938594112972,475.315769438572,476.49169921875,529242
2024-12-24,130974.27360939539,130974.27360939539,129746.20258835898,130138.7890625,2554.0,134.83836633113103,137.19065547881422,134.45452048755197,136.4623260498047,5656854,476.8346891588758,478.8435368361851,468.75025402484937,473.1109313964844,244928
2024-12-26,129686.2954204616,131293.7704811048,129686.2954204616,130998.4375,5181.0,136.81665733971573,137.6827772682588,133.55888581489816,134.66122436523438,9220873,474.3358706795108,483.84121899447024,472.8169886882671,479.7254943847656,215850
2024-12-27,130794.5560056645,132466.88234394448,130724.66578489813,131347.484375,4886.0,134.9761697097918,137.4859381668896,134.4250079346553,135.79307556152344,4118706,480.65640909315664,486.6829819417377,478.8435298056618,483.8411865234375,180249
2024-12-30,130749.62100825539,131666.77411178753,129296.90290992381,130936.078125,10148.0,135.82258786593806,136.19659689916477,133.85414456353314,134.1494140625,2117941,483.79221520470117,487.02597733764463,471.2490734992005,472.6209716796875,295656
2024-12-31,130784.57585345986,131193.93287384248,129348.83098684961,130429.984375,3714.0,133.85414744739583,134.04115196803815,132.52544218243358,133.489990234375,3059127,471.6900690888514,484.7231470599716,467.4273607612588,480.6074523925781,338210
2025-01-01,129796.1362894156,130584.148601465,128797.70447180471,129171.6171875,2343.0,133.55888564566402,136.07849086947112,133.4604724835654,135.5863800048828,3531622,483.1062548831454,494.8654335009908,480.9503935078187,493.8365173339844,173261
2025-01-02,129496.59373448753,129635.4225446797,127599.57347160761,129009.15625,7133.0,135.47810471871728,141.009440628615,135.47810471871728,140.5960693359375,11377083,494.86544671722703,498.78517302785855,486.87901034034303,492.0236511230469,270241
