,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2025-02-12,3838.446403733592,3887.4043576304402,3808.5300926433138,3818.196044921875,1678002,405.6753937562897,406.3136281355489,400.2258148708563,402.48419189453125,13884574,1725.889991642642,1805.9706725919184,1676.080414091054,1779.487548828125,12795258
2025-02-13,3835.4503502565626,3851.3507965730623,3771.896705969927,3779.53271484375,2277310,402.5333188714483,406.46095206462076,401.60049400188456,402.287841796875,12989029,1782.378424963706,1792.66263921099,1729.8773858942106,1746.308837890625,5861415
2025-02-14,3793.8861694247853,3816.1178590800137,3769.7212893647547,3803.4072265625,1681975,404.30071268308313,408.6702162817502,401.01131412778494,402.8278503417969,14124236,1772.7422973497887,1772.7422973497887,1683.3574613846022,1701.483642578125,7142661
2025-02-17,3727.674715397498,3802.585849960782,3727.3846896150562,3774.0712890625,1799806,402.3860051226291,403.95706437920165,399.39119682530554,401.2077331542969,11975265,1694.4890755603128,1739.1813711802045,1651.79037022762,1730.7745361328125,5759442
2025-02-18,3768.1750490618683,3793.3065270348457,3735.4075625604055,3743.81689453125,2149879,400.6185827614127,403.4170273840887,396.69094959708514,397.9183349609375,12998403,1730.8743158336667,1736.8554517436085,1691.332280638037,1723.264892578125,3758523
2025-02-19,3742.8500136623115,3745.5081505528037,3642.2757324813897,3657.693115234375,4366672,397.4764566403701,401.40408972956527,397.1818961448654,399.0475158691406,7079032,1712.9308614018883,1885.6194850397542,1711.2528043147029,1871.0986328125,11830863
2025-02-20,3635.848185178673,3661.4629603766616,3625.988960412709,3653.150146484375,2888572,392.71423117033765,396.5927509227199,389.03207509597695,394.7762145996094,15355585,1889.7066022351135,1988.0631395345963,1862.2930629295436,1980.1380615234375,14665710
2025-02-21,3649.960586134303,3689.4942392872176,3648.8972369162293,3659.52978515625,1833931,394.7761916445472,395.9544935060131,391.9777771631228,393.6470031738281,8240986,1973.7416543091417,2009.478917476417,1898.1633716691415,1913.2325439453125,10079220
2025-02-24,3618.1114451391504,3637.491729934909,3547.4050866481334,3552.818115234375,2508516,392.7633170048975,396.10179920634647,391.53593163925717,394.6289367675781,7037625,1877.4121275219804,1907.9823368713649,1856.1458261517666,1863.8714599609375,4462383
2025-02-25,3503.90809636369,3535.8057424823114,3500.2833638502107,3508.30615234375,4101954,394.7271291352976,399.63667054245303,393.25426671315097,397.52557373046875,15760891,1877.412156149404,1882.5126467310747,1824.246462756441,1828.23388671875,5196522
2025-02-27,3491.0523230089602,3516.473827507661,3480.419774327656,3491.8740234375,3823856,397.525552328783,399.1456949128277,392.2723373128528,394.3343505859375,19051003,1832.5368757340518,1835.5441146119963,1701.3007666672088,1715.4229736328125,8244900
2025-02-28,3465.195760859545,3479.743067268356,3341.5199398740847,3366.89306640625,7085018,391.7813927759098,395.218071659909,385.1044286446103,387.853759765625,31954776,1701.3007737053308,1727.5513541751461,1512.2969107076037,1539.71044921875,21537918
2025-03-03,3368.584583379958,3405.5568531975428,3360.0301206751515,3376.36572265625,4990439,388.7865980194929,391.78140630708367,384.12253365869424,390.25946044921875,10702826,1533.4968307020165,1533.4968307020165,1443.3311338538206,1448.581298828125,19020465
2025-03-04,3357.952083726606,3432.3799220820893,3348.576156481458,3414.06298828125,2797737,388.2465194896839,390.01397233458835,385.7426654162302,387.70648193359375,13404774,1422.8790053241544,1516.865900244701,1391.2785982891337,1479.882568359375,19251951
2025-03-05,3403.2370189380595,3480.081342184221,3403.2370189380595,3428.561767578125,2501894,387.3628037989018,405.2826293231856,387.3628037989018,397.721923828125,15665018,1428.82693749824,1452.967474462397,1340.804506265873,1428.52783203125,32713731
2025-03-06,3438.179549305139,3488.87742658408,3417.977801534333,3481.289794921875,2786513,401.747764542559,402.28783207284374,393.3033473882626,398.3601989746094,17869996,1455.4097331721362,1456.655803149167,1400.5826541827748,1413.3590087890625,14681475
2025-03-07,3479.743027656133,3503.9079097926337,3454.998093954285,3490.56884765625,2051315,396.2490690334906,398.50747602613745,394.432562712498,396.5927429199219,11180761,1405.5336913194922,1437.0675359203576,1382.9880997771986,1388.3878173828125,11041449
2025-03-10,3486.0259949428714,3501.1049762137254,3462.9244613654673,3469.73876953125,1004626,393.7943018882363,399.489387865199,393.1560675022779,397.6728515625,9785018,1385.6298206587867,1406.829681416581,1321.1830568210576,1328.7923583984375,12517161
2025-03-11,3439.146018462038,3468.8688234276665,3419.4757100500633,3455.8681640625,1995450,394.23615458392493,401.01131538193874,393.94159410093084,398.85113525390625,11099475,1302.558406519484,1322.1466503607323,1223.4745819281572,1265.9239501953125,21787773
2025-03-12,3445.912018992584,3450.020048748746,3370.3726956351015,3389.076171875,3174167,399.0475152195476,405.8226762942879,396.69094136295917,404.93896484375,13844306,1284.282793988528,1352.0357784072066,1284.282793988528,1333.9261474609375,18983265
2025-03-13,3385.3064520665353,3406.5715466921038,3367.7144664369603,3393.76416015625,1693004,405.5281006874954,406.90276622215737,400.8149531499511,404.59527587890625,8196569,1333.9261727794876,1348.8624629990761,1295.9127641475643,1304.63525390625,11311809
2025-03-17,3372.450776071524,3412.516101378981,3361.1900359739784,3380.860107421875,2690906,405.5281132753817,408.719315135297,399.63666368784595,400.5694885253906,5257805,1319.039765326631,1337.4483802749353,1296.2450814778401,1316.6307373046875,8727396
2025-03-18,3380.860107421875,3380.860107421875,3380.860107421875,3380.860107421875,0,402.5823808619056,404.4971139277993,400.37308730839516,401.69866943359375,13861897,1316.6307373046875,1316.6307373046875,1316.6307373046875,1316.6307373046875,0
2025-03-19,3428.5135286476893,3428.5135286476893,3347.077874633433,3380.280517578125,3051244,402.5823921632704,403.31882336844717,395.3162769319527,395.75811767578125,12830387,1383.6361433502216,1466.4583041645683,1380.8116774233788,1459.5467529296875,15512586
2025-03-20,3394.68252652922,3459.3960314822807,3394.68252652922,3444.123779296875,2845192,397.6728373693795,399.2929799729773,394.62891583099076,396.641845703125,16994037,1473.3531020678597,1512.8950144028624,1447.1025213470582,1488.0068359375,16108614
2025-03-21,3358.9186380800415,3495.450223009194,3349.252685164703,3458.57470703125,4161925,398.60567790903195,400.12762375553666,394.4325677226245,398.212890625,25302035,1491.6288085947901,1611.5837253006478,1480.3642878247715,1588.24072265625,21103122
2025-03-24,3479.7429444303652,3527.831058731868,3447.4587570622184,3507.725830078125,1834751,399.6366587789359,405.38082804931764,398.2619932184889,403.4660949707031,14362572,1608.2610044168998,1631.1554712916468,1535.7230615948395,1546.8048095703125,17437431
2025-03-25,3523.239631457287,3586.068321730188,3516.473464812513,3535.563720703125,3135390,404.5461964506968,407.73739824308706,401.3059112323006,402.385986328125,20338110,1556.4244707577113,1587.426666603423,1533.7625471606825,1545.675048828125,12418947
2025-03-26,3525.8981793165126,3557.5541769513875,3504.729835597497,3514.347412109375,1734499,402.8769581468943,403.76069957751406,398.90024157095667,399.9803466796875,13891436,1551.772372545354,1557.4213039957854,1479.6665406837594,1486.8770751953125,8879835
2025-03-27,3494.0970689111577,3540.638537603521,3489.892285017066,3529.232666015625,2528474,400.6185794021223,403.2697437519979,398.3110889443362,402.0423583984375,18642328,1545.1268188199601,1573.3711130594893,1521.2687153711604,1556.540771484375,20801976
2025-03-28,3529.0393930182477,3538.656968927356,3471.9135171595426,3485.6875,2051919,403.46610258111434,408.08108344123156,400.7658548357284,402.3369140625,12981873,1661.426544350932,1838.999906983224,1661.426544350932,1820.8570556640625,56319333
2025-04-01,3453.354865404157,3464.277439125219,3407.248318336048,3432.1865234375,2618493,402.38600438126315,406.90278849853894,398.2620075515041,399.2929992675781,15206240,1842.1898620806462,1852.656849933377,1804.30933461362,1816.2716064453125,13947345
2025-04-02,3425.6138066504323,3445.0424669343693,3412.129849162714,3425.5654296875,1764313,399.685750106513,402.5823914949175,398.7038418345742,401.6495666503906,8001323,1817.2683826257924,1887.3806244558457,1804.3092553772267,1879.0235595703125,14559132
2025-04-03,3374.3842427691143,3385.0167912281404,3282.702582798802,3289.46875,4537821,399.68573475414075,402.7787696643111,399.34209084453187,401.99322509765625,7059566,1852.8228827038727,1923.0015658277237,1848.0048267429668,1867.7259521484375,13500360
2025-04-04,3250.2733357697866,3286.085501586113,3185.414699028632,3189.184326171875,5317367,400.12763155444486,405.3317335492131,397.1819066595655,402.287841796875,18627592,1868.5898388191633,1880.6186729475473,1815.2082748059147,1833.36767578125,11404995
2025-04-07,2996.4454369330797,3181.4516833870694,2953.963620596823,3164.681396484375,6623955,383.09149195819776,400.71675676567065,383.09149195819776,398.7038269042969,26762866,1661.4432325229084,1744.4979321336198,1654.2325761706127,1722.052001953125,12643101
2025-04-08,3191.7460628104113,3237.127665022999,3146.5577324611054,3182.949951171875,5557558,404.4480082967242,408.2774445365288,399.88214085828554,405.08624267578125,18600796,1794.340757488373,1847.1242327632144,1778.5738350201268,1840.2625732421875,10422066
2025-04-09,3151.6321497293247,3160.76642752928,3104.752280697163,3138.148193359375,2990265,405.52811678460984,411.4686498505965,403.8097773067089,408.7684020996094,21785572,1827.6357883491708,1864.1206930850824,1796.866134477029,1843.63525390625,9485910
2025-04-11,3179.663390613554,3188.7492913945475,3098.904311833949,3123.552490234375,7108961,412.40145511407445,414.8071422550909,409.4557304346882,413.92340087890625,8939356,1893.1623516429372,1902.0011736136614,1854.8166175635188,1875.6676025390625,7930965
2025-04-15,3203.6836353639956,3203.6836353639956,3130.415894295874,3139.695068359375,3512160,421.4350305010776,421.4350305010776,411.4195544215754,412.7942199707031,11685880,1910.972918645853,1985.4047914512103,1901.0043588198444,1979.7559814453125,7914093
2025-04-16,3139.695005759879,3168.596348657385,3121.136422017699,3164.43994140625,2384391,410.4376454249374,418.3419947920321,410.4376454249374,416.7709655761719,13034594,1989.3922038348342,1993.047423540836,1947.1920486073489,1970.6181640625,6664080
2025-04-17,3137.08483655699,3193.244114128983,3110.5034675829284,3188.700927734375,2932346,417.3110006565654,420.10944512464874,413.92340525328643,419.5202941894531,22410217,1963.4739839002964,2007.003443465089,1949.0195719754163,1970.7843017578125,7753470
2025-04-21,3180.1953142330854,3241.9606599617177,3174.3957423905777,3210.64306640625,2432946,420.3058257121206,421.336847381582,413.87433848811077,415.1999206542969,27388236,1987.398547695147,2097.7172383320076,1983.7434495730163,2088.413330078125,12255681
2025-04-22,3211.6096198122023,3222.531957851611,3184.931495290658,3203.683349609375,2710498,418.24383985184426,426.9337040743589,415.88723603001415,425.75543212890625,32031936,2109.3471253717557,2129.2842437590125,2068.4760326778796,2073.958740234375,10094400
2025-04-23,3252.593171873855,3306.625754540036,3225.818529364827,3298.98974609375,3543923,428.3083909152653,429.53577622856506,421.0913592799704,423.05517578125,19566317,2093.0654201194407,2146.230992946387,2068.476224042616,2139.585205078125,11014368
2025-04-24,3287.4874054696716,3298.5064976170884,3274.5348867157572,3287.970703125,2252175,424.0370755980093,428.16107218939527,421.53319162940176,422.2696228027344,26064089,2143.2404121368963,2181.120940351409,2133.271852080446,2157.69482421875,8304210
2025-04-25,3305.7558885472554,3361.625143451318,3291.256959211522,3332.820556640625,2742991,422.2696267928269,424.87170760222523,415.6417461702055,420.0603332519531,22944377,2168.1616624134263,2191.421553146391,2051.031089846264,2094.560546875,12844959
2025-04-28,3320.2548871373374,3342.2933073843687,3291.2570278610287,3328.470947265625,1593296,418.9311396302756,422.71149230249586,417.06551998951244,421.042236328125,6287095,2093.3975592930324,2192.252525161773,2084.0936512649664,2181.287109375,8723934
2025-04-29,3339.5870223350885,3378.2508373548867,3315.8086817038325,3356.50244140625,1578332,421.14043560056143,421.82778335059663,417.31099948077133,418.29290771484375,11189930,2193.4152476946583,2262.1983067865435,2180.2901402132507,2206.872802734375,11040702
2025-04-30,3356.018573547744,3392.652437661013,3253.5594811525652,3338.329833984375,2809332,419.6675863161336,421.5332060258665,414.3652876801437,418.0965270996094,10026546,2216.3430141862846,2216.3430141862846,2100.873946042198,2113.00244140625,7386837
2025-05-02,3356.0188344779217,3374.867442563267,3305.755879583667,3316.388427734375,1721761,416.42728530446215,423.69340019536935,416.42728530446215,421.7295837402344,9263372,2113.6667781262536,2162.8451663093983,2088.7453798486567,2099.04638671875,6750618
2025-05-05,3334.753505470742,3387.4329449049897,3331.27366828836,3338.909912109375,1284443,422.4660329307672,430.56677615372786,421.5823214813549,429.0448303222656,11525305,2110.011790870186,2152.3781677194133,2083.4288850561315,2144.4033203125,6594636
2025-05-06,3344.419677734375,3356.9854164079434,3322.1879862349847,3344.419677734375,1324763,429.5848686129065,431.69596540271175,425.16628139288804,427.6701354980469,15026568,2151.5472846375105,2169.6569150180726,2066.8145312368506,2075.121826171875,7534017
2025-05-07,3306.335750758935,3343.9362109554654,3306.335750758935,3330.017333984375,1477128,425.5590249840726,427.13008416028316,421.9259824773884,423.3497314453125,9710361,2116.6573927899494,2275.323713128435,2110.8424808540904,2210.528076171875,32617395
2025-05-08,3332.8203442362383,3360.8516058321925,3314.165009149484,3333.690185546875,2543591,421.2386332122387,423.6934038020536,415.88722134025767,422.8096923828125,19937960,2235.947896887262,2290.7749741626963,2203.383854714477,2222.98876953125,15815844
2025-05-09,3285.4574957373147,3331.0807476867326,3284.5876543425793,3325.3779296875,2531757,418.24384137926455,421.38592987740896,415.34719998420627,415.8872375488281,8226512,2159.854752819302,2209.6975529353394,2153.8736168053774,2183.779296875,10559544
2025-05-12,3387.916425868549,3509.22413241534,3385.209911911905,3499.46142578125,2228678,421.7296134519522,428.3084110263286,420.40403125825395,427.6210632324219,8031891,2292.7688569016873,2341.6148021139406,2281.138788822038,2311.210693359375,11883684
2025-05-13,3499.461570957545,3501.9748131612287,3393.232840630001,3397.58251953125,3062887,427.0318966442069,430.026734819032,417.654684739414,420.1585388183594,14976369,2325.9971526494055,2440.9680353103417,2319.8500364945517,2430.833251953125,16155834
2025-05-14,3403.3818530870167,3442.045662835236,3391.396166459135,3430.156494140625,2119499,419.3730364482981,424.0371008235316,418.1947345146855,421.33685302734375,9557309,2450.666748046875,2474.166748046875,2417.166748046875,2449.0,9444795
2025-05-15,3444.945682102287,3479.7431132346333,3396.712670565691,3460.314453125,3548330,421.3368389928473,427.52284902460343,418.2929174036252,424.8226013183594,24263510,2450.666748046875,2450.666748046875,2370.5,2382.666748046875,10080171
2025-05-16,3473.8465567565913,3473.8465567565913,3427.6434928317944,3442.335693359375,1666727,427.03189925490824,428.3083979810754,424.2825680939457,427.81744384765625,16402035,2400.0,2438.333251953125,2397.166748046875,2426.333251953125,5439912
2025-05-19,3431.413341631395,3431.413341631395,3386.659931697025,3401.255615234375,2537377,427.1300810084491,430.56675982116076,424.822590669679,427.4737548828125,7543854,2438.333251953125,2491.666748046875,2427.333251953125,2486.333251953125,6779835
2025-05-20,3413.821619142175,3439.1463709668697,3377.2842664862965,3381.440673828125,2038374,429.09390418210114,432.82514353663043,425.068074374028,427.0318908691406,9868414,2511.0,2529.333251953125,2454.0,2461.833251953125,9830418
2025-05-21,3390.8162851170264,3418.8475485914832,3381.4403579795026,3408.021728515625,1440153,428.70116612622536,430.27222538595333,424.184381991556,425.1662902832031,5776672,2466.666748046875,2490.0,2400.166748046875,2435.0,8333151
2025-05-22,3378.250521774226,3380.9570357698217,3336.0103550080185,3360.851806640625,2034383,425.1662742449478,425.1662742449478,415.248994880322,418.39111328125,19451749,2435.0,2440.166748046875,2298.333251953125,2332.166748046875,15080493
2025-05-23,3360.851724551366,3416.9142497236344,3349.8326329632987,3397.19580078125,1274331,426.14817819915925,431.05771942265187,421.2386369756667,428.40655517578125,18536884,2358.0,2488.0,2335.0,2448.0,16556320
2025-05-26,3403.3821442949547,3426.5804321288315,3392.846349631144,3419.1376953125,967470,430.32130894917486,435.5254109103499,428.8484465112427,434.8871765136719,13107662,2480.0,2526.0,2435.0,2450.0,9288433
2025-05-27,3414.014574749619,3421.747337093333,3366.7481593177404,3381.826904296875,2467680,434.8871621282408,436.1636608448351,423.0551795877558,426.04998779296875,26986022,2450.0,2450.0,2395.5,2404.0,6553028
2025-05-28,3402.4152283668,3411.114585484783,3376.31715701285,3380.860107421875,1222933,417.70001220703125,422.6000061035156,413.0,420.20001220703125,431851622,2425.0,2438.0,2385.0,2404.0,5094893
2025-05-29,3387.626702221486,3414.498100356932,3370.034713912086,3381.247314453125,3188072,422.0,422.79998779296875,416.6000061035156,418.75,21478547,2429.0,2470.0,2391.0,2464.5,6162725
2025-05-30,3373.4175839622008,3389.5596782127777,3337.7503119241223,3347.7060546875,3404365,419.1000061035156,420.04998779296875,416.3999938964844,418.04998779296875,30656239,2472.5,2690.0,2469.0,2674.0,18465797
2025-06-02,3334.7538187399196,3344.4197718377163,3304.4028204069105,3334.560546875,1877585,418.29998779296875,420.45001220703125,414.54998779296875,419.29998779296875,14973380,2690.0,2735.199951171875,2647.0,2693.300048828125,10992168
2025-06-03,3330.887082808426,3357.4684509968274,3286.907000896707,3291.449951171875,2848125,419.0,421.70001220703125,415.6499938964844,416.95001220703125,13216486,2720.0,2787.800048828125,2692.0,2764.89990234375,8663975
2025-06-04,3304.907652247958,3310.563782597761,3286.3791053631217,3297.008544921875,2544807,417.1499938964844,419.0,415.95001220703125,417.0,12598933,2779.89990234375,2815.0,2711.0,2797.10009765625,6827661
2025-06-05,3324.4113841471617,3324.4113841471617,3280.235380032571,3287.451904296875,3584683,418.5,420.95001220703125,415.75,419.1000061035156,13212523,2821.10009765625,2918.0,2815.0,2909.800048828125,11094118
2025-06-06,3287.4520036268846,3306.7605099618336,3275.359545608902,3300.226806640625,2070390,420.29998779296875,421.29998779296875,419.0,421.04998779296875,8774988,2939.800048828125,2985.0,2920.0,2933.199951171875,10365779
2025-06-09,3315.634960419095,3348.791310023286,3306.760665733127,3336.991455078125,1718678,422.0,423.6000061035156,420.5,423.04998779296875,10473123,2970.0,3024.89990234375,2935.300048828125,2994.39990234375,7298847
2025-06-10,3354.642197095073,3399.305794893864,3338.259013167141,3376.973876953125,2419874,424.5,428.54998779296875,423.04998779296875,427.0,13041075,3009.300048828125,3030.0,2975.199951171875,3005.39990234375,7137028
2025-06-11,3383.8979728571367,3402.4265208353168,3363.516665314218,3385.750732421875,2847013,428.0,428.1000061035156,424.8500061035156,426.1499938964844,20789182,3015.0,3019.89990234375,2823.10009765625,2882.39990234375,10665889
2025-06-12,3385.7505745896515,3388.481144938844,3338.259030391803,3348.986083984375,4060134,427.0,427.20001220703125,419.54998779296875,421.0,18508835,2860.0,2860.89990234375,2748.39990234375,2754.10009765625,9601852
2025-06-13,3309.003383077588,3364.881627257479,3309.003383077588,3360.20068359375,2178493,415.0,419.3500061035156,413.5,413.8999938964844,17873926,2653.0,2770.0,2653.0,2711.199951171875,7506707
2025-06-16,3354.642349665819,3421.9302340050463,3341.1847251814343,3409.54541015625,1934088,414.95001220703125,418.8999938964844,413.25,418.20001220703125,7006629,2725.0,2769.0,2675.0,2697.39990234375,5760092
2025-06-17,3422.905193528652,3432.6570601768817,3401.5487008021014,3428.07373046875,2111940,418.1000061035156,419.04998779296875,415.70001220703125,417.3999938964844,9028406,2719.0,2730.0,2622.300048828125,2664.39990234375,6162135
2025-06-18,3431.7796073253016,3450.2105407013996,3357.665418209048,3365.75927734375,2696327,417.0,418.45001220703125,414.8999938964844,415.8999938964844,8036215,2525.0,2664.0,2500.0,2633.199951171875,9963748
2025-06-19,3364.3939151942172,3365.3691018363024,3328.312009437062,3339.0390625,2672768,415.6499938964844,418.25,414.79998779296875,416.0,12601006,2645.0,2656.39990234375,2584.0,2595.39990234375,4153374
2025-06-20,3340.0145242959966,3360.786049100129,3326.2642962767654,3350.448974609375,2351248,416.0,419.5,416.0,418.54998779296875,13203184,2600.0,2698.39990234375,2571.0,2688.10009765625,5802506
2025-06-23,3330.262454041982,3340.0143206716803,3286.3790542083398,3309.3935546875,3123421,417.0,417.5,411.75,413.8999938964844,14839890,2670.0,2795.0,2648.0,2775.300048828125,7002677
2025-06-24,3349.376392565029,3356.690292940616,3298.081476031171,3306.27294921875,3403048,416.8999938964844,420.6499938964844,413.75,414.3500061035156,16690068,2850.0,2865.60009765625,2777.0,2785.60009765625,6052217
2025-06-25,3322.7537403887272,3364.3941654870573,3315.634829755361,3359.3232421875,1757699,416.3999938964844,418.1499938964844,415.1000061035156,416.3500061035156,9946718,2800.199951171875,2825.0,2772.10009765625,2789.0,3725327
2025-06-26,3359.3232652421043,3365.759354753242,3330.555256962972,3356.397705078125,2879106,417.20001220703125,420.8999938964844,416.25,420.29998779296875,13703918,2789.0,2821.0,2748.0,2803.0,3864783
2025-06-27,3369.2703330730474,3380.387367158931,3345.8658502962735,3355.71533203125,1778433,421.0,422.0,417.79998779296875,418.6499938964844,21409935,2816.5,2838.10009765625,2760.0,2775.60009765625,4146758
2025-06-30,3354.544471150048,3378.924137465807,3344.890218522079,3376.09619140625,1468351,419.79998779296875,420.75,415.79998779296875,416.45001220703125,12317124,2788.89990234375,2805.0,2753.39990234375,2770.10009765625,2973164
2025-07-01,3369.2699264830403,3398.525526423559,3328.7996798986564,3344.59765625,2375183,417.0,418.8500061035156,414.8999938964844,415.1000061035156,13670465,2778.0,2796.0,2738.199951171875,2775.10009765625,2799778
2025-07-02,3400.671024568939,3403.3039810516498,3335.1385257152824,3338.356689453125,3090585,416.8999938964844,416.8999938964844,411.70001220703125,412.95001220703125,15990899,2770.0,2805.0,2745.0,2752.39990234375,2342388
2025-07-03,3344.8904436190446,3350.058980842342,3313.294489180619,3316.4150390625,2531870,414.0,416.0,411.25,413.3500061035156,14185298,2759.89990234375,2825.89990234375,2742.5,2820.10009765625,3789412
2025-07-04,3323.4363525656718,3341.964900305915,3305.980605453995,3334.943603515625,1109320,414.8999938964844,415.0,411.75,412.54998779296875,8256733,2778.0,2778.0,2613.10009765625,2635.199951171875,12917060
2025-07-07,3333.481005692293,3341.0875101654565,3323.8265137554163,3327.044677734375,1639174,413.0,417.20001220703125,412.0,416.1499938964844,6845218,2635.199951171875,2680.0,2590.699951171875,2636.199951171875,4315497
2025-07-08,3320.510975827842,3340.0147113686808,3309.1987139810713,3321.68115234375,2325242,416.1499938964844,418.1000061035156,414.6499938964844,417.20001220703125,6807192,2640.0,2644.0,2395.0,2477.0,18415480
2025-07-09,3325.3865128143525,3329.28725945695,3283.4534864064294,3299.836669921875,2034938,416.20001220703125,420.29998779296875,415.45001220703125,419.45001220703125,9930533,2500.0,2550.0,2485.5,2523.800048828125,6824385
2025-07-10,3296.1311694956757,3314.659717489882,3272.7266878187834,3298.08154296875,3035012,420.29998779296875,420.29998779296875,416.3999938964844,416.8500061035156,6220360,2534.60009765625,2545.89990234375,2460.0,2466.300048828125,5061783
2025-07-11,3218.0184502225306,3252.247598137654,3180.1813972680684,3184.959716796875,7635550,417.0,418.04998779296875,415.5,416.79998779296875,8578844,2466.39990234375,2476.199951171875,2365.300048828125,2371.10009765625,7117789
2025-07-14,3184.9597625910983,3190.8108827918168,3120.5974403831947,3142.734130859375,3924009,417.04998779296875,419.95001220703125,416.54998779296875,419.3999938964844,6896989,2425.0,2477.199951171875,2390.800048828125,2460.699951171875,7628961
2025-07-15,3126.448660244279,3178.523536457564,3126.448660244279,3171.599853515625,2590889,420.8999938964844,422.3999938964844,419.0,422.1000061035156,8532755,2479.0,2554.199951171875,2444.800048828125,2546.0,5731544
2025-07-16,3157.607249475903,3175.1222359666176,3151.344969328223,3163.576171875,2540733,422.1000061035156,425.45001220703125,420.29998779296875,424.6000061035156,9780773,2550.0,2585.0,2523.10009765625,2530.0,4360747
2025-07-17,3154.7696780470374,3172.2846643823304,3135.199754145851,3140.18994140625,2947640,425.79998779296875,425.8999938964844,423.0,423.95001220703125,7240795,2540.0,2549.0,2446.60009765625,2474.89990234375,4380006
2025-07-18,3155.6502438038765,3159.3685771406017,3118.46738821797,3121.304931640625,3432645,425.20001220703125,425.20001220703125,420.1000061035156,422.75,6730256,2480.0,2487.10009765625,2435.0,2448.5,3278360
2025-07-21,3121.4030943290218,3128.83976152069,3084.2202361520617,3090.286865234375,3844346,422.0,422.75,418.3999938964844,420.1000061035156,4822343,2450.0,2535.0,2433.10009765625,2521.300048828125,4732364
2025-07-22,3091.65673828125,3111.7159107005,3086.764257203384,3091.65673828125,3198036,420.1000061035156,420.3999938964844,415.20001220703125,416.0,9869507,2570.0,2570.89990234375,2540.0,2548.39990234375,3215319
2025-07-23,3091.6566291573,3113.5748480562365,3089.6996367952283,3110.7373046875,1922875,417.1000061035156,417.8999938964844,414.0,414.95001220703125,12196187,2554.0,2566.89990234375,2510.0,2557.199951171875,2693904
2025-07-24,3097.0385335433134,3105.4534578423713,3072.478182452152,3080.30615234375,2934778,415.8500061035156,415.8500061035156,409.45001220703125,409.95001220703125,9005157,2558.89990234375,2566.0,2521.0,2547.800048828125,2630830
2025-07-25,3072.4780444334683,3089.014534530361,3058.3877948178133,3068.368408203125,2568917,410.0,410.25,407.75,409.3999938964844,5824089,2538.89990234375,2542.0,2444.199951171875,2454.0,3588032
2025-07-28,3043.12328264916,3050.9512525080645,3003.885488175128,3013.08349609375,3374473,410.79998779296875,410.8500061035156,408.6000061035156,409.8999938964844,8123337,2460.0,2524.5,2427.0,2449.89990234375,3468410
2025-07-29,2994.1984086760676,3007.8973556438664,2975.802632112602,2990.284423828125,4785312,410.0,411.3999938964844,408.0,408.45001220703125,6811772,2450.0,2500.0,2438.0,2487.10009765625,2601305
2025-07-30,2994.1983151611034,3003.0047807939304,2981.673516260727,2987.93603515625,2880121,409.0,409.29998779296875,405.75,407.6000061035156,10915863,2495.0,2496.60009765625,2447.0,2457.5,1846915
2025-07-31,2976.2918502873677,2994.0027271024683,2950.166049468222,2971.497314453125,2968371,405.95001220703125,414.0,405.54998779296875,411.95001220703125,19364174,2427.5,2474.699951171875,2416.0,2427.39990234375,2933504
2025-08-01,2964.7455243430377,2971.4972914199097,2935.488583681943,2938.424072265625,2053847,412.3999938964844,419.3500061035156,411.79998779296875,416.45001220703125,14324065,2429.300048828125,2470.0,2383.5,2411.300048828125,3124608
2025-08-04,2944.392964480288,3013.181055141491,2927.2692812506943,3008.28857421875,2519252,420.20001220703125,422.5,415.1000061035156,416.8500061035156,18352458,2420.0,2495.0,2381.199951171875,2486.60009765625,3342439
2025-08-05,3008.2886143717656,3011.322048140622,2976.5854331255146,2998.014404296875,1927996,417.20001220703125,417.95001220703125,413.0,414.1499938964844,8495104,2492.0,2494.10009765625,2346.10009765625,2367.199951171875,7032517
2025-08-06,2997.1337788834585,3000.8521121202134,2960.9294204705666,2967.093994140625,1487081,414.1499938964844,415.0,410.5,412.0,9080543,2370.39990234375,2428.0,2282.0,2387.60009765625,9401319
2025-08-07,2951.1446440658847,2985.9792055799644,2946.154217712285,2981.47802734375,2543076,412.0,414.75,411.6499938964844,413.6000061035156,11514878,2370.0,2454.0,2359.300048828125,2442.199951171875,4564283
2025-08-08,2982.5543093380406,2994.002666894786,2959.9509519667536,2971.105712890625,2762140,413.8999938964844,415.3500061035156,412.95001220703125,414.5,9814361,2500.0,2503.60009765625,2382.300048828125,2392.89990234375,6685163
2025-08-11,2971.105606429514,2984.3153044195046,2956.3304579380692,2975.4111328125,1884215,414.5,417.0,414.0,416.8500061035156,8514272,2400.0,2421.0,2370.0,2396.300048828125,3272568
2025-08-12,2975.6068714078456,3029.8154640054736,2961.809979769089,2970.127197265625,3358232,417.0,419.79998779296875,415.29998779296875,416.3500061035156,13635738,2400.0,2411.0,2346.5,2368.699951171875,2571768
