,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,1178.2177795852808,1188.7172073020977,1171.6898388274747,1186.5716552734375,7729933,2901.815138571275,2918.450893161783,2872.5901642906533,2879.37939453125,2120965,1382.9822609021824,1391.1906185589476,1371.151406638808,1382.4320068359375,6222740,791.0397589631783,792.3148652124158,782.4749497572581,791.400634765625,9604542,886.0632612266272,888.6004229521618,879.3787769678182,884.5507202148438,7015083
2022-12-20,1179.5416726679264,1198.76011514875,1171.3703661582176,1196.8428955078125,7467588,2876.5467732997513,2921.598284336248,2844.84891564421,2917.05712890625,1529971,1376.6082828344672,1390.3651943884424,1359.5955240977712,1382.38623046875,7396259,779.5879427299554,787.3828952985053,779.5879427299554,785.9393920898438,7174698,884.1116067771366,890.4057907242563,874.0604602457607,887.7222290039062,6384331
2022-12-21,1196.477661489117,1201.9555872542346,1175.9809916475376,1179.8155517578125,8527550,2921.5987178350492,2952.217547936148,2913.505646594509,2939.1787109375,1432566,1389.447884052655,1394.9506479498932,1377.8462011118406,1384.4495849609375,6236361,789.5962507751079,791.4247116571615,773.0200458484181,778.3369140625,9269198,888.2589176484736,893.7236012549803,865.5706234047746,870.6937866210938,11341147
2022-12-22,1185.9781586267084,1189.013856887232,1171.7126347696108,1176.7569580078125,7451122,2962.06385014797,2962.06385014797,2918.0915875468195,2931.22021484375,1384101,1395.4093535025568,1403.159035330933,1386.467361260263,1395.913818359375,6302640,780.5503096365309,783.1005222357195,774.1989187571569,775.66650390625,9747096,878.7444522871822,882.0134944431401,864.9362840988583,869.1324462890625,9788367
2022-12-23,1170.137785137051,1182.554553491853,1137.703712598857,1142.245849609375,10257115,2892.82319170629,2937.649899386993,2892.82319170629,2903.029541015625,1360281,1383.6701502561066,1384.7707703774543,1369.2712939559335,1373.031494140625,6283822,763.6132225912555,771.8652612871225,762.867389080973,768.7376708984375,10693152,861.7160235243845,868.1566071729486,854.1532589304963,857.6663208007812,11059215
2022-12-26,1147.9748739735228,1160.414342154975,1137.7721216907048,1152.22021484375,5990242,2903.029787993577,2942.281096839824,2900.0622845444204,2925.105712890625,870157,1376.1495255678556,1384.7705446533193,1372.3434248490905,1377.89208984375,4115459,769.6277469660531,788.633871383158,765.0566537518127,784.0386962890625,9907322,859.8131424263865,875.3290320358716,854.1044986503864,871.620849609375,6943159
2022-12-27,1154.9363410889032,1163.518427683626,1148.2030104259682,1161.6468505859375,5763271,2939.7630154548165,2943.8995617533924,2905.8620844029233,2931.04052734375,835883,1384.816356461264,1395.3633206748425,1373.398166072519,1389.310302734375,4860076,785.7469331059018,787.1663544691063,776.3641620124755,784.8327026367188,7926772,876.0120665940304,880.9400494197373,866.7415814436704,878.8908081054688,4994381
2022-12-28,1158.5884232916014,1163.9750640999512,1151.0562304776126,1161.5328369140625,7459393,2922.3183880420315,2936.975884411259,2900.916665080089,2928.8828125,910795,1380.368461733021,1398.5734186856855,1374.3154431330508,1385.0,5029860,780.9833552219441,785.7469276450677,780.9833552219441,784.2072143554688,8691870,874.3531310298059,882.1110752987155,874.157951008085,877.2318725585938,8980300
2022-12-29,1153.567025752554,1163.5642678265237,1152.8822699122077,1161.0079345703125,6930648,2905.5024728835565,2941.8312812201243,2902.714771749522,2939.3583984375,1037927,1379.3596220007287,1395.2259709449818,1376.6082397759933,1391.7867431640625,4624745,779.5398097026953,790.7991460730816,775.1611952076266,789.7406005859375,11012896,876.207314018528,901.0424100780956,867.8638290929013,886.112060546875,11994220
2022-12-30,1161.829476176333,1176.3916749175478,1160.0035413220228,1162.7880859375,7289476,2954.915443411287,2966.56043059669,2919.0810321162144,2928.52294921875,1163131,1401.3707157827157,1403.57184400983,1379.405558572839,1383.2115478515625,5060544,791.5209337293505,791.5209337293505,779.4917402076278,783.4132690429688,7122640,886.5511238731773,886.5511238731773,867.0830933355579,869.3275146484375,9688527
2023-01-02,1164.066351583663,1177.3048023328713,1163.244668797144,1175.8896484375,5316175,2932.3895797849805,2937.650164086702,2909.189397527533,2932.794189453125,709547,1388.5307532282952,1399.9948446519106,1379.4053812367044,1397.7020263671875,3801140,782.8599557722763,788.9948447926183,778.7941116415499,783.6779174804688,4381378,872.4015345595462,885.087462914439,872.4015345595462,880.6473999023438,4315403
2023-01-03,1170.9366586985077,1174.565828259546,1163.0621480210023,1167.28466796875,7658932,2924.2966153492257,2985.4442690527153,2918.271816906754,2977.666015625,1245178,1393.896125248884,1405.6354013294995,1389.53976988402,1396.3724365234375,4551130,780.5503292014555,790.5586422632767,780.5503292014555,788.8023681640625,8378030,876.7927916486487,884.0628161348139,875.0850705742079,879.5739135742188,5846855
2023-01-04,1167.2618507099899,1169.1107276232437,1147.6325061253483,1149.7095947265625,9264891,2973.4839774740417,2992.05320982366,2955.049761355759,2980.6328125,1231668,1394.9508128847058,1394.9508128847058,1367.5286804970206,1370.922119140625,7059590,786.709274515468,791.8818278494382,773.2365774595456,774.7041625976562,10351600,877.2807356586387,885.9657411818296,873.1821930571263,877.3782958984375,12454582
2023-01-05,1151.969076089896,1157.8579027119602,1143.0673726609064,1147.6551513671875,13637099,2994.6160814211885,3001.00070304536,2951.228228425236,2977.44091796875,1826057,1381.1021672768188,1381.1021672768188,1347.489425840876,1352.9462890625,9868404,777.085950452134,778.5535356487463,764.7680672572426,769.7240600585938,10941436,879.1348111478047,881.184052562088,850.9329942792257,857.9102783203125,16547196
2023-01-06,1153.4072395784428,1163.1306272948216,1149.5955006159752,1158.0863037109375,6349597,2967.4592187363287,2968.8530692467866,2877.5362121079547,2887.92236328125,2488376,1348.1772226656885,1352.7628594774767,1326.6247296502847,1328.458984375,6443714,770.8307523930382,774.2470317456477,759.3789361975485,767.1738891601562,9092462,857.7150822158359,857.7150822158359,839.7108117598847,849.078857421875,14804613
2023-01-09,1161.9207528429104,1187.8041821914996,1161.0306065888913,1185.4302978515625,10722753,2903.6139921160507,2991.738541892258,2896.5549480175173,2985.39892578125,2885060,1328.183820144947,1365.9236340298328,1328.183820144947,1361.4296875,11498717,767.9437146970364,775.4258965646997,765.0567082508069,768.6654663085938,10729340,853.128646577258,857.5199292876928,841.467339467431,852.2503662109375,16811853
2023-01-10,1189.6302560157692,1189.6302560157692,1162.240505708343,1167.9010009765625,8047142,2953.9709019935526,2965.660893386526,2904.6032569263607,2955.229736328125,3864655,1359.1829318004231,1360.9254964114878,1333.5492633945746,1347.9481201171875,7158624,769.8684118966518,769.8684118966518,753.0275403864125,754.6154174804688,16371766,854.2508913830072,857.1784132046618,835.9050403188388,840.540283203125,13470142
2023-01-11,1165.207642347734,1167.7183330231771,1150.873534164056,1153.178955078125,11509553,2958.556940867891,3011.9711192058594,2941.5163554119845,2993.26708984375,2720512,1348.1773211820307,1370.1883794870434,1342.6745566057775,1349.32373046875,6173092,754.4469115539331,768.9060251968651,750.6216516314828,765.48974609375,15195798,842.0528443311998,849.810729146555,834.1972801627661,845.3706665039062,15558460
2023-01-12,1152.5855061360771,1156.077627831873,1125.2641003718309,1128.2769775390625,17688773,2993.537175403577,3012.421008591764,2981.442573769341,2998.34814453125,2250391,1359.1370254896133,1361.9343090878735,1334.4204846618559,1357.89892578125,6591385,763.9981171629116,771.7449055844786,762.2418432655777,769.5796508789062,9250070,844.5900418696975,848.3470043668949,834.294935420491,839.8572387695312,16659001
2023-01-13,1122.2512303793665,1128.870455871767,1111.3866638722207,1126.4510498046875,20618583,3006.036305057248,3038.498600471692,2971.9555710443747,3034.4970703125,1742837,1360.5584355646306,1393.4833301069489,1346.342961515927,1379.03857421875,11610426,769.2669828560861,774.6320153125537,763.1320937043018,770.1812133789062,9244546,843.8093564017448,853.7629421704522,837.5639529027883,852.3479614257812,11223103
2023-01-16,1128.7790258124799,1131.9516507675492,1107.9170998757675,1115.7232666015625,13623855,3050.5451686694223,3083.6532862672816,3033.1174683396407,3066.2255859375,1843607,1384.862526662621,1401.3708216824402,1377.800689685759,1399.0780029296875,6073063,777.0858851595061,780.1172653577423,760.3893883970367,762.7952270507812,14748094,856.05621828147,856.2513983254271,840.2475876903445,844.3461303710938,8319812
2023-01-17,1122.0686670526488,1133.481062404078,1118.6906511572718,1131.5638427734375,10751000,3062.5007620361607,3110.139707684702,3054.2237329495765,3107.0126953125,1688475,1400.453510280707,1414.393801685257,1397.7021281387017,1411.9176025390625,5922644,764.9605254372576,775.1612584159965,759.0421385172157,774.1508178710938,10786354,846.0050363579256,846.9808769766993,837.3688111454281,844.24853515625,12624859
2023-01-18,1129.1444306357287,1137.178689301756,1123.1414974309203,1129.692138671875,13448286,3108.4844527793143,3135.1088531125965,3101.3570106168763,3117.68115234375,2421189,1416.7325801385587,1423.24416242099,1412.0093515411083,1417.3287353515625,5843098,772.274237215273,789.884965083016,769.724024650822,787.8159790039062,19090642,843.5654250474721,850.9330097218229,837.9055614362097,848.493408203125,11313898
2023-01-19,1128.8703817084495,1132.6364779441453,1121.4522950704254,1128.482421875,11940054,3108.4843044601644,3114.9219938480996,3091.0105761214827,3102.138671875,1585044,1412.284436925683,1421.1347382958118,1399.6739357893398,1411.3673095703125,6165284,787.6716113274065,793.9267921137573,785.7469403162216,791.087890625,11172162,847.029646532359,849.5180281670827,841.1746028927344,845.224365234375,6694679
2023-01-20,1129.8291140692525,1129.8291140692525,1112.596474928504,1115.0615234375,14930286,3094.689421787962,3121.9575463467286,3086.0446139576375,3092.942138671875,1529349,1410.5420939520884,1416.961986447319,1397.7023089616273,1399.1239013671875,6496429,791.0878917418223,803.068980550622,790.7510978089086,799.195556640625,18843404,852.3967365563113,855.3242582617137,844.6387921248788,849.3228149414062,8127162
2023-01-23,1117.960272105855,1125.811961602633,1107.004299933337,1109.4237060546875,10954118,3115.8417787971057,3144.35154713911,3086.044562341497,3140.580810546875,1067916,1407.790721331456,1424.5741994683594,1401.4625191509494,1419.71337890625,4855020,801.7457607178152,809.6128416563689,799.4121088854909,805.041748046875,15444400,860.6914050079915,861.9599858696962,843.7117548264578,850.6402587890625,16882379
2023-01-24,1113.851719292168,1115.51790607312,1089.8171651533376,1102.873046875,16488755,3149.8698906614063,3174.654953362453,3142.7884762509384,3160.26220703125,1387863,1430.71887134321,1438.7896379631716,1421.3183146564998,1423.2901611328125,5200802,805.9800286815163,819.139954334254,805.9559468005266,815.8198852539062,24983940,857.7638806877826,860.3986621992815,847.0296341717808,849.7131958007812,11504090
2023-01-25,1101.275205877952,1102.3022790893294,1086.4618542855478,1087.6258544921875,12385018,3150.1453068799115,3159.0660598724853,3131.4759632797122,3154.23779296875,874110,1418.7959506516324,1427.0500964537428,1411.2296503330313,1415.12744140625,4158617,813.8471429635326,814.5929177332151,791.6653214666925,793.2772216796875,14704142,852.2015435388557,855.616985476424,827.512789445121,834.6364135742188,14918485
2023-01-27,1088.4706538388855,1089.817223588686,1055.260418546103,1066.992431640625,25830975,3150.789304292453,3169.1827036169857,3110.599771674109,3137.040283203125,1785879,1417.8788751387417,1422.4186107141427,1382.47778201832,1393.2540283203125,6209955,785.2657804091282,787.6716191971464,765.032652707376,777.4708862304688,35179948,818.876621159135,822.6335834514962,793.4559271893047,797.4569091796875,39718683
2023-01-30,1064.4132886312711,1082.764407064242,1050.3987961919847,1077.218017578125,21772103,3145.2710585648842,3180.6323213204782,3113.5884754099507,3157.824462890625,1953798,1402.104361110933,1416.0446522844554,1394.0335955131943,1411.275634765625,6964719,767.4625666928607,782.0419731157772,761.2073858984988,776.6769409179688,18512822,780.6724821645415,806.2882979855656,776.7691197537189,803.604736328125,36301441
2023-01-31,1087.37502974843,1089.954304973748,1068.6586514749204,1074.524658203125,22691594,3171.941500962948,3171.941500962948,3081.8138503122173,3088.895263671875,2820375,1420.5387909669846,1420.5387909669846,1387.6138917010494,1406.644287109375,9448126,779.3473843212695,780.7908875770869,767.4625643428925,771.552490234375,18596244,806.0442748819686,818.0471014456981,794.4317487924883,811.8017578125,27291226
2023-02-01,1086.439272024598,1086.439272024598,1052.224782493373,1068.1566162109375,19347800,3092.8495255433827,3144.3510341459487,3085.4921671715874,3134.556640625,2205161,1414.3938182397721,1426.1789947825198,1401.4165552146444,1422.5562744140625,6194199,781.4164037954262,801.1442809848427,772.7553845415359,783.1245727539062,17302790,823.0727675844201,854.0557066947356,803.2632152779729,827.4640502929688,39237711
2023-02-02,1058.1591593362568,1071.8540341073915,1054.9637127057106,1062.244873046875,13662663,3151.708894962381,3190.3350325720744,3145.363262166592,3182.42578125,1813847,1423.3816939621152,1455.4352511160564,1423.3816939621152,1452.50048828125,6916834,773.7658324138648,781.6569951120864,764.4552483744704,771.4802856445312,17497106,808.3863483354639,839.8083668980825,806.1418673862072,837.1736450195312,16798190
2023-02-03,1072.3104574781503,1072.3104574781503,1046.7466458186898,1063.1805419921875,24699575,3222.523443017251,3222.523443017251,3175.5282196617327,3202.566650390625,1804469,1465.1110731830363,1471.6685567151628,1442.6414510904015,1466.8536376953125,7040194,775.1612895534513,798.9790945397306,773.236618443449,798.1611328125,14411100,843.7605304527782,851.5672546221281,831.5136842636476,842.9310302734375,14914366
2023-02-06,1056.7896118119152,1059.528634971871,1052.5899131464937,1055.1690673828125,14837879,3194.1515611886443,3194.1515611886443,3160.7677220012893,3182.011962890625,1138714,1465.569600374364,1465.569600374364,1432.186140277909,1439.75244140625,4570612,798.7384939446326,803.2614827057959,792.0983552594887,794.7688598632812,11167672,840.6866790648273,846.8344629485416,829.1229917492834,833.0751342773438,8463833
2023-02-07,1055.4202857843334,1062.4502927137798,1046.7467924098464,1052.6356201171875,15135435,3190.242679677012,3212.4068130598766,3183.3451557440176,3193.599609375,1455647,1438.9728179482734,1445.4386105734359,1426.224725341101,1432.9197998046875,4336238,798.449739262286,801.0961617651983,785.5544206626682,795.9476318359375,10264588,834.3437126381102,835.3195532376869,826.7321678735284,832.1480712890625,9337066
2023-02-08,1055.8766387784026,1077.2863960062462,1053.137736379797,1073.6572265625,21160332,3198.658155467108,3255.5396078857866,3198.658155467108,3237.330322265625,1986946,1435.7629765999538,1470.1552548640857,1435.7629765999538,1458.691162109375,7983338,795.9717934088378,802.6840603891873,793.9268303609384,795.8515014648438,8444826,831.9040805956793,839.9059851305341,831.3186000816627,838.3446044921875,8082983
2023-02-09,1074.3421090421186,1082.2850839057578,1065.4632246870067,1075.5289306640625,13172763,3232.6400151634225,3262.621346651852,3223.719261165319,3256.41357421875,1655427,1463.9187005529932,1485.5170954490195,1454.6099470732718,1482.9949951171875,6904911,798.738479108453,799.5324176572361,786.9739509076702,794.1914672851562,11777336,837.7591186687812,844.0045220614238,831.0257949973566,840.0035400390625,6299265
2023-02-10,1075.0039060071294,1075.0039060071294,1059.6655455942528,1066.6728515625,10790445,3237.238408660434,3257.7931230269464,3226.340229319755,3253.378662109375,1187821,1479.2806324268656,1482.3530988577234,1464.1480299444947,1475.245361328125,4786762,793.3494214707791,798.0167252205403,790.173667284601,797.3430786132812,8172116,834.8803764054466,841.076999677084,831.4161543411412,833.221435546875,8656405
2023-02-13,1068.293381324993,1072.7670546240697,1056.127767130611,1060.6014404296875,10352493,3263.908553895811,3263.908553895811,3194.3814179658048,3202.658447265625,1087939,1464.6524284395919,1464.6524284395919,1436.2214796095184,1437.55126953125,4001199,796.3326188427218,799.5805011250109,791.3044393965116,797.9445190429688,5736944,832.7823162892795,838.5397395704434,828.8301145694747,830.0987548828125,9394365
2023-02-14,1063.6143185684562,1087.329254712915,1060.738368480938,1085.5946044921875,14321920,3223.4433048440997,3241.6988438998887,3214.2466049729323,3218.93701171875,1579818,1453.3716512253498,1463.7352349511611,1447.3645343194853,1461.213134765625,5043736,801.1443690991507,807.1589664647599,797.7521126904261,805.3305053710938,10908592,833.2703498541101,846.3465787492145,831.5137890461918,844.3948974609375,13402934
2023-02-15,1084.6358877756606,1112.5735854842064,1083.2664969637603,1110.1768798828125,33503591,3206.8893751306296,3242.756506082764,3182.1961451635952,3237.836181640625,1429449,1452.7296857900087,1466.4865956933231,1445.3926671749077,1464.6982421875,3465747,807.3995485525281,807.3995485525281,797.1747330538742,803.694580078125,11438712,845.4683000864001,852.1527842173793,839.8083770889955,849.761962890625,12070288
2023-02-16,1118.1656324865594,1124.7163944448255,1107.0270912647763,1109.3095703125,17264487,3243.8597818666217,3287.8200500995868,3243.675892783564,3272.231689453125,1618931,1467.4038134282825,1480.6562593366962,1465.4319671631831,1469.0546875,4290289,805.0898752375481,809.2760700053668,799.2196520403804,800.783447265625,8062500,854.787605159296,856.5928864866202,843.9557385135968,848.4446411132812,10715685
2023-02-17,1104.7217922905263,1117.2754874405753,1100.4306882070916,1113.9429931640625,11809520,3242.8943382990774,3254.6201310073884,3209.6483570199803,3219.902587890625,1061369,1461.901041196995,1462.8181685754123,1444.934184696277,1452.54638671875,2857734,799.2196298038508,802.6599909509282,790.5345284538475,796.7656860351562,8956270,846.5904820244143,846.5904820244143,834.4900945865224,841.8088989257812,9990618
2023-02-20,1116.13425652598,1118.3026298698114,1100.2025445254703,1102.16552734375,8836937,3220.684387496735,3239.07778776799,3195.8993255369815,3207.165283203125,1296082,1453.6009151504752,1470.1551082186375,1451.3539979762904,1460.4793701171875,2417716,798.7384663515395,803.2854781022144,786.6130625255412,789.2835083007812,8086706,841.8088986592531,845.6146411781135,829.7084516646102,831.5137329101562,9013430
2023-02-21,1106.5479683974272,1116.9559918914763,1101.2296696771075,1111.1585693359375,13311592,3213.326813814157,3227.029806293947,3168.0330686566454,3173.781005859375,1139541,1466.211461614736,1468.917054491703,1445.3927153816476,1448.6026611328125,2723288,789.115146297544,799.8692342574486,786.2281396647481,792.2427368164062,12389296,833.7582903972411,838.6862738575413,826.3906457068396,833.5631103515625,11704445
2023-02-22,1107.4380609994967,1109.2868172204335,1084.2023673241313,1085.9598388671875,11024335,3140.626464518194,3170.101927695676,3122.2790961783635,3128.302978515625,1218430,1433.4702591770406,1444.4757889979776,1426.408422323555,1432.3697509765625,3656244,788.6339729282492,790.0533943514464,774.2230217496752,776.7009887695312,10359102,830.6842687366475,833.4653904817538,814.5828996510032,818.9741821289062,13880984
2023-02-23,1085.5489053785018,1093.1952035465454,1077.948249542989,1080.755615234375,9851910,3146.190914704899,3175.068461467988,3134.2352052950296,3139.5693359375,1441570,1439.7524657040512,1439.7524657040512,1419.850845363736,1422.189453125,4766854,776.1235754720026,778.9383950431011,766.0671578181314,771.4321899414062,27882010,816.3394563163132,824.048621015575,813.4119344650369,819.462158203125,11743574
2023-02-24,1082.8100022510873,1093.8344379808216,1080.9840672539892,1088.1510009765625,9434053,3147.5702703492466,3158.1004459242777,3110.5995848333705,3127.29150390625,977592,1430.7187958678808,1438.9729427671186,1416.9618843691512,1422.1436767578125,2790986,778.4812938723913,778.4812938723913,762.7470736219656,764.5514526367188,17061740,823.560652457791,825.1707536453126,815.3635679302187,819.413330078125,8246139
2023-02-27,1087.3750050988056,1090.8672478016565,1073.543202799622,1080.91552734375,11199715,3117.6813584091396,3117.6813584091396,3049.625777134132,3064.20263671875,1128022,1412.3763505337108,1412.3763505337108,1377.5255055205412,1384.2205810546875,4920268,763.0839740657053,769.3872600713753,758.9459430133319,766.4521484375,14312972,813.4119068231814,837.5639612754622,813.4119068231814,835.7098999023438,14422574
2023-02-28,1075.5516247048565,1080.5274845520237,1056.1734344203933,1060.2362060546875,21994038,3061.1212597371414,3119.52029834111,3034.8186108063605,3046.728515625,4116217,1389.9983063812856,1397.7021991611691,1358.5409027983055,1364.27294921875,9679811,766.0190402522969,772.4185946735463,764.431163219567,769.6759033203125,18993992,834.2461663394178,837.2712484244097,829.4645234973756,834.1973266601562,19600146
2023-03-01,1070.0280642112666,1070.712820002187,1060.5557097259696,1069.982421875,11551145,3056.0633004723813,3116.7615182969907,3048.705940736065,3113.7265625,1669307,1368.7209440691638,1376.4706257604705,1358.7242330919914,1372.0684814453125,5125043,775.6424426558673,776.1236104242643,767.8234664194171,768.93017578125,14137256,843.1262893169088,843.1262893169088,831.269802049156,835.6123046875,11015843
2023-03-02,1066.8326656493814,1073.5203549354069,1059.802538079039,1061.833984375,9333535,3091.0104395119347,3099.195411560482,3051.464635019518,3054.637451171875,1556538,1361.9341118834534,1365.2357479456998,1345.701002604229,1350.1490478515625,4644499,766.981406050965,772.7313372630384,761.2073929564784,762.38623046875,17391814,832.3920183025423,841.0281836482711,830.5378973683739,833.3678588867188,12327141
2023-03-03,1072.3789987479975,1092.6018137297042,1068.909698230002,1088.927001953125,14643807,3084.5729833040723,3088.2516630694918,3063.5126314585646,3073.6748046875,1043190,1363.539096991639,1366.336380209989,1350.9285958423973,1356.70654296875,4615015,767.943731924865,779.4917579688479,764.094389910204,777.5189819335938,14986234,836.0514379926584,851.9088478174389,829.3181139966719,847.5663452148438,12823098
2023-03-06,1095.5918675399987,1106.8216933590497,1095.5918675399987,1099.5633544921875,10171916,3091.838118627816,3131.429952365279,3089.1711657538017,3100.989013671875,1334132,1370.6927064845922,1394.400425758518,1369.4087058218104,1382.5235595703125,6561742,779.4917245287281,788.8504134058667,778.5534709474247,783.0042724609375,27004710,850.6890680812614,855.6658314634678,844.443664233259,846.7857055664062,13904231
2023-03-08,1099.563420263857,1104.2654263644915,1088.7444955670887,1103.51220703125,15782657,3093.769631883684,3123.199069523481,3063.2826636402224,3118.048828125,1844590,1367.0241155154945,1372.0224144227957,1358.3571955247069,1368.995849609375,4137080,779.4917112272642,788.8744818253701,779.4917112272642,784.5680541992188,20099774,845.7122342431666,852.5431180750855,840.686631599737,851.030517578125,16144568
2023-03-09,1102.8958764013148,1103.3066574341256,1075.095225544964,1076.9896240234375,16235128,3113.0827998019863,3113.0827998019863,3063.28276151623,3068.80078125,1648500,1371.10536876011,1374.1777229481327,1352.3959486952547,1357.71533203125,5104656,784.27938296168,791.9780672791738,782.859961535162,784.6402587890625,20700166,846.2489584201631,848.7861200905347,833.5142508305153,835.270751953125,10624440
2023-03-10,1068.8868957671646,1070.0280749321848,1056.8124450060086,1060.3046875,13334091,3046.774538114063,3069.16859157978,3025.7141857210204,3063.420654296875,1024404,1339.0060106489143,1352.1209773156488,1336.850783639018,1349.598876953125,3699580,774.8965873418113,776.4844644274136,762.6508914747951,764.4071655273438,27387000,824.2925755972103,824.9268362576815,816.0467105264111,822.2921142578125,17273189
2023-03-13,1063.1806779260546,1070.0281154160118,1038.5298305140532,1042.8665771484375,12771592,3065.2599875458113,3099.103887099542,3009.1601197869472,3018.310791015625,1901233,1342.8579415523982,1355.7895279106722,1309.6579732857313,1316.1695556640625,8798403,764.0462404475056,771.6968190039678,753.0034059433883,754.7356567382812,26443550,821.1211220704034,834.6364911699224,804.0439107949028,808.3864135742188,16413159
2023-03-14,1040.812257084253,1052.2018311560978,1035.8136967949142,1038.9635009765625,16027522,3016.517197373872,3038.9570525672148,2951.5884142286423,2956.692626953125,2670334,1321.5805984711983,1328.321462547265,1294.066776157433,1302.3209228515625,7402784,755.5536842804477,761.9772622068983,750.2849207392273,752.7147827148438,33185612,807.0201425209714,814.2901665996912,798.4815376273094,810.2891845703125,15456802
2023-03-15,1042.6839706485123,1049.1661484530055,1016.800539526596,1021.2057495117188,21728555,2988.9273534129698,2998.4460272576657,2935.5864960289846,2941.93212890625,1780522,1318.829142580857,1323.277187882345,1299.4318765422183,1301.9998779296875,7556182,759.2826799733518,761.6404136039248,739.3623241507462,741.9125366210938,37264754,816.2418837869195,823.5606883048955,802.3361552027651,805.94677734375,12914488
2023-03-16,1023.921951504309,1028.9433330363881,1005.2968594074098,1016.1157836914062,18363159,2950.301089702708,2961.1532396142297,2917.1929727359693,2929.148681640625,1901060,1300.3032376058475,1300.3032376058475,1282.786015172728,1287.738525390625,7323117,740.5171674402086,750.1886274704333,737.1730750713688,746.7242431640625,21753342,809.6549809174596,811.2163020979362,790.7236489111071,803.9951171875,14987868
2023-03-17,1024.7208434439497,1028.007574780085,1010.0901194945558,1014.8377075195312,34014213,2897.419956693126,2962.6244613680587,2891.4421024736353,2923.906494140625,6739966,1311.492343346244,1323.3233106525536,1294.433793998423,1302.9630126953125,9090018,749.4187927190782,759.8601097073861,740.9983568458301,756.70849609375,22950876,811.7041893648593,818.1447729834259,798.8719213661859,816.0466918945312,11104490
2023-03-20,1011.1400066065017,1013.4224856028961,995.1625932582816,1004.8631591796875,19524589,2915.0317523258964,2915.0317523258964,2846.424509123387,2890.798583984375,2289468,1302.045508746573,1302.045508746573,1270.0836465558034,1287.32568359375,8221829,754.446900441081,754.5190873460873,743.5966036348024,751.4636840820312,26503114,816.7785827424584,817.5592433108602,805.0684955346812,816.2418823242188,14838651
2023-03-21,1012.9431232711898,1038.0733342187905,1012.0529769869939,1036.1103515625,21400360,2890.798097078478,2903.167610853642,2848.6311473770124,2856.58642578125,1815297,1283.0611764780233,1288.5639406373286,1274.8070302390654,1275.448974609375,8536755,756.371588709314,761.4479317488242,748.7931969715295,759.9803466796875,33050494,822.6335934511657,833.8557599098707,818.7790113206246,831.8065185546875,18755854
2023-03-22,1043.0948141638403,1046.0392280531037,1036.2473765076484,1039.26025390625,10920094,2878.612981910102,2890.9824978748425,2856.586931436793,2879.302734375,1123939,1286.7296413869892,1290.6274325316042,1267.6075589859765,1274.119140625,8356487,762.1697342790129,763.156151684689,753.1719206327385,758.2241821289062,14177324,836.9297092178792,841.7112923918411,830.4403454439372,839.4180908203125,17431520
2023-03-23,1035.3344834675563,1036.2018087285126,1023.94490772414,1026.11328125,16249370,2864.6801895416415,2893.6039926472067,2851.8968654769606,2873.64697265625,1372218,1269.258481654683,1269.258481654683,1256.4645985893467,1260.6375732421875,7607718,754.350750068819,765.225129615806,749.9240302046185,752.1373901367188,28364178,836.2953779024698,846.4929238858591,832.1968355502246,834.7828369140625,17920621
2023-03-24,1024.9490510644619,1027.1174243598298,1003.3796050761481,1005.7990112304688,12375945,2895.9488612483124,2915.3539886499057,2856.4951068601285,2869.830322265625,1329577,1272.972797414035,1283.015297395886,1263.3429599696206,1266.23193359375,7559127,750.6216774626521,757.3099208232004,748.1917568712191,750.9344482421875,31477748,831.9040787866177,839.2228829988167,828.6350367294012,831.8065185546875,17295696
2023-03-27,1012.2812828490338,1028.9433318287538,1004.383890745215,1021.4339599609375,14054323,2883.165359430464,2899.48950141767,2856.4949302682685,2871.485595703125,1524217,1271.3679168983215,1280.0806276002397,1260.2247960834827,1273.8441162109375,4170193,751.6802291971494,759.9803728144399,750.092410877359,754.2063598632812,31872006,834.2949265553112,835.7099073266975,823.6582402717402,828.1959228515625,17047675
2023-03-28,1024.8349561252708,1030.0846702786253,1021.1829653124684,1026.2044677734375,12576424,2875.807790984465,2896.5463922339063,2860.3112632842117,2865.599365234375,1303530,1276.7330397726337,1282.1441138599873,1261.8297194219722,1263.4346923828125,6633366,753.3643152523856,761.6404357125624,752.5944586072359,760.3412475585938,39276302,834.8803919931624,838.1494936556207,827.7079875914543,834.0997314453125,24469018
