,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2008-07-02,86.41600945404322,92.25532136182507,81.28092982621472,91.11827087402344,55162393.0,42.12787706904446,45.83862271761314,41.82228758319727,44.86073303222656,18080340
2008-07-03,89.49706918573628,90.23065565614924,81.79445126345395,83.90717315673828,46330570.0,44.4416406372495,44.528950973554764,41.25476340196985,42.976985931396484,34043780
2008-07-04,82.43268035731057,90.21599846552365,82.27863314694577,88.55809783935547,35864174.0,43.05119960524382,43.961423341053084,42.91804917881556,43.66893005371094,28030260
2008-07-07,94.63215126124075,94.63215126124075,87.47971846795988,88.7854995727539,29965688.0,43.65584055036057,45.8386325778786,43.494312741280766,43.89158248901367,27912660
2008-07-08,83.6504368516319,88.61678792958782,83.6504368516319,87.20096588134766,25780705.0,43.65582448562231,44.95240300575331,41.90959150619742,43.73222351074219,24163840
2008-07-09,93.0769522516918,94.61747953904693,89.49706970956787,91.21365356445312,32325804.0,44.92185275947669,46.57640922751312,43.668929155108934,46.19878387451172,46627720
2008-07-10,89.65284662434478,93.01343051628926,88.56999710715615,92.13967895507812,34038862.0,45.83863417769064,46.99551465878669,45.02226873186349,46.02198791503906,26190300
2008-07-11,92.60270114249666,92.90142238391743,87.53942529920074,88.36090087890625,29670982.0,45.620351002881705,46.930026151289795,45.18815913649636,46.61570358276367,21049640
2008-07-14,86.77768511178851,89.47362175148932,85.62015368739587,86.46403503417969,22013337.0,46.61568996667107,46.7117333157423,44.14695356592935,45.037532806396484,19296800
2008-07-15,85.11978511478209,85.11978511478209,78.41355959412974,79.03340148925781,41504815.0,44.5202192034174,44.5202192034174,39.81193609553963,40.082603454589844,37121580
2008-07-16,79.18278069571694,81.027359088443,76.77062381115844,77.62944030761719,36465836.0,40.07605563842853,41.036482622863566,38.954100874413434,39.447410583496094,21831700
2008-07-17,82.87193732489966,83.77556538343774,79.92956818367232,82.42385864257812,49161832.0,41.420659572672626,42.73906779883976,41.38573743217231,41.850669860839844,46489000
2008-07-18,84.83602987689157,93.20014373310293,83.64115736419876,92.22183990478516,68112528.0,42.507681147297475,45.53303017691355,42.507681147297475,45.16195297241211,56678300
2008-07-21,96.24707100197347,97.08348175414802,93.22254880335481,96.03050231933594,41089279.0,45.83862686953426,47.755117764577854,45.62907739549042,47.30982971191406,24730240
2008-07-22,95.72431009755292,101.15351205463146,94.14109943849262,98.83097839355469,42528700.0,46.71391849445927,51.297780526904255,46.71391849445927,48.078163146972656,45148360
2008-07-23,104.55143665526184,111.72067741707899,103.39389891028016,110.3316421508789,47091401.0,49.57120888790461,53.04184692214477,49.57120888790461,52.587825775146484,47566960
2008-07-24,112.05673348348282,114.24484477302754,104.70079428804233,109.06208801269531,58180666.0,54.30786181479936,54.52614099948048,51.75399602016539,52.99382019042969,26460660
2008-07-25,104.55142387501853,105.29822374409065,96.81461809462137,98.09163665771484,64879083.0,50.3439119348574,52.1556298667102,48.807227912324564,49.176116943359375,40124160
2008-07-28,95.07460192691663,99.92130300409853,93.19267621499029,99.08489227294922,57380675.0,49.176114614838916,50.4093939706678,48.45797758371284,49.208858489990234,29768040
2008-07-29,96.73994753790379,96.73994753790379,90.10093183762417,90.76557922363281,65071765.0,48.88143557620768,48.88143557620768,43.78680078607885,44.9349479675293,49470820
2008-07-30,92.90142775178913,96.78476651047184,92.16956286159733,95.00739288330078,38701850.0,45.838622700581844,48.23969341346946,45.62034354486479,47.761661529541016,36235540
2008-07-31,95.29117474899046,99.18944871220658,92.77447175114614,95.1866226196289,29331648.0,48.021420802141385,49.278707711372256,46.19878827124423,47.94065856933594,36079500
2008-08-01,91.85589166643064,97.08345922104168,91.10909182480033,95.94833374023438,36930641.0,47.79004274170834,49.112813999178066,44.80180032591688,48.38376235961914,61370000
2008-08-04,94.84308573427688,98.50238479697406,94.0962920536811,95.65709686279297,29466750.0,48.46669990771813,49.52535509361871,47.816228987973524,48.40340042114258,20113860
2008-08-05,96.09022635967474,105.25341465868134,93.49884823734993,103.67020416259766,79113677.0,48.03233625267883,52.16872622214916,47.93411128366775,51.7103385925293,41716340
2008-08-06,108.68122399435845,111.64599931766377,104.34233594542292,105.54468536376953,66375600.0,52.91086813395684,56.460089479784244,52.28658959036096,53.10295486450195,66547600
2008-08-07,105.29822259689111,107.83731830810379,103.550713303898,105.73883056640625,37666304.0,52.38700620888309,55.22463571186426,52.38700620888309,54.68548583984375,37795060
2008-08-08,103.5955120271675,111.19788816353629,102.0123017837646,109.27116394042969,49556210.0,54.56980138005766,56.534314229739735,53.52206052742528,56.014808654785156,42487040
2008-08-11,117.09760355863827,117.09760355863827,111.27259299599385,115.17833709716797,55024876.0,58.053522103745166,58.31545975385755,56.35968039343219,57.25461959838867,53257300
2008-08-12,117.84438723963001,117.84438723963001,108.74841672649629,110.62287139892578,46972843.0,57.276451685814024,57.62569968282874,54.79680023290164,55.226810455322266,27192080
2008-08-13,107.0307979612189,108.79323006529734,105.17874259219664,106.14958190917969,48642770.0,54.18779849962867,54.569787008689495,52.92396369800463,53.14442443847656,24319980
2008-08-14,105.2982455360449,105.96288671453605,99.65246192549176,100.5859603881836,40863856.0,53.14443917363105,53.14443917363105,50.85905559359357,51.28688430786133,19485840
2008-08-18,100.81744605011865,103.01302782196151,98.68907545354764,99.3238525390625,37707450.0,51.03367457686493,53.42601260074364,50.65823410884346,52.54198455810547,30093880
2008-08-19,97.12081140881527,102.07207042726026,97.09840559343522,101.22071838378906,28641255.0,51.950446801780004,52.8235635547511,50.915802250465866,52.6860466003418,18360480
2008-08-20,98.93551846607379,103.05783095207347,98.93551846607379,101.385009765625,27487190.0,52.919602157373944,54.482481803589685,52.44811835393303,54.05465316772461,21819080
2008-08-21,101.75094524812951,101.75094524812951,95.73924238039851,96.14250946044922,25182861.0,53.78398327798501,54.13323126356861,50.66259397853749,50.9179801940918,13882360
2008-08-22,96.48603123606468,97.35231210588724,94.54436527245387,96.26946258544922,36970103.0,50.64076957970024,52.299692674064254,50.24786639096393,52.12506866455078,20124380
2008-08-25,99.39853848363686,101.41488635918672,97.61369438410189,98.1513900756836,25323826.0,52.827920921546514,54.21180993596007,52.57253471521534,52.72314453125,15062700
2008-08-26,94.85055272393177,100.27975435244161,92.102340053349,99.55536651611328,32749689.0,52.38699816517722,55.09365840477445,52.20145954773862,54.62654113769531,28607800
2008-08-27,102.25129602358703,102.25129602358703,96.68020139075547,97.07600402832031,22479534.0,55.17223782295993,55.355594843822665,53.522047949924264,53.87129592895508,28482020
2008-08-28,97.53901111001832,98.56212008831474,93.79009548676311,94.47714233398438,30455480.0,53.69667750584515,54.46938432640747,52.29969210625614,52.958892822265625,27136360
2008-08-29,96.26199618083272,101.93764938532762,95.98568076790283,100.35443878173828,47483584.0,53.967345610366856,56.52121134777674,53.967345610366856,55.73540496826172,24888920
2008-09-01,98.12898023716183,100.07065242827088,96.02301545480165,99.3238525390625,33873702.0,54.54796454794715,57.189143900027965,54.54796454794715,56.67837142944336,14423480
2008-09-02,99.48069197060381,108.43477708982694,99.48069197060381,106.64993286132812,58728626.0,56.857367382317236,60.506995806542875,56.10211656784866,58.483543395996094,57122060
2008-09-04,106.64992320611138,109.03219717019074,103.6776775041716,107.03826141357422,65100293.0,56.76131668034456,58.34165572415354,56.198152696860745,56.8857307434082,50381320
2008-09-05,104.55143142817404,105.22354947868695,101.56424427080172,102.57241821289062,51083428.0,55.66119092864062,55.87947010875294,54.13323666785441,54.504310607910156,47930240
2008-09-08,107.69545823138752,112.01939872154551,106.79183004023474,107.6058349609375,53429519.0,56.49064642213094,57.582042270018725,56.35749932613741,56.80060577392578,34216720
2008-09-09,105.29823828528538,107.22496303544018,104.55143831308366,106.35868835449219,41953362.0,55.44290855566763,57.341939977823635,55.28138077264327,56.47318649291992,35867160
2008-09-10,103.20717424352165,105.14884612589627,102.51265678702343,104.70076751708984,51296751.0,56.30729126845621,56.30729126845621,54.5697909885589,55.69174575805664,33393840
2008-09-11,105.14886724271373,105.14886724271373,100.30216038977272,102.55001831054688,41285299.0,55.226806290787444,56.049719615126556,54.48247692399275,54.70075607299805,24340400
2008-09-12,103.6029963500767,104.5514234684794,96.82208214443237,97.50167083740234,61415255.0,54.79462741210879,55.648099885068596,53.39109375220631,54.33842468261719,26068580
2008-09-15,94.99244734934757,94.99244734934757,88.92099741475735,93.61834716796875,44416751.0,52.61620028940138,53.04184405083457,50.45960079057164,52.53543472290039,34826660
2008-09-16,88.28620791758992,90.95973856330951,84.28338264273668,89.01806640625,109628497.0,50.204208224702235,54.30785721529131,46.962761274445725,53.71195602416992,28293580
2008-09-17,89.46616116135229,91.071771469218,79.16037491767989,83.64862060546875,139525716.0,54.46937478564066,54.482474331725115,50.87213551377856,51.834747314453125,33372980
2008-09-18,79.86982240138526,86.92704606497274,76.63619643688264,86.20265197753906,73821187.0,51.46586365719251,53.87130110025163,47.45389135159073,53.423828125,54211440
2008-09-19,91.12403753394764,94.84308325281565,87.07640661532564,93.72289276123047,76484061.0,55.01726254087909,56.927201846204284,54.79461686672182,56.73293685913086,36326260
2008-09-22,95.111930552467,96.1425103452289,92.07994419507816,94.95510864257812,61333310.0,57.014521289482964,57.71519555288824,55.97551031920297,56.783145904541016,22754180
2008-09-23,91.99033125473763,93.57353568386989,88.80151031212768,89.48856353759766,40896091.0,55.66555164408471,56.3924216377948,53.36052427520709,53.860382080078125,22109880
2008-09-24,89.46614852563422,92.87153779122575,88.35342249599803,89.63044738769531,49665429.0,54.517406818076616,56.53430764107171,54.517406818076616,55.905662536621094,26159940
2008-09-25,90.36230262724953,91.07922599743962,85.44838487679786,89.04794311523438,66567550.0,55.66556089957642,57.398694899463045,55.35996803004774,56.780967712402344,34824680
2008-09-26,88.12192371497669,89.5856408315854,82.75992679319359,83.70088958740234,65126363.0,56.750405812482015,56.75259073606617,53.705411706432166,54.33405685424805,26172660
2008-09-29,83.82784306941761,84.38793829953538,72.14048750373986,73.67888641357422,118235810.0,55.31193310991806,55.31193310991806,51.740886222649216,52.40227508544922,28521460
2008-09-30,72.57362571104105,82.97649208347399,68.71269326762403,79.98931121826172,117990499.0,49.76765326601614,54.27075383568295,49.76765326601614,53.6835823059082,46326400
2008-10-01,78.57785593415818,84.37298889291421,77.83852684586273,82.2819595336914,74593145.0,54.045919492615624,56.97085880391822,52.884672802562456,56.54521179199219,27338800
2008-10-03,81.84882779196255,82.89434262173235,74.3958079005494,75.32929992675781,76184201.0,55.879462560498425,57.13238275346477,55.15259258922963,55.69392395019531,27906840
2008-10-06,73.18599413128868,74.67211681782244,70.94560092800754,73.1934585571289,53182382.0,54.56979080140199,55.00634912781321,52.05085072350659,52.50705337524414,30037180
2008-10-07,74.85882092232092,77.87587815022167,69.15329791257919,72.44667053222656,68411937.0,53.703222250745284,54.569790795024325,47.72018958861664,49.280887603759766,57285380
2008-10-08,71.69240759455346,71.69240759455346,62.536689894714144,67.771728515625,80275651.0,47.75948788226958,49.37475257102012,42.56444244582357,48.28554153442383,67626300
2008-10-10,62.73084871487272,64.22444214161548,48.84044802150982,54.31446075439453,196556492.0,45.40643534721282,47.9341086173936,42.568806045270186,45.74040222167969,90773920
2008-10-13,58.25007731232934,67.87627932550151,56.756490086015646,63.500057220458984,167420044.0,46.733574850125336,51.95044604039921,45.799340204592404,51.210479736328125,44092840
2008-10-14,74.64972070932417,74.64972070932417,65.41932082096727,67.14442443847656,113756060.0,53.47839263164968,54.482478070473334,49.15646472426288,49.811302185058594,43950620
2008-10-15,65.37451491923125,65.37451491923125,60.535278799165184,61.85710906982422,56444030.0,48.676251106572586,50.374462650024974,48.152382471776555,49.62576675415039,32890720
2008-10-16,59.654062635130124,64.37381200402534,56.009698484385034,62.15583038330078,116881787.0,47.97776575112902,48.951289055554945,45.44572586114282,47.72892761230469,54627240
2008-10-17,62.88021882053803,64.04522093409417,56.173992240758196,58.4367790222168,107876032.0,49.24378786384529,49.98593579667833,43.87411831935522,44.80617141723633,34234280
2008-10-20,59.19103476361546,62.98476177514056,59.19103476361546,61.43889236450195,55530216.0,45.18378817804401,48.582396452769096,45.00916417595505,47.16358184814453,24365620
2008-10-21,69.96730698494545,69.96730698494545,61.99152685388103,64.38127136230469,76212251.0,48.02141874315084,48.981845785743495,46.80342054080254,47.565216064453125,30895360
2008-10-22,63.38803749029749,64.44848748071011,59.01181517315257,59.250789642333984,63583074.0,46.711744916411014,48.23969918937773,45.40206982529669,45.77314376831055,25920440
2008-10-23,57.71237777599546,62.013917256971396,53.76929365107475,54.63557434082031,85201099.0,44.74723774023626,48.80723235040142,43.52705776414532,46.89728927612305,34135140
2008-10-24,52.350394750478365,55.651232002963376,45.330511784849186,46.779296875,92378528.0,45.83863171997793,45.83863171997793,40.265964044474714,42.4727668762207,63935240
2008-10-27,44.994452288229525,48.51186104992918,42.28358387367023,47.21243667602539,77597311.0,41.473043270686865,41.473043270686865,37.63132845650025,40.70033645629883,34216220
2008-10-29,51.52891596232168,53.15693180404283,49.90090012060054,51.58119201660156,69339616.0,43.21927466878985,43.65365140617095,40.17864749914934,41.5145149230957,47965580
2008-10-31,55.345042980819585,61.67040169150568,54.21738186540274,59.55697250366211,77742401.0,42.12787912460869,46.27518328713494,42.12787912460869,44.6424560546875,58745580
2008-11-03,61.98406297346981,66.01675884153963,61.98406297346981,64.3290023803711,65479524.0,46.063455638311005,47.93410983194539,45.402069981477226,46.735755920410156,43100720
2008-11-04,64.52317213743606,70.19881915913825,62.43214230816858,68.37664031982422,61794810.0,47.12428829724678,49.40748980435211,45.84517227072883,48.57366180419922,42095380
2008-11-05,72.84245798101257,73.49963446889359,65.88231738478709,67.33856964111328,101137894.0,49.988113318353605,50.990017275958095,47.14830241368386,47.94938659667969,30025520
2008-11-06,64.67253016244855,68.37664089304482,62.23797371507638,64.7322769165039,71920112.0,46.27955082631638,48.23969685177671,45.0222606681398,46.373409271240234,26108760
2008-11-07,64.20951618379156,66.01675991284253,60.63983409061444,64.56797790527344,62080106.0,46.537118920384984,48.67625547745776,45.05281988094617,47.57612991333008,27560740
2008-11-10,65.71805990794311,71.05765227546348,65.56870239016031,70.47515106201172,50603927.0,48.457966936517714,48.66314985194974,45.94775693755396,48.05196762084961,36987140
2008-11-11,69.44456184357905,69.77315335313399,64.00041805340773,64.87417602539062,34479225.0,47.235615382034425,47.49755307456592,44.31722367765551,44.675201416015625,24708200
2008-11-12,63.47765221033186,63.92573089084425,58.57866950015487,59.34040451049805,81795285.0,43.6580215906888,46.31884557145879,43.31532497865825,43.94615173339844,38022440
2008-11-14,59.95277352608822,62.68604460004136,57.51821738299402,59.13129806518555,72993932.0,45.00916265705516,46.231527299751555,43.76060558066585,44.04655075073242,35778060
2008-11-17,58.996865602564235,59.7436590690091,53.86637393114948,57.71984100341797,79432776.0,44.14041789974567,44.301945698772435,39.565284629314,40.881507873535156,71692220
2008-11-18,55.262906405065365,56.75650016394866,53.02251890042125,53.7991828918457,58491433.0,40.163379424012824,40.63267844914225,38.66380213850893,39.949466705322266,50241820
2008-11-19,54.42648531112736,56.009689506111535,51.15551854648443,52.01433181762695,64734345.0,40.3816461033982,42.52078261717283,37.9849417699587,38.61576843261719,48777380
2008-11-20,50.57302063407448,50.57302063407448,46.15945737911246,48.280357360839844,68140935.0,37.530926974287254,37.530926974287254,35.31757597272552,35.85017776489258,64849280
2008-11-21,47.40660349126711,52.230904273864525,45.718844033263345,49.8934326171875,100129700.0,36.23652062158724,37.8932619073045,34.83735379641463,37.389034271240234,62015900
2008-11-24,50.78212860108482,51.20033397893318,47.08548825364141,48.175811767578125,60943993.0,37.325733653993034,37.41522890246704,35.27391103101446,36.19504928588867,36073340
2008-11-25,50.33404097643385,51.08083454912484,47.50368230538103,47.959228515625,58297976.0,36.88918462102577,38.63541821255362,36.160132895925194,36.470088958740234,48339900
2008-11-26,48.54173610875557,52.992637312449865,48.54173610875557,52.402671813964844,63911369.0,37.10745985589661,40.359818240407776,36.45262232902785,39.55437088012695,48547600
2008-11-27,52.402671813964844,52.402671813964844,52.402671813964844,52.402671813964844,0.0,39.55437088012695,39.55437088012695,39.55437088012695,39.55437088012695,0
2008-11-28,50.78212021704853,53.022510500444476,47.24977620607795,52.52215576171875,67813091.0,35.36340631897149,40.861859017664386,34.55577407468966,40.28342056274414,55185040
2008-12-01,53.47059734988938,54.486235835554226,48.09366172878169,48.6238899230957,66583577.0,40.381642659488804,42.346155005085556,38.85368861291355,39.24004364013672,42957000
2008-12-02,46.74942755257779,48.98981812759832,46.03997163394288,48.302764892578125,57963994.0,38.41494848740863,39.06105290084598,36.89354255813337,38.67469787597656,34729680
2008-12-03,50.7821181731972,51.08083623889128,48.09365244827024,50.00545120239258,52204982.0,39.37755739842526,39.37755739842526,37.59203554694391,38.434593200683594,39434520
2008-12-04,50.03532779231442,54.6953364759237,49.82622668663077,54.36674499511719,59618608.0,38.067891051561624,40.106621305725305,38.067891051561624,39.81194305419922,35790980
2008-12-05,54.6654702991825,58.399451572559514,52.50722909810114,53.530338287353516,120218351.0,40.16336965072575,40.86186236982056,37.76229863899758,38.866790771484375,39840780
2008-12-08,56.756494927227024,57.92149080687364,54.53104275074935,55.262901306152344,66294448.0,40.357637286352094,41.64766803406044,38.50881237311434,39.20294189453125,49286640
2008-12-10,56.0843819658203,60.445669719919024,56.00970008438814,59.75115203857422,73782753.0,39.42122620874663,41.03430941902543,39.42122620874663,40.327083587646484,64598740
2008-12-11,60.341098357477335,62.58148514527915,58.71308274665182,60.654754638671875,67149164.0,40.38164579792766,41.429386463144176,39.384108408411244,40.100067138671875,44658380
2008-12-12,58.698161177854765,62.12595644939181,57.241908489533834,61.386627197265625,55750117.0,39.508530292290516,40.59992615671843,38.24251042341896,40.16118621826172,32151040
2008-12-15,63.47765248449663,64.82188226447899,61.56585679123793,62.53668975830078,50119305.0,40.82474954011445,41.85284581173337,40.38164312792157,41.22201919555664,30706780
2008-12-16,62.21556737871402,63.91825880679582,61.655465906575095,62.88021469116211,49358380.0,40.90551391927587,43.61217754585191,40.70033430329505,42.99881362915039,37878500
2008-12-17,64.07509914878445,66.763565417095,63.9182709574674,64.49330139160156,66715159.0,43.795531998384064,44.52895013381511,43.131964795220625,43.75187683105469,51596780
2008-12-18,64.22443273377937,71.91643180075941,63.3656164825209,70.49752044677734,66160666.0,43.57288668655679,46.7073756892562,43.350244332076386,46.21624755859375,39705300
2008-12-19,69.03381666336477,71.30408047470743,68.07044805569159,70.61702728271484,63667131.0,45.88227998333148,47.33820161948266,45.07901425194149,45.930301666259766,40583380
2008-12-22,70.49752318306463,70.60953970101342,66.0615550063482,66.56937408447266,35982001.0,45.925932489529146,46.49345961997749,44.005078606389766,44.463462829589844,23885380
2008-12-23,66.16612561157433,66.59926295401357,62.46201477987035,63.75397491455078,41867754.0,44.1796979070096,44.44163554727692,42.48367133726389,42.773983001708984,26338860
2008-12-24,63.477651782123495,66.67393673826402,62.28277948705794,65.85993194580078,35193048.0,43.4113596112421,43.65583120014673,41.123791658267976,42.966068267822266,27097480
2008-12-26,65.00858870423235,67.7119899860581,61.73762770635596,62.33506393432617,35806705.0,43.43756309465437,44.52459263548898,42.17154300163971,42.46840286254883,16777140
2008-12-29,62.88022625912949,67.01747463010315,60.3709877481585,66.46484375,41860131.0,41.75244050650364,44.09239353898713,41.73497777274769,43.758426666259766,26060580
2008-12-30,67.21164242150516,69.42962405806398,66.06903974341219,68.49613189697266,45724261.0,43.61435553759293,45.153224179790435,43.45064617843735,44.48529052734375,37710760
2008-12-31,70.61701616548847,70.61701616548847,66.31546996566983,66.92784118652344,42871070.0,45.052823087416805,45.052823087416805,43.151613224419656,43.583805084228516,20786740
2009-01-02,69.45202126036699,71.66253819515777,69.04128350696413,70.38551330566406,35547693.0,44.52895977322674,45.052828555935285,43.79554147902889,44.33905792236328,20937040
2009-01-05,71.02030095596949,75.27703659626097,70.81866739630887,74.66466522216797,47221850.0,44.96550963564509,45.81679707803017,44.88038089140659,45.581058502197266,20118160
2009-01-06,71.69240997461921,79.264917413399,71.69240997461921,78.18206787109375,77633649.0,45.5832387697945,48.58894382706149,45.140132327962725,48.03887939453125,36579860
2009-01-07,78.86165618230334,80.44486059713735,67.81654114786892,69.87770080566406,105540446.0,48.67625760463704,49.123730594043565,43.481212404912775,44.059654235839844,75564760
2009-01-09,68.51105929318945,72.14048793815192,65.86739876055915,68.19740295410156,69633965.0,43.65583040204623,46.14421140269265,42.56443464199507,44.41980743408203,42827140
2009-01-12,65.71804036693662,69.19811148781946,63.95560212559351,65.41931915283203,44924852.0,44.179708492302076,44.61626688977809,43.21928135012535,43.81736755371094,36113140
2009-01-13,64.97124311994484,66.97265571433738,62.43959930321242,63.54486083984375,54667167.0,43.65583280064779,44.179701461985275,42.568803496500855,43.169071197509766,25056220
2009-01-14,64.02281222062142,67.36099023837006,64.02281222062142,65.88233184814453,34610862.0,45.607253357259296,45.607253357259296,42.21082977823627,42.67576217651367,56650340
2009-01-15,64.07509798586047,64.07509798586047,59.4897709168063,61.035640716552734,53331811.0,41.90959712293959,41.90959712293959,39.598021705989574,40.3729133605957,58494980
2009-01-16,61.984055730768944,63.880916204604915,61.03562862753112,63.290950775146484,27522192.0,40.94918257301666,41.235127815296984,40.25941944571848,40.929534912109375,15617600
2009-01-19,63.47766202680089,66.37523251049501,61.01323517023343,61.625606536865234,33113448.0,41.42939233481377,41.669497453560545,40.66541514387397,41.084510803222656,20296900
2009-01-20,60.191749497638035,60.90867287063519,58.28741826272403,59.1910400390625,38247627.0,40.38165032214531,40.38165032214531,39.37756471159449,39.833770751953125,16022220
2009-01-21,58.20527817469491,58.20527817469491,53.76930884730924,55.16582107543945,65552135.0,39.58711038241732,39.58711038241732,38.41713389864078,38.829681396484375,39520800
2009-01-22,57.04774921976343,57.637714759154505,53.5826127935179,56.465248107910156,52442098.0,39.290254946312956,40.03240287413951,38.50444851511623,39.31208419799805,32599200
2009-01-23,49.520037224076255,58.39944274889688,49.520037224076255,54.34434127807617,59087578.0,38.967204602394055,39.78356669731883,37.76666897510341,38.08753967285156,31859400
2009-01-27,55.7035058663817,58.10072119178566,53.63488199464371,56.92078399658203,54170220.0,39.15928174395783,39.46268965686211,38.41713389864078,38.829681396484375,24549860
2009-01-28,57.79453841317069,61.61066558580619,57.12242035204526,60.94601821899414,64874133.0,39.20292841726811,39.980001494730935,39.087240758582624,39.80319595336914,26349180
2009-01-29,64.2244467607039,64.77707755914295,60.132004362859426,61.252201080322266,50054675.0,40.377283416498464,40.9295294977749,39.72681236638542,40.31398391723633,46873960
2009-01-30,60.04239663989765,62.56656375943638,58.99688174047089,62.17076110839844,49557788.0,38.95846342916941,40.81820279946693,38.95846342916941,40.4078369140625,14969020
2009-02-02,60.124546464165455,61.55092270952291,57.204570255118725,57.518226623535156,37213555.0,40.16337016796085,40.18519941880081,38.28616783870965,38.79694366455078,26159440
2009-02-03,58.25008020162304,60.44566205681876,57.21950671920952,58.54880142211914,39336797.0,39.08725632965842,39.7180830583982,38.85369599657246,39.211673736572266,22960400
2009-02-04,58.9968779254474,60.52780610490153,57.697453512696825,58.20527267456055,34417658.0,39.72680846193179,40.27468797299537,38.51099190093841,38.67251968383789,75987120
2009-02-05,58.26502605345031,59.22839480282876,57.51076157019463,58.332237243652344,27861163.0,39.06979758955704,39.27716217606708,38.421508059569625,38.60268020629883,21546020
2009-02-06,59.59431921205589,61.06550703681971,59.14624049304293,60.80412673950195,31579878.0,38.98466697047484,39.499806022549386,38.696536823920255,39.22040557861328,23419660
2009-02-09,60.69210985373848,64.19458074874858,60.69210985373848,63.97801208496094,37356082.0,39.639500660772484,40.25067970393987,39.42122147944813,40.13935852050781,20581120
2009-02-10,63.92572134317186,66.01674442765568,62.760719454783604,64.0302734375,42544012.0,40.392562913577656,41.82884031724781,40.222305419680445,41.34207534790039,16643980
2009-02-11,62.745799072604655,65.4043886075186,59.833293667627096,65.0011215209961,42223995.0,40.468945169548455,41.16525605488794,39.59582874016726,40.796363830566406,18642780
2009-02-12,64.77707282579576,64.88162492960991,62.237964629989825,62.9399528503418,37600090.0,40.82693453427192,41.08013917110061,40.36200216654215,40.768001556396484,14280640
2009-02-13,63.18641773371697,65.47908150585047,63.18641773371697,64.88164520263672,35459479.0,41.036475479151264,41.64329117988896,40.905506671947755,41.217647552490234,15215800
2009-02-16,64.74721120211301,65.70310911576588,60.6323627428642,61.08790588378906,37995474.0,41.036486029054224,41.036486029054224,39.63950060288873,39.89925003051758,27995360
2009-02-17,65.53880232313443,65.53880232313443,56.78635840863018,57.60783386230469,61759934.0,39.595839126627006,39.91889468832526,37.99148926520391,38.43022918701172,34365340
2009-02-18,57.2045610675385,57.4734120261561,54.51609535288526,55.18821334838867,72897044.0,38.19885371915575,38.76638087811064,37.76011379833899,38.259971618652344,15660980
2009-02-19,54.81481884864264,56.71167942147702,53.65728747511443,53.993343353271484,64103545.0,38.59175759089624,38.949735293396635,38.170477064460734,38.61576843261719,17921580
2009-02-20,53.17187165081952,53.567674306305385,49.43789072052827,50.16228485107422,69459280.0,38.242510777296054,38.36911309842231,37.26462100630898,37.827781677246094,19994900
2009-02-24,48.5417358626395,51.06590611496203,47.55596458256787,50.17721939086914,85533811.0,37.238428214454096,37.544017724124295,36.45262186005092,37.30390930175781,15370420
2009-02-25,50.93148968917626,52.260784583006455,50.54315455370087,50.87174606323242,59641318.0,37.75792766252796,38.039509640365004,37.552744721946084,37.73173522949219,21852620
2009-02-26,49.63206285986307,51.28994919035118,47.585841410969124,48.51933670043945,94804248.0,37.819047263395696,38.54155410370445,36.71455521163372,38.19012451171875,64875240
2009-02-27,48.39237923433001,49.885972965628035,46.458180585545946,48.922607421875,98277729.0,38.024234867648794,39.198577995300745,36.80187338161597,38.83186721801758,27103880
2009-03-02,48.496928644254666,48.496928644254666,44.80775615759475,45.46493911743164,66244871.0,38.1159076914242,38.2839835853184,36.56176106309573,36.91973876953125,37138220
2009-03-03,44.06095987174882,46.77929601391293,43.807047149068154,44.15057373046875,134327787.0,36.53775491747333,36.81060391570127,35.797788567506196,36.29983139038086,33429840
2009-03-04,44.509037339208064,45.22596390807831,41.83550957872631,42.552433013916016,139103426.0,36.277998838454316,37.107460383755814,36.23434366884391,36.62724685668945,34239980
2009-03-05,42.8660876933547,44.023622321062554,39.74448111272124,40.334449768066406,143672595.0,37.094360055514,37.303906178694525,34.53830969034795,34.985782623291016,48449580
2009-03-06,39.38602318210553,42.55243856781801,37.68332823445566,40.20003128051758,277252228.0,34.92466948250763,36.14484932319049,33.78961839046134,35.00325012207031,47417080
2009-03-09,40.155213460102075,40.6854352468827,38.53466219376362,39.27399444580078,107028086.0,34.88101273886998,35.566409213329976,34.14977617228385,34.87009811401367,35178920
2009-03-12,40.98416170491883,43.07519157843371,40.36432281074106,42.44041442871094,150544240.0,35.57950798452245,36.408969572996234,34.53831531520815,34.8657341003418,57410880
2009-03-13,44.210319227460786,46.712086822787306,43.612883031655194,46.09971237182617,143489280.0,35.579500071424114,36.53119726177634,35.45944587744068,36.41987609863281,91452600
2009-03-16,46.51791910875267,48.54173453832244,45.86073618418053,48.2131462097168,122101166.0,36.6708945531623,37.22095890404881,36.08808966440915,36.882625579833984,54510220
2009-03-17,48.46706064012827,50.37885658636777,46.90625573892303,48.302764892578125,175129680.0,36.845524275754855,37.50036178066516,35.321936613586104,36.15357971191406,41847020
2009-03-18,49.13170929865596,51.0808429758265,48.84045562080122,49.983055114746094,90873145.0,36.66653309197509,37.54401626518073,36.330384644400446,36.8018684387207,37820820
