,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2025-02-27,3491.0520789257853,3516.4735816470966,3480.419530987875,3491.873779296875,3823856,1832.5368757340518,1835.5441146119963,1701.3007666672088,1715.4229736328125,8244900,397.525552328783,399.1456949128277,392.2723373128528,394.3343505859375,19051003,701.9060466163252,703.5725952859297,687.2993186401222,690.0442504882812,12033139
2025-02-28,3465.195760859545,3479.743067268356,3341.5199398740847,3366.89306640625,7085018,1701.3007737053308,1727.5513541751461,1512.2969107076037,1539.71044921875,21537918,391.7813927759098,395.218071659909,385.1044286446103,387.853759765625,31954776,687.1033111747046,687.5444053811439,669.1634856554016,675.241455078125,15780609
2025-03-03,3368.584826957939,3405.557099448941,3360.03036363457,3376.365966796875,4990439,1533.4968307020165,1533.4968307020165,1443.3311338538206,1448.581298828125,19020465,388.7865980194929,391.78140630708367,384.12253365869424,390.25946044921875,10702826,676.5648746220754,683.6721631354309,666.6146467698901,681.6134643554688,10598479
2025-03-04,3357.951843598488,3432.379676631615,3348.5759170238152,3414.062744140625,2797737,1422.8790053241544,1516.865900244701,1391.2785982891337,1479.882568359375,19251951,388.2465194896839,390.01397233458835,385.7426654162302,387.70648193359375,13404774,679.3587530706169,704.3077986097232,678.4764450422322,701.9550170898438,14386214
2025-03-05,3403.2370189380595,3480.081342184221,3403.2370189380595,3428.561767578125,2501894,1428.82693749824,1452.967474462397,1340.804506265873,1428.52783203125,32713731,387.3628037989018,405.2826293231856,387.3628037989018,397.721923828125,15665018,703.425482394221,716.9048225760387,702.8863207536921,715.9735107421875,10409805
2025-03-06,3438.1793081878077,3488.877181911339,3417.9775618337376,3481.28955078125,2786513,1455.4097331721362,1456.655803149167,1400.5826541827748,1413.3590087890625,14681475,401.747764542559,402.28783207284374,393.3033473882626,398.3601989746094,17869996,721.5123345545368,722.2475713084986,712.6894935069948,717.6400756835938,10928847
2025-03-07,3479.743027656133,3503.9079097926337,3454.998093954285,3490.56884765625,2051315,1405.5336913194922,1437.0675359203576,1382.9880997771986,1388.3878173828125,11041449,396.2490690334906,398.50747602613745,394.432562712498,396.5927429199219,11180761,717.6400610222238,720.3849328808595,713.6697945986864,718.3262939453125,7246729
2025-03-10,3486.0257496562317,3501.104729866086,3462.9242177043166,3469.738525390625,1004626,1385.6298206587867,1406.829681416581,1321.1830568210576,1328.7923583984375,12517161,393.7943018882363,399.489387865199,393.1560675022779,397.6728515625,9785018,718.3263154629034,723.9631306303024,712.2973500895013,714.5521240234375,7400109
2025-03-11,3439.146018462038,3468.8688234276665,3419.4757100500633,3455.8681640625,1995450,1302.558406519484,1322.1466503607323,1223.4745819281572,1265.9239501953125,21787773,394.23615458392493,401.01131538193874,393.94159410093084,398.85113525390625,11099475,710.6308835302965,719.6007363944591,708.4741769972491,715.4833984375,5538789
2025-03-12,3445.912267227522,3450.020297279617,3370.3729384283747,3389.076416015625,3174167,1284.282793988528,1352.0357784072066,1284.282793988528,1333.9261474609375,18983265,399.0475152195476,405.8226762942879,396.69094136295917,404.93896484375,13844306,716.2186323712558,722.4926768362947,704.8959979099689,708.8172607421875,5547762
2025-03-13,3385.306695598729,3406.5717917540665,3367.714708703622,3393.764404296875,1693004,1333.9261727794876,1348.8624629990761,1295.9127641475643,1304.63525390625,11311809,405.5281006874954,406.90276622215737,400.8149531499511,404.59527587890625,8196569,711.6111983443574,717.0519385721029,710.2387324158618,713.5227661132812,5908337
2025-03-17,3372.4510196048896,3412.5163478055665,3361.1902786941764,3380.8603515625,2690906,1319.039765326631,1337.4483802749353,1296.2450814778401,1316.6307373046875,8727396,405.5281132753817,408.719315135297,399.63666368784595,400.5694885253906,5257805,714.5520981665495,716.8558160007225,708.0819790039528,708.915283203125,5149563
2025-03-18,3380.8603515625,3380.8603515625,3380.8603515625,3380.8603515625,0,1316.6307373046875,1316.6307373046875,1316.6307373046875,1316.6307373046875,0,402.5823808619056,404.4971139277993,400.37308730839516,401.69866943359375,13861897,708.915283203125,708.915283203125,708.915283203125,708.915283203125,0
2025-03-19,3428.5135286476893,3428.5135286476893,3347.077874633433,3380.280517578125,3051244,1383.6361433502216,1466.4583041645683,1380.8116774233788,1459.5467529296875,15512586,402.5823921632704,403.31882336844717,395.3162769319527,395.75811767578125,12830387,725.0414304316936,734.5505041985215,724.551272606947,730.4331665039062,7604850
2025-03-20,3394.68252652922,3459.3960314822807,3394.68252652922,3444.123779296875,2845192,1473.3531020678597,1512.8950144028624,1447.1025213470582,1488.0068359375,16108614,397.6728373693795,399.2929799729773,394.62891583099076,396.641845703125,16994037,733.2761159507572,737.8836115337692,729.5509283979652,734.7955932617188,6963197
2025-03-21,3358.918875185949,3495.45046975286,3349.2529215882914,3458.574951171875,4161925,1491.6288085947901,1611.5837253006478,1480.3642878247715,1588.24072265625,21103122,398.60567790903195,400.12762375553666,394.4325677226245,398.212890625,25302035,735.1877533491547,740.7265010195747,732.2958101375568,738.373779296875,9577327
2025-03-24,3479.7429444303652,3527.831058731868,3447.4587570622184,3507.725830078125,1834751,1608.2610044168998,1631.1554712916468,1535.7230615948395,1546.8048095703125,17437431,399.6366587789359,405.38082804931764,398.2619932184889,403.4660949707031,14362572,743.0792951283579,767.5381836299999,740.236355685803,765.4304809570312,12095064
2025-03-25,3523.2398747468987,3586.0685693582973,3516.473707634902,3535.56396484375,3135390,1556.4244707577113,1587.426666603423,1533.7625471606825,1545.675048828125,12418947,404.5461964506968,407.73739824308706,401.3059112323006,402.385986328125,20338110,768.4694992151382,770.52813824643,754.05884649493,757.636962890625,15190143
2025-03-26,3525.897934373459,3557.553929809202,3504.7295921250025,3514.34716796875,1734499,1551.772372545354,1557.4213039957854,1479.6665406837594,1486.8770751953125,8879835,402.8769581468943,403.76069957751406,398.90024157095667,399.9803466796875,13891436,756.8037071028305,760.7739736513279,746.4613886162912,748.961181640625,7711852
2025-03-27,3494.0970689111577,3540.638537603521,3489.892285017066,3529.232666015625,2528474,1545.1268188199601,1573.3711130594893,1521.2687153711604,1556.540771484375,20801976,400.6185794021223,403.2697437519979,398.3110889443362,402.0423583984375,18642328,748.765095143516,760.528883157817,745.5300654063271,757.0977783203125,15648616
2025-03-28,3529.0391458412178,3538.656721076703,3471.9132739836596,3485.687255859375,2051919,1661.426544350932,1838.999906983224,1661.426544350932,1820.8570556640625,56319333,403.46610258111434,408.08108344123156,400.7658548357284,402.3369140625,12981873,756.9017030647627,763.2737549045355,751.9021170931981,756.3135375976562,7628185
2025-04-01,3453.354865404157,3464.277439125219,3407.248318336048,3432.1865234375,2618493,1842.1898620806462,1852.656849933377,1804.30933461362,1816.2716064453125,13947345,402.38600438126315,406.90278849853894,398.2620075515041,399.2929992675781,15206240,751.7060726537488,767.3421201573958,748.1769600397238,756.5096435546875,7011125
2025-04-02,3425.6138066504323,3445.0424669343693,3412.129849162714,3425.5654296875,1764313,1817.2683826257924,1887.3806244558457,1804.3092553772267,1879.0235595703125,14559132,399.685750106513,402.5823914949175,398.7038418345742,401.6495666503906,8001323,757.0977881876627,761.7052838533914,749.2552627425828,760.6759643554688,5458436
2025-04-03,3374.383992326158,3385.0165399960483,3282.7023391603534,3289.468505859375,4537821,1852.8228827038727,1923.0015658277237,1848.0048267429668,1867.7259521484375,13500360,399.68573475414075,402.7787696643111,399.34209084453187,401.99322509765625,7059566,754.8430831745769,769.2537358201085,754.7940793566994,763.8619995117188,7956680
2025-04-04,3250.2733357697866,3286.085501586113,3185.414699028632,3189.184326171875,5317367,1868.5898388191633,1880.6186729475473,1815.2082748059147,1833.36767578125,11404995,400.12763155444486,405.3317335492131,397.1819066595655,402.287841796875,18627592,763.7639032041603,767.4891505617313,749.9414763962274,752.34326171875,8231194
2025-04-07,2996.445205771086,3181.4514379526936,2953.963392712106,3164.68115234375,6623955,1661.4432325229084,1744.4979321336198,1654.2325761706127,1722.052001953125,12643101,383.09149195819776,400.71675676567065,383.09149195819776,398.7038269042969,26762866,715.6304557983397,738.8639496862081,715.6304557983397,732.1978149414062,14923235
2025-04-08,3191.7458179951013,3237.1274167268007,3146.5574911118592,3182.94970703125,5557558,1794.340757488373,1847.1242327632144,1778.5738350201268,1840.2625732421875,10422066,404.4480082967242,408.2774445365288,399.88214085828554,405.08624267578125,18600796,745.0399507907015,758.764370936846,743.2263906334504,753.4706420898438,12911288
2025-04-09,3151.6321497293247,3160.76642752928,3104.752280697163,3138.148193359375,2990265,1827.6357883491708,1864.1206930850824,1796.866134477029,1843.63525390625,9485910,405.52811678460984,411.4686498505965,403.8097773067089,408.7684020996094,21785572,751.9021496759307,752.8334615673064,726.4139412123398,727.59033203125,11319387
2025-04-11,3179.6636391398747,3188.749540631033,3098.904554048043,3123.552734375,7108961,1893.1623516429372,1902.0011736136614,1854.8166175635188,1875.6676025390625,7930965,412.40145511407445,414.8071422550909,409.4557304346882,413.92340087890625,8939356,744.0595747998677,744.7458077183372,731.3154714106737,739.0109252929688,9360327
2025-04-15,3203.683386247662,3203.683386247662,3130.415650876791,3139.69482421875,3512160,1910.972918645853,1985.4047914512103,1901.0043588198444,1979.7559814453125,7914093,421.4350305010776,421.4350305010776,411.4195544215754,412.7942199707031,11685880,754.8430601068783,755.5292930373557,742.1969641274441,748.4710083007812,7859090
2025-04-16,3139.6947635283577,3168.596104196088,3121.136181217996,3164.439697265625,2384391,1989.3922038348342,1993.047423540836,1947.1920486073489,1970.6181640625,6664080,410.4376454249374,418.3419947920321,410.4376454249374,416.7709655761719,13034594,748.4710501178707,759.4996019368964,745.5301029661306,756.5586547851562,12536694
2025-04-17,3137.08483655699,3193.244114128983,3110.5034675829284,3188.700927734375,2932346,1963.4739839002964,2007.003443465089,1949.0195719754163,1970.7843017578125,7753470,417.3110006565654,420.10944512464874,413.92340525328643,419.5202941894531,22410217,756.8037006997325,785.2328552596965,752.0491936119853,781.7527465820312,27034818
2025-04-21,3180.1953142330854,3241.9606599617177,3174.3957423905777,3210.64306640625,2432946,1987.398547695147,2097.7172383320076,1983.7434495730163,2088.413330078125,12255681,420.3058257121206,421.336847381582,413.87433848811077,415.1999206542969,27388236,787.1935033394458,808.1232195009724,785.6250221604275,800.6238403320312,16398507
2025-04-22,3211.6096198122023,3222.531957851611,3184.931495290658,3203.683349609375,2710498,2109.3471253717557,2129.2842437590125,2068.4760326778796,2073.958740234375,10094400,418.24383985184426,426.9337040743589,415.88723603001415,425.75543212890625,32031936,804.986275275127,819.0537818863039,797.9769939622398,806.211669921875,25117557
2025-04-23,3252.5934125809176,3306.625999245761,3225.8187680904407,3298.989990234375,3543923,2093.0654201194407,2146.230992946387,2068.476224042616,2139.585205078125,11014368,428.3083909152653,429.53577622856506,421.0913592799704,423.05517578125,19566317,809.740755044151,814.6423334645151,794.1537117339047,797.4378051757812,12104382
2025-04-24,3287.487161364933,3298.5062526941524,3274.534643572778,3287.970458984375,2252175,2143.2404121368963,2181.120940351409,2133.271852080446,2157.69482421875,8304210,424.0370755980093,428.16107218939527,421.53319162940176,422.2696228027344,26064089,796.7515648231008,802.8785377915959,795.1830836766543,797.3887939453125,12713521
2025-04-25,3305.7558885472554,3361.625143451318,3291.256959211522,3332.820556640625,2742991,2168.1616624134263,2191.421553146391,2051.031089846264,2094.560546875,12844959,422.2696267928269,424.87170760222523,415.6417461702055,420.0603332519531,22944377,798.9572755447768,802.8785382468371,771.508436630355,782.9291381835938,13131038
2025-04-28,3320.2546435993536,3342.2930622298845,3291.2567864500143,3328.470703125,1593296,2093.3975592930324,2192.252525161773,2084.0936512649664,2181.287109375,8723934,418.9311396302756,422.71149230249586,417.06551998951244,421.042236328125,6287095,782.9291312258807,806.6037186789465,781.7037366423766,801.260986328125,11317611
2025-04-29,3339.5865365145787,3378.250345909827,3315.808199342435,3356.501953125,1578332,2193.4152476946583,2262.1983067865435,2180.2901402132507,2206.872802734375,11040702,421.14043560056143,421.82778335059663,417.31099948077133,418.29290771484375,11189930,803.858844621864,812.6816855994211,793.075372315961,796.5554809570312,11283059
2025-04-30,3356.018573547744,3392.652437661013,3253.5594811525652,3338.329833984375,2809332,2216.3430141862846,2216.3430141862846,2100.873946042198,2113.00244140625,7386837,419.6675863161336,421.5332060258665,414.3652876801437,418.0965270996094,10026546,795.5261656735474,795.5261656735474,769.0576426012298,773.1259765625,25635764
2025-05-02,3356.0188344779217,3374.867442563267,3305.755879583667,3316.388427734375,1721761,2113.6667781262536,2162.8451663093983,2088.7453798486567,2099.04638671875,6750618,416.42728530446215,423.69340019536935,416.42728530446215,421.7295837402344,9263372,774.7924765987593,787.5856441366993,773.4690743593894,781.0175170898438,14720184
2025-05-05,3334.753505470742,3387.4329449049897,3331.27366828836,3338.909912109375,1284443,2110.011790870186,2152.3781677194133,2083.4288850561315,2144.4033203125,6594636,422.4660329307672,430.56677615372786,421.5823214813549,429.0448303222656,11525305,766.606876267059,783.2722431424297,766.606876267059,774.4494018554688,23986447
2025-05-06,3344.419921875,3356.9856614658597,3322.1882287527096,3344.419921875,1324763,2151.5472846375105,2169.6569150180726,2066.8145312368506,2075.121826171875,7534017,429.5848686129065,431.69596540271175,425.16628139288804,427.6701354980469,15026568,778.3216684290833,783.4193220780548,755.9214185982945,758.8623657226562,18869468
2025-05-07,3306.335993163342,3343.936456116555,3306.335993163342,3330.017578125,1477128,2116.6573927899494,2275.323713128435,2110.8424808540904,2210.528076171875,32617395,425.5590249840726,427.13008416028316,421.9259824773884,423.3497314453125,9710361,750.2356003532819,766.9990348823832,749.5003635713141,760.822998046875,15586266
2025-05-08,3332.8203442362383,3360.8516058321925,3314.165009149484,3333.690185546875,2543591,2235.947896887262,2290.7749741626963,2203.383854714477,2222.98876953125,15815844,421.2386332122387,423.6934038020536,415.88722134025767,422.8096923828125,19937960,763.6658883956691,771.0182557422255,748.9611537025561,753.8627319335938,14491673
2025-05-09,3285.4574957373147,3331.0807476867326,3284.5876543425793,3325.3779296875,2531757,2159.854752819302,2209.6975529353394,2153.8736168053774,2183.779296875,10559544,418.24384137926455,421.38592987740896,415.34719998420627,415.8872375488281,8226512,741.6088285228935,766.312796178702,740.6285128209466,763.9110107421875,13578216
2025-05-12,3387.916189509883,3509.223887593618,3385.2096757420595,3499.461181640625,2228678,2292.7688569016873,2341.6148021139406,2281.138788822038,2311.210693359375,11883684,421.7296134519522,428.3084110263286,420.40403125825395,427.6210632324219,8031891,783.272256608189,788.0758275471601,777.390362315762,785.8701171875,15096824
2025-05-13,3499.4613194961807,3501.97456151927,3393.232596801932,3397.582275390625,3062887,2325.9971526494055,2440.9680353103417,2319.8500364945517,2430.833251953125,16155834,427.0318966442069,430.026734819032,417.654684739414,420.1585388183594,14976369,782.880060357833,791.7519649275839,781.5076543371932,785.9680786132812,13909596
2025-05-14,3403.3818530870167,3442.045662835236,3391.396166459135,3430.156494140625,2119499,2450.666748046875,2474.166748046875,2417.166748046875,2449.0,9444795,419.3730364482981,424.0371008235316,418.1947345146855,421.33685302734375,9557309,789.8893639857823,791.6049164362635,780.6253687864404,784.9387817382812,9281719
2025-05-15,3444.9454390459973,3479.7428677232297,3396.7124309124556,3460.314208984375,3548330,2450.666748046875,2450.666748046875,2370.5,2382.666748046875,10080171,421.3368389928473,427.52284902460343,418.2929174036252,424.8226013183594,24263510,788.6149458696933,793.516524177251,778.8607930709097,791.8499755859375,17058854
2025-05-16,3473.8465567565913,3473.8465567565913,3427.6434928317944,3442.335693359375,1666727,2400.0,2438.333251953125,2397.166748046875,2426.333251953125,5439912,427.03189925490824,428.3083979810754,424.2825680939457,427.81744384765625,16402035,804.0,804.0,791.0,792.0999755859375,14733924
2025-05-19,3431.413341631395,3431.413341631395,3386.659931697025,3401.255615234375,2537377,2438.333251953125,2491.666748046875,2427.333251953125,2486.333251953125,6779835,427.1300810084491,430.56675982116076,424.822590669679,427.4737548828125,7543854,792.0999755859375,801.4000244140625,792.0999755859375,795.0,10666184
2025-05-20,3413.82137266364,3439.1461226598826,3377.2840226457647,3381.4404296875,2038374,2511.0,2529.333251953125,2454.0,2461.833251953125,9830418,429.09390418210114,432.82514353663043,425.068074374028,427.0318908691406,9868414,798.1500244140625,799.4000244140625,783.7999877929688,785.6500244140625,11324667
2025-05-21,3390.8162851170264,3418.8475485914832,3381.4403579795026,3408.021728515625,1440153,2466.666748046875,2490.0,2400.166748046875,2435.0,8333151,428.70116612622536,430.27222538595333,424.184381991556,425.1662902832031,5776672,787.0,791.0,779.0999755859375,787.0999755859375,8206040
2025-05-22,3378.250521774226,3380.9570357698217,3336.0103550080185,3360.851806640625,2034383,2435.0,2440.166748046875,2298.333251953125,2332.166748046875,15080493,425.1662742449478,425.1662742449478,415.248994880322,418.39111328125,19451749,788.0,788.2000122070312,780.2999877929688,785.25,7355826
2025-05-23,3360.851724551366,3416.9142497236344,3349.8326329632987,3397.19580078125,1274331,2358.0,2488.0,2335.0,2448.0,16556320,426.14817819915925,431.05771942265187,421.2386369756667,428.40655517578125,18536884,787.9000244140625,794.9500122070312,786.2000122070312,790.5,5534158
2025-05-26,3403.3821442949547,3426.5804321288315,3392.846349631144,3419.1376953125,967470,2480.0,2526.0,2435.0,2450.0,9288433,430.32130894917486,435.5254109103499,428.8484465112427,434.8871765136719,13107662,792.0,797.5499877929688,789.2000122070312,794.4000244140625,4965466
2025-05-27,3414.014574749619,3421.747337093333,3366.7481593177404,3381.826904296875,2467680,2450.0,2450.0,2395.5,2404.0,6553028,434.8871621282408,436.1636608448351,423.0551795877558,426.04998779296875,26986022,794.4000244140625,801.3499755859375,790.0499877929688,793.7000122070312,11995043
2025-05-28,3402.4154740639756,3411.114831810162,3376.317400825417,3380.8603515625,1222933,2425.0,2438.0,2385.0,2404.0,5094893,417.70001220703125,422.6000061035156,413.0,420.20001220703125,431851622,794.5,798.9000244140625,792.6500244140625,796.5499877929688,6873519
2025-05-29,3387.626457620242,3414.4978538154573,3370.034470581059,3381.2470703125,3188072,2429.0,2470.0,2391.0,2464.5,6162725,422.0,422.79998779296875,416.6000061035156,418.75,21478547,799.0,800.4000244140625,791.3499755859375,797.3499755859375,14034127
2025-05-30,3373.417337946492,3389.5594310198626,3337.750068509547,3347.705810546875,3404365,2472.5,2690.0,2469.0,2674.0,18465797,419.1000061035156,420.04998779296875,416.3999938964844,418.04998779296875,30656239,798.0,814.5,792.5999755859375,812.2999877929688,22037314
2025-06-02,3334.7538187399196,3344.4197718377163,3304.4028204069105,3334.560546875,1877585,2690.0,2735.199951171875,2647.0,2693.300048828125,10992168,418.29998779296875,420.45001220703125,414.54998779296875,419.29998779296875,14973380,812.8499755859375,822.5499877929688,809.2000122070312,813.6500244140625,26891575
2025-06-03,3330.887082808426,3357.4684509968274,3286.907000896707,3291.449951171875,2848125,2720.0,2787.800048828125,2692.0,2764.89990234375,8663975,419.0,421.70001220703125,415.6499938964844,416.95001220703125,13216486,816.2000122070312,818.4000244140625,805.1500244140625,809.7999877929688,14247597
2025-06-04,3304.9078969735056,3310.56402774214,3286.379348716646,3297.0087890625,2544807,2779.89990234375,2815.0,2711.0,2797.10009765625,6827661,417.1499938964844,419.0,415.95001220703125,417.0,12598933,817.0,817.0,805.25,806.5,9607927
2025-06-05,3324.4116310325603,3324.4116310325603,3280.2356236372652,3287.4521484375,3584683,2821.10009765625,2918.0,2815.0,2909.800048828125,11094118,418.5,420.95001220703125,415.75,419.1000061035156,13212523,808.7000122070312,811.7000122070312,802.8499755859375,806.0,13595507
2025-06-06,3287.4520036268846,3306.7605099618336,3275.359545608902,3300.226806640625,2070390,2939.800048828125,2985.0,2920.0,2933.199951171875,10365779,420.29998779296875,421.29998779296875,419.0,421.04998779296875,8774988,806.6500244140625,816.4500122070312,803.0999755859375,813.0499877929688,17163935
2025-06-09,3315.634960419095,3348.791310023286,3306.760665733127,3336.991455078125,1718678,2970.0,3024.89990234375,2935.300048828125,2994.39990234375,7298847,422.0,423.6000061035156,420.5,423.04998779296875,10473123,817.4000244140625,824.5,815.7000122070312,820.0499877929688,12793040
2025-06-10,3354.642197095073,3399.305794893864,3338.259013167141,3376.973876953125,2419874,3009.300048828125,3030.0,2975.199951171875,3005.39990234375,7137028,424.5,428.54998779296875,423.04998779296875,427.0,13041075,821.0,822.0499877929688,814.5999755859375,817.0499877929688,6560513
2025-06-11,3383.897728850111,3402.4262754922297,3363.516422776853,3385.75048828125,2847013,3015.0,3019.89990234375,2823.10009765625,2882.39990234375,10665889,428.0,428.1000061035156,424.8500061035156,426.1499938964844,20789182,817.0,820.5999755859375,813.0499877929688,815.0499877929688,7197825
2025-06-12,3385.7505745896515,3388.481144938844,3338.259030391803,3348.986083984375,4060134,2860.0,2860.89990234375,2748.39990234375,2754.10009765625,9601852,427.0,427.20001220703125,419.54998779296875,421.0,18508835,816.0,816.5,801.2000122070312,805.9500122070312,13448521
2025-06-13,3309.003383077588,3364.881627257479,3309.003383077588,3360.20068359375,2178493,2653.0,2770.0,2653.0,2711.199951171875,7506707,415.0,419.3500061035156,413.5,413.8999938964844,17873926,786.25,796.2999877929688,786.25,792.3499755859375,11377117
2025-06-16,3354.6425898751086,3421.9304790324873,3341.18496442709,3409.545654296875,1934088,2725.0,2769.0,2675.0,2697.39990234375,5760092,414.95001220703125,418.8999938964844,413.25,418.20001220703125,7006629,792.5,795.4000244140625,786.1500244140625,792.5,8085001
2025-06-17,3422.905193528652,3432.6570601768817,3401.5487008021014,3428.07373046875,2111940,2719.0,2730.0,2622.300048828125,2664.39990234375,6162135,418.1000061035156,419.04998779296875,415.70001220703125,417.3999938964844,9028406,794.0,798.8499755859375,790.5499877929688,792.2999877929688,7753156
2025-06-18,3431.7796073253016,3450.2105407013996,3357.665418209048,3365.75927734375,2696327,2525.0,2664.0,2500.0,2633.199951171875,9963748,417.0,418.45001220703125,414.8999938964844,415.8999938964844,8036215,792.5,795.5,788.3499755859375,791.9000244140625,5710169
2025-06-19,3364.394161188714,3365.3693479021017,3328.3122527933565,3339.039306640625,2672768,2645.0,2656.39990234375,2584.0,2595.39990234375,4153374,415.6499938964844,418.25,414.79998779296875,416.0,12601006,792.3499755859375,793.25,781.7000122070312,785.0999755859375,11824333
2025-06-20,3340.0145242959966,3360.786049100129,3326.2642962767654,3350.448974609375,2351248,2600.0,2698.39990234375,2571.0,2688.10009765625,5802506,416.0,419.5,416.0,418.54998779296875,13203184,787.5,799.4500122070312,786.0999755859375,796.1500244140625,11367669
2025-06-23,3330.2626997221478,3340.014567071261,3286.3792966511382,3309.393798828125,3123421,2670.0,2795.0,2648.0,2775.300048828125,7002677,417.0,417.5,411.75,413.8999938964844,14839890,790.0,794.9500122070312,788.5,790.2000122070312,5549253
2025-06-24,3349.376392565029,3356.690292940616,3298.081476031171,3306.27294921875,3403048,2850.0,2865.60009765625,2777.0,2785.60009765625,6052217,416.8999938964844,420.6499938964844,413.75,414.3500061035156,16690068,799.0,806.6500244140625,793.6500244140625,795.4000244140625,11402190
2025-06-25,3322.7537403887272,3364.3941654870573,3315.634829755361,3359.3232421875,1757699,2800.199951171875,2825.0,2772.10009765625,2789.0,3725327,416.3999938964844,418.1499938964844,415.1000061035156,416.3500061035156,9946718,799.5,803.7999877929688,796.0999755859375,800.0499877929688,6528324
2025-06-26,3359.3232652421043,3365.759354753242,3330.555256962972,3356.397705078125,2879106,2789.0,2821.0,2748.0,2803.0,3864783,417.20001220703125,420.8999938964844,416.25,420.29998779296875,13703918,802.0,803.3499755859375,791.4000244140625,797.0499877929688,24704402
2025-06-27,3369.2703330730474,3380.387367158931,3345.8658502962735,3355.71533203125,1778433,2816.5,2838.10009765625,2760.0,2775.60009765625,4146758,421.0,422.0,417.79998779296875,418.6499938964844,21409935,805.0,809.4500122070312,802.6500244140625,805.4000244140625,19375990
2025-06-30,3354.544471150048,3378.924137465807,3344.890218522079,3376.09619140625,1468351,2788.89990234375,2805.0,2753.39990234375,2770.10009765625,2973164,419.79998779296875,420.75,415.79998779296875,416.45001220703125,12317124,809.0,821.0,807.0499877929688,820.3499755859375,19652607
2025-07-01,3369.2699264830403,3398.525526423559,3328.7996798986564,3344.59765625,2375183,2778.0,2796.0,2738.199951171875,2775.10009765625,2799778,417.0,418.8500061035156,414.8999938964844,415.1000061035156,13670465,820.0,824.9000244140625,813.25,820.2999877929688,11456405
2025-07-02,3400.671024568939,3403.3039810516498,3335.1385257152824,3338.356689453125,3090585,2770.0,2805.0,2745.0,2752.39990234375,2342388,416.8999938964844,416.8999938964844,411.70001220703125,412.95001220703125,15990899,821.0,824.0499877929688,809.0,812.9000244140625,6661200
2025-07-03,3344.8904436190446,3350.058980842342,3313.294489180619,3316.4150390625,2531870,2759.89990234375,2825.89990234375,2742.5,2820.10009765625,3789412,414.0,416.0,411.25,413.3500061035156,14185298,813.5,814.5,805.7999877929688,807.0999755859375,7020403
2025-07-04,3323.4363525656718,3341.964900305915,3305.980605453995,3334.943603515625,1109320,2778.0,2778.0,2613.10009765625,2635.199951171875,12917060,414.8999938964844,415.0,411.75,412.54998779296875,8256733,808.75,813.8499755859375,804.0999755859375,811.8499755859375,4319538
2025-07-07,3333.480761079366,3341.0872649943594,3323.826269850942,3327.04443359375,1639174,2635.199951171875,2680.0,2590.699951171875,2636.199951171875,4315497,413.0,417.20001220703125,412.0,416.1499938964844,6845218,811.2000122070312,812.6500244140625,805.1500244140625,806.8499755859375,4461783
2025-07-08,3320.5107317732236,3340.0144658805552,3309.1984707578945,3321.680908203125,2325242,2640.0,2644.0,2395.0,2477.0,18415480,416.1499938964844,418.1000061035156,414.6499938964844,417.20001220703125,6807192,807.9000244140625,813.5499877929688,805.3499755859375,812.6500244140625,5935770
2025-07-09,3325.3867588452995,3329.2875057764963,3283.4537293349335,3299.8369140625,2034938,2500.0,2550.0,2485.5,2523.800048828125,6824385,416.20001220703125,420.29998779296875,415.45001220703125,419.45001220703125,9930533,810.0,812.4500122070312,809.0,810.9500122070312,4099112
2025-07-10,3296.1311694956757,3314.659717489882,3272.7266878187834,3298.08154296875,3035012,2534.60009765625,2545.89990234375,2460.0,2466.300048828125,5061783,420.29998779296875,420.29998779296875,416.3999938964844,416.8500061035156,6220360,811.2999877929688,815.5,806.9000244140625,808.0,12178137
2025-07-11,3218.0184502225306,3252.247598137654,3180.1813972680684,3184.959716796875,7635550,2466.39990234375,2476.199951171875,2365.300048828125,2371.10009765625,7117789,417.0,418.04998779296875,415.5,416.79998779296875,8578844,807.5499877929688,812.5499877929688,804.5499877929688,808.6500244140625,6202372
2025-07-14,3184.9597625910983,3190.8108827918168,3120.5974403831947,3142.734130859375,3924009,2425.0,2477.199951171875,2390.800048828125,2460.699951171875,7628961,417.04998779296875,419.95001220703125,416.54998779296875,419.3999938964844,6896989,809.7999877929688,815.5,808.0,808.8499755859375,6938635
2025-07-15,3126.448660244279,3178.523536457564,3126.448660244279,3171.599853515625,2590889,2479.0,2554.199951171875,2444.800048828125,2546.0,5731544,420.8999938964844,422.3999938964844,419.0,422.1000061035156,8532755,811.0,821.0,810.5,816.4500122070312,9297645
2025-07-16,3157.607249475903,3175.1222359666176,3151.344969328223,3163.576171875,2540733,2550.0,2585.0,2523.10009765625,2530.0,4360747,422.1000061035156,425.45001220703125,420.29998779296875,424.6000061035156,9780773,816.0,834.2000122070312,815.2999877929688,831.7000122070312,16458920
