,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-04-16,386.831769055941,390.2591024836234,386.7860898150879,389.2537536621094,10357752,3659.337150142385,3684.376648663715,3622.6219548397376,3631.953125,3051420,1366.094545486242,1370.0017306796847,1330.3652406637968,1331.6832275390625,16173541
2024-04-18,389.34519094310184,390.16773594755756,381.71365795919775,382.8103942871094,22133191,3635.704595429841,3691.2229435040135,3610.571222685582,3621.824951171875,3476284,1337.9441165902024,1360.1631363842591,1325.1399454315383,1336.202392578125,22107945
2024-04-19,382.03351067965104,389.5736558588104,380.20561688518654,388.2027282714844,17221280,3599.3176775438415,3612.962869820078,3564.5248069516724,3588.25146484375,2957749,1303.9564344137511,1343.3575498977523,1298.0721544750609,1328.67041015625,20603621
2024-04-22,390.2591163466751,390.8074989836757,386.92319921401906,388.7054138183594,7386048,3598.379760081903,3636.8299998951316,3574.934491903105,3624.263427734375,1728883,1336.8142967644505,1352.772418228229,1330.3651488397243,1348.912353515625,5859087
2024-04-23,388.7054072770841,393.4579601647396,388.522603412523,392.26983642578125,12484384,3635.9392984592287,3652.7729560208513,3620.5123570552523,3633.7353515625,1807586,1358.5627927933492,1362.187486891906,1349.1479432244419,1357.9979248046875,4856174
2024-04-24,392.3155065344747,393.7321423126332,391.4472533713222,391.9956359863281,6070285,3648.0837008405756,3655.586186600659,3586.6101623523527,3592.7998046875,1317312,1359.7865843478146,1359.7865843478146,1343.54597104933,1347.0294189453125,4268213
2024-04-25,393.9149534166353,400.5868165029518,392.08703064360867,399.9013671875,30337038,3574.1837976912666,3632.7500252586483,3573.996281358353,3612.634033203125,2856271,1336.9084594402714,1360.351454707475,1336.9084594402714,1354.27880859375,9089398
2024-04-26,401.4550551906468,405.1565798445688,398.85029574731493,402.1405334472656,15342965,3615.4006982107267,3635.704436508526,3566.0719945433134,3583.702880859375,2039178,1355.455578865194,1360.8221110164066,1343.498768244188,1346.55859375,8062444
2024-04-29,403.96846398764586,404.379721983682,397.2051845995297,400.49542236328125,12075706,3599.317191992929,3636.642100796793,3581.6863063865258,3629.5146484375,1110693,1346.2762368329832,1355.549954695784,1344.6757585333085,1350.79541015625,5055957
2024-04-30,402.09486408753065,402.5975385356441,397.6621815089178,398.16485595703125,12528665,3631.2030581143713,3640.3467125091584,3573.058794270598,3583.04638671875,2203078,1350.7481874189334,1352.4900262289832,1334.601815150425,1337.42626953125,6936588
2024-05-02,398.48473777993564,404.51683088911363,397.4336807202778,401.2265930175781,24123523,3543.095825813969,3630.3591588386275,3543.095825813969,3623.044189453125,2491044,1330.3181204493865,1340.6744540126867,1329.2353898641165,1331.6832275390625,10076354
2024-05-03,402.1862321644066,402.1862321644066,394.2348004388622,398.8959655761719,23786388,3648.224242496259,3651.459872612422,3561.430044438285,3604.381591796875,2962234,1338.8855920418562,1341.4276701119534,1321.0915052605797,1333.425048828125,8842345
2024-05-06,400.3126234420568,402.55183317412144,396.06274501390186,397.34228515625,10753860,3613.384093927626,3694.9266764690838,3613.384093927626,3677.2021484375,2053831,1336.9084732924218,1361.1045877183944,1334.1781442699464,1342.4632568359375,6445422
2024-05-07,399.30727653728593,407.62428750266935,397.7535450760951,402.4604187011719,26969062,3686.3464581217104,3739.9891860111734,3670.1222867238534,3731.501953125,2062112,1341.568810540377,1358.892155017695,1332.7659500503705,1356.632568359375,6080661
2024-05-08,403.2830180317506,406.43616039417304,400.49545445393676,403.0545349121094,10916481,3714.6681858171114,3736.5192209369857,3693.66131770256,3729.626220703125,1247685,1351.2660079049356,1355.502689344108,1342.1806569443534,1343.78125,6234983
2024-05-09,402.1862370155242,403.5114563418268,386.923172382024,388.5225830078125,24314298,3715.606318089679,3724.0466151272376,3666.887093758869,3713.918212890625,1726486,1344.0167568835536,1365.1059257902893,1341.4746788069972,1355.3145751953125,6088406
2024-05-10,389.80213909836215,398.80459931623363,389.80213909836215,396.062744140625,14524604,3716.168496140127,3726.4844130760093,3643.4412359506214,3651.74072265625,1672489,1351.0778223208927,1351.9250667078657,1330.3180362931507,1341.521728515625,8777481
2024-05-13,395.9713447246366,397.98207143443125,392.5440111250424,394.69183349609375,7584217,3642.925840662716,3709.0414982162547,3629.327584853832,3702.289306640625,931326,1341.6159637564915,1341.6159637564915,1328.623426347066,1340.1566162109375,3735954
2024-05-14,393.4579641744985,396.0170445089671,391.67574958198725,392.726806640625,11423749,3691.222770938554,3700.413361230903,3650.8030397651737,3658.5869140625,1058317,1342.9339671701941,1349.8538575959403,1335.0725919265954,1341.3333740234375,3463230
2024-05-15,393.68644240363693,395.97133139310563,390.0306258136693,390.99029541015625,7856433,3661.6816503123987,3682.7354534258484,3634.485141704623,3639.080322265625,1115021,1342.5573572737128,1348.0180152167325,1335.5433413149956,1336.861328125,4327544
2024-05-16,393.0009830334952,395.37725941130304,386.5118949934838,394.3262023925781,23911954,3675.637702384871,3693.0187445265583,3630.67337116967,3684.942138671875,2599399,1350.0421774524657,1370.566593499511,1343.4989036055658,1368.3070068359375,9249145
2024-05-17,395.1944821049078,399.85564738527927,391.9956318278254,398.7589111328125,11894830,3701.992923226846,3702.9375501529057,3617.9211268075583,3621.794189453125,2765804,1371.7433096292284,1371.7433096292284,1355.0319549649053,1359.7864990234375,7542860
2024-05-21,398.484735231475,399.49008407657504,395.9256549108889,397.3879699707031,11175153,3618.487832180219,3631.8542103330115,3599.0757035999536,3608.66357421875,1908117,1346.3234055041823,1360.1631875478636,1344.8170526513272,1350.2305908203125,6752663
2024-05-22,399.71859694915946,403.9227965080598,397.93638223360296,402.0491943359375,11036895,3622.644183451547,3628.548101612322,3606.160490071024,3619.810302734375,1311168,1345.1465142625411,1374.5207963720839,1344.4404006067602,1369.6722412109375,7173285
2024-05-23,403.42009785693614,406.6189483040531,398.9874154394711,403.3743896484375,27244733,3628.264270607641,3688.767663426612,3613.6698326347005,3677.857177734375,2095742,1369.5778382448277,1391.6557248851932,1365.1529058313445,1386.2421875,8641428
2024-05-24,403.05451410700533,404.3797335120663,397.84496600489564,398.6675109863281,13252938,3663.4990864307915,3668.7418115804035,3631.429050950218,3636.341064453125,1309452,1382.3350849297278,1389.1608498646779,1374.5678351761637,1379.369384765625,5277938
2024-05-27,401.04380974465363,401.1351971930909,393.64076020528995,394.3719177246094,12282545,3641.5370822700047,3691.933024930954,3628.6430159784018,3634.02734375,1841538,1385.7244045177397,1393.0209118473929,1374.8032036291474,1385.253662109375,5821844
2024-05-28,394.9203077808962,395.2858865474374,391.4015578418531,392.0870361328125,9668761,3644.370544047232,3655.706066734782,3617.9209911096164,3627.272705078125,1801993,1389.1608228573064,1389.6315652574615,1374.8502998635329,1381.205322265625,6186922
2024-05-29,388.8881674070639,395.19448048921834,388.8881674070639,393.8692321777344,10832067,3635.774643725855,3635.774643725855,3589.582477254128,3593.0302734375,1568095,1379.6518879829935,1379.7460134801906,1365.1529986668554,1366.04736328125,7401634
2024-05-30,391.63006488826727,393.86924566680193,386.009229872296,387.3801574707031,21314885,3567.8558516313005,3584.2922676744465,3509.714018991741,3529.220703125,2919230,1358.3743695494225,1365.011768697552,1338.3678167520543,1343.9224853515625,9663150
2024-05-31,390.0305999865318,392.58968011982466,387.7457111483644,389.75640869140625,29300711,3532.9042615855815,3542.161650427461,3451.4301994032935,3467.677734375,10956800,1353.8619835736356,1379.742614221291,1344.4507812144127,1351.0770263671875,37113815
2024-06-03,396.65680783600834,397.479381772038,391.7671593248684,393.32086181640625,16116836,3526.103050659108,3543.814803588551,3491.340737451897,3497.8115234375,2156773,1382.8636553906256,1382.8636553906256,1348.2920640058599,1350.11669921875,10589244
2024-06-04,396.52177031965385,396.80101565647095,374.97368265988365,386.4690856933594,47791986,3495.1194153242764,3537.627624429572,3392.6274000370645,3509.288818359375,3395997,1353.09357909204,1358.8555105856897,1304.4532506211224,1338.3526611328125,13736134
2024-06-05,392.7985512208221,405.82980402897,389.12189949981456,400.52423095703125,28197030,3510.2334721952598,3574.2792205302862,3495.1194421750433,3538.997314453125,2799670,1344.594729280313,1380.9428896837226,1344.594729280313,1373.3563232421875,9233424
2024-06-06,405.829791944629,407.41213302436523,401.2688535975877,405.27130126953125,32318523,3571.63435096414,3627.2727837806888,3534.321587974697,3618.298828125,4328036,1387.6171483700416,1415.8026912541518,1380.4627967662166,1413.833984375,12660930
2024-06-07,401.5481302044602,411.0888461479956,401.268884845166,408.7618408203125,29543660,3624.8168128885063,3698.2142761529285,3624.8168128885063,3678.329833984375,4552445,1422.2368434730788,1478.607696455328,1418.6356360706318,1472.749755859375,24075302
2024-06-10,409.5530068967988,410.48381488403055,405.6901817746213,406.6675109863281,11872688,3679.3217405498876,3689.6180814133613,3629.161960387638,3645.03173828125,1734661,1464.7790697698574,1469.1005184048513,1437.8900560410068,1440.2427978515625,6810606
2024-06-11,406.7606160148987,407.50525061130764,402.33930016150435,403.0373840332031,13158571,3632.0904200618043,3665.1050839975637,3628.3119124726636,3638.79736328125,1419898,1440.530920339611,1446.6768867495505,1434.67286293827,1436.4014892578125,4853054
2024-06-12,400.7569114290619,404.34049107486396,400.43111537044854,402.38580322265625,10751658,3659.862538168497,3677.9050050406395,3615.512349289223,3619.479736328125,2177001,1447.205207418443,1448.8857708643502,1423.9173996680136,1426.2701416015625,9564320
2024-06-13,406.66751056673644,406.66751056673644,400.0122909895558,400.52423095703125,9641349,3643.236896058969,3674.598461482482,3638.7026410361236,3663.404541015625,1932323,1435.6813586014816,1445.2845783914581,1430.2555159747842,1434.6729736328125,7307565
2024-06-14,401.17580700990004,402.01351357567347,399.36074170092695,401.3154296875,9572809,3673.6536279097,3673.6536279097,3616.0313930671978,3619.857177734375,1860730,1444.0360586769375,1444.0360586769375,1427.0864701658527,1429.8233642578125,4237727
2024-06-18,403.03737898986196,404.1543603703237,398.5695419674905,399.08148193359375,14641141,3614.1898098741085,3629.256562858962,3584.9063758687394,3603.84619140625,1774045,1437.6019330325926,1447.2051523581276,1436.0654413858667,1438.7542724609375,5420939
2024-06-19,400.24496579903524,400.94304962931466,393.77589043943306,394.3343811035156,11329972,3615.7007640544557,3621.5576348500226,3582.922259445668,3591.187744140625,1509050,1445.2845473689924,1455.5119996711499,1437.3138282236787,1451.382568359375,5493456
2024-06-20,394.70671932417883,396.98717382381864,392.33316337570244,394.00860595703125,15147549,3585.8033262818503,3598.9808239935414,3570.7365749735936,3577.537841796875,2846526,1456.1361637531038,1457.2885031581282,1439.618556511379,1455.2718505859375,7927010
2024-06-21,395.59096381210924,395.87020914994883,389.58727754803,390.56463623046875,26176371,3615.087002922448,3663.074093663598,3587.7401013764106,3599.73681640625,4642195,1483.6975056622882,1495.94161129154,1463.2425999556383,1471.885498046875,17301941
2024-06-24,390.9369661412327,394.61361787534224,390.9369661412327,394.00860595703125,9723008,3597.8473681995324,3643.425611853127,3581.3636764636767,3605.45166015625,1702154,1464.0588504809766,1468.428244941943,1455.271881344855,1466.5556640625,5564989
2024-06-25,393.72936061017225,394.66016859976054,390.7042715187919,394.00860595703125,10655609,3605.6406325261373,3634.593352796922,3582.875033532891,3625.90283203125,1338808,1465.4513439015984,1482.6411308173647,1460.0255012602715,1480.7684326171875,4551525
2024-06-26,393.72935968027775,396.89410093743857,392.8451024171962,394.6136169433594,11511714,3631.6179924136177,3652.8248194664434,3628.3117983770853,3642.339599609375,1639845,1479.8561366420593,1487.3946405637594,1474.0942048965353,1479.5679931640625,4851004
2024-06-27,394.61362565963486,397.6852950358517,391.9608538117953,396.14947509765625,38438054,3618.865541478185,3723.7191241208575,3606.679947095457,3716.3037109375,4526556,1477.4072265440695,1515.7721579895247,1471.2612599725667,1510.9224853515625,14757754
2024-06-28,396.05635546638285,398.38336062952527,394.19476903576367,395.4978942871094,18554411,3700.8593836882187,3740.722593484322,3682.0141228075263,3687.965087890625,2731571,1510.1542645475977,1525.4713521019703,1502.1835458139797,1504.5843505859375,8197544
2024-07-01,396.8010483258212,400.47770023042045,395.2651988468778,399.3607482910156,13391362,3668.9307461619287,3780.113282123888,3668.9307461619287,3757.91455078125,2658723,1497.6220524294586,1536.4190819140294,1497.6220524294586,1527.68017578125,6801771
2024-07-02,400.2449871714336,400.84999908994706,393.3104927215312,396.0563659667969,11177863,3772.4619129298726,3800.61160880511,3762.0237400230303,3794.94384765625,2307449,1532.86600586883,1568.9742086490014,1523.550928895523,1556.7301025390625,10493173
2024-07-03,396.61483787535605,399.9191721581942,396.0563472079035,398.66259765625,7435499,3797.399960989219,3803.162277059337,3735.9992153513335,3745.681640625,1821198,1560.5232067482063,1571.086748455425,1542.2770892539197,1562.8280029296875,7269965
2024-07-04,400.24500559718945,401.64120289640215,397.4991322255142,399.3607482910156,9478861,3778.3658747158024,3823.2356509992096,3761.598747788845,3798.29736328125,2518001,1563.5962185483268,1594.13450474685,1563.4042010408868,1585.155517578125,8008311
2024-07-05,399.31418163243075,403.96819211066986,398.0110563385377,403.6424255371094,13427543,3787.953678275629,3803.7761780539627,3767.171887521997,3789.654052734375,1668616,1585.9236853770542,1599.7523453204356,1568.5418810019864,1582.0823974609375,7065022
2024-07-08,405.0386270748445,413.78815742675266,403.64242981653535,412.9039001464844,21311436,3799.2892844506714,3808.027083028784,3757.7729794930797,3772.083984375,1758882,1577.904975049744,1599.8963711842514,1574.9280004454815,1595.718994140625,5880533
2024-07-09,416.6270870588992,423.5150306416012,413.27620196457383,421.2810974121094,27489709,3764.3382334203675,3785.0727479543702,3754.9865192673674,3764.810546875,1305801,1594.0384684368905,1600.61665051487,1585.491579421059,1591.3975830078125,5191182
2024-07-10,422.30500507362405,423.8408545509285,415.6032344446931,420.2107238769531,12065662,3763.109966642414,3781.6247453008073,3685.933998497865,3692.68798828125,2669716,1591.2535253565572,1607.5789990626897,1572.575309683498,1582.8507080078125,9852770
2024-07-11,418.86102924280897,427.70366090287615,417.6509759051689,426.9124755859375,19556596,3713.3281952652137,3759.6149115124776,3679.8884965924376,3706.432373046875,4872189,1590.2932550444577,1598.9361531696993,1576.8968098410567,1587.1241455078125,8857679
2024-07-12,426.912503236289,431.19419667007304,424.3062524940008,427.2848205566406,19693114,3759.6151284962884,3967.386003323572,3751.3969204452933,3952.27197265625,13509164,1613.3409533828683,1651.5137527263023,1600.5206781808122,1643.8311767578125,17078316
2024-07-15,427.284802643238,434.1727465305415,425.56280929645555,431.33380126953125,16876907,4001.156311371623,4005.2180225102193,3926.8610373129627,3938.338623046875,4848030,1657.7076984616265,1659.4363248574064,1635.092186939841,1639.317626953125,6942230
2024-07-16,431.3803339460018,434.45200341635984,429.4721966461106,433.33502197265625,13497253,3940.9838756005574,3962.2850301238987,3915.384391446559,3947.076904296875,2029521,1650.4092519603355,1668.943512173137,1632.547287437264,1657.563720703125,6886281
2024-07-18,430.9614560409826,438.3147887078045,430.63565998305126,437.7097473144531,21907158,3929.6477061172545,4085.51113676854,3929.6477061172545,4076.584228515625,5613364,1650.7934479826547,1695.3524103380762,1650.7934479826547,1688.2940673828125,11248896
2024-07-19,438.4078847537507,446.22663657603687,436.91858604958037,441.71221923828125,25939326,4087.804118951557,4126.955252351664,4057.363922028097,4073.601806640625,3903354,1770.8336868455729,1770.8336868455729,1715.5671113876276,1721.8092041015625,29819116
2024-07-22,441.75876374646487,446.27315152086356,433.614245462781,434.26580810546875,18762384,4071.281839882535,4090.2182538173793,4038.190271605478,4059.351806640625,1896386,1728.7235038558324,1750.6668359793866,1721.8091157912575,1738.9989013671875,8462126
2024-07-23,434.26580514596367,462.9810529532946,434.12618247349457,458.140869140625,56125835,4055.233368947045,4129.748348674782,4039.4212771190782,4073.554443359375,2365208,1738.1828177182376,1766.9444146897588,1712.4942042519597,1764.0155029296875,7113056
2024-07-24,461.67791921290376,475.3141836420076,456.69814231888404,459.86285400390625,43693692,4059.4951526215527,4108.35121007003,4041.126917163644,4077.248046875,1809793,1764.5915628208677,1769.249100779416,1747.4017766683005,1761.182373046875,6002845
2024-07-25,456.09309104663214,461.6779092226846,451.11331426036946,456.04656982421875,18567567,4066.5954836949645,4112.042883745572,4046.901795265646,4092.633056640625,2810342,1747.7859434479678,1758.2534761150766,1740.1033678723722,1752.4434814453125,5815599
2024-07-26,459.8628566318143,471.3582598545481,453.67302639648256,467.44891357421875,21534703,4118.671036198701,4187.268397348249,4106.409520256929,4154.50830078125,3552210,1752.923709894062,1808.2862957121283,1752.923709894062,1804.3489990234375,11369047
2024-07-29,470.52053724178256,471.1720998495296,459.8628409078825,461.7244567871094,12978187,4180.21383187482,4195.362964674367,4138.553716676068,4148.11669921875,1746803,1818.4656425678857,1827.4926924499405,1790.040135957272,1796.8583984375,4635931
2024-07-30,461.9571970374462,463.3533943348958,454.8365583706438,456.00006103515625,13891052,4157.585718481626,4164.11869081323,4097.178262267316,4133.205078125,1797906,1796.8583403917328,1805.3571660297775,1786.1987904104494,1802.6683349609375,2721265
2024-07-31,458.373614385957,463.49301427967293,456.55854906003475,461.07293701171875,11982586,4118.670902108038,4179.267439518362,4113.936797622856,4152.14111328125,2330091,1802.5242769151237,1810.350924152097,1791.048476651269,1794.1214599609375,5004209
2024-08-01,461.6313905239546,462.3760546322901,456.97737997103144,459.537109375,12114803,4165.443616342355,4184.285259071731,4132.920227203137,4163.26611328125,2202244,1782.4535340253058,1793.785379837503,1771.889992657827,1779.0924072265625,7475014
2024-08-02,451.25295384341814,464.88918898880655,451.25295384341814,455.2554016113281,22141163,4132.872913485503,4164.11800080395,4042.9249348414887,4055.28076171875,2811282,1769.8734206834515,1785.7187334567977,1744.0887987976403,1748.9383544921875,7400938
2024-08-05,446.83163592942134,457.86164997554926,446.36621719129073,452.3699035644531,25022076,4013.5736879846177,4013.5736879846177,3891.907205581687,3934.087890625,2787771,1714.1266318965754,1726.1787193591779,1650.3613476722035,1682.3880615234375,10736703
2024-08-06,452.6026191959533,457.6754978281909,450.55485925262013,452.649169921875,14251363,3949.142201061965,4031.799467797811,3939.531600575893,3949.37890625,2203067,1690.3586573166167,1725.6504891423297,1675.6177387613052,1681.6197509765625,7690163
2024-08-07,456.0930950965633,461.3055960404738,454.32458063337543,458.5597229003906,11320399,4003.1584593448297,4019.2072572996026,3957.994920939523,3977.07373046875,1237666,1724.7382902879888,1726.5629255103806,1692.183351452448,1720.5609130859375,5094329
2024-08-08,459.8163509371657,463.5395534488428,458.42012418293916,460.5144348144531,21349889,3958.657803185393,4006.9456644536194,3938.7745661925937,3950.656982421875,2441283,1709.3251315403352,1709.3251315403352,1658.572136260406,1673.9853515625,6227910
2024-08-09,463.5395573573386,463.5395573573386,458.9786187546684,461.5848693847656,9556181,3992.7435074037467,4027.4443989451242,3981.902223791584,4003.86865234375,1302536,1700.9702732851492,1710.0933319139192,1686.325363381071,1700.4901123046875,4258524
2024-08-12,457.95470930476176,465.4011139114233,457.95470930476176,460.3747863769531,9425644,4005.0521972685856,4013.573584922349,3963.723559610809,3972.52880859375,936912,1702.698946723047,1731.9407043499043,1697.9452825491308,1726.082763671875,4315329
2024-08-13,461.6313768042684,463.39992082169977,454.4642172856773,456.0931091308594,8056478,3988.956299705632,4008.839537848005,3960.5516737879557,3973.760009765625,1495593,1738.1827024097588,1738.1827024097588,1718.0640047615366,1726.130615234375,4176918
2024-08-14,457.9081745197849,464.47035162635643,456.0000373291409,458.140869140625,9609981,3985.168737449799,4077.1999039105713,3965.42743135513,4066.83203125,3226545,1730.5002617824882,1752.5876680094568,1726.130749746865,1750.9071044921875,7450718
2024-08-16,460.2817096214168,469.31048470007704,458.5597164054454,467.86773681640625,13643352,4118.671637879848,4191.576859975653,4095.0958857949795,4181.208984375,3457058,1776.5955951852964,1787.9753867685558,1756.9089953467567,1785.1904296875,7335657
2024-08-19,469.82246388684206,474.057606447632,465.0288306148003,466.7508239746094,10591508,4185.894947757169,4255.249574521071,4156.87498137627,4251.2255859375,2055210,1786.1988792940135,1793.449357119504,1775.8273550396493,1790.8084716796875,2585989
2024-08-20,466.3319395570424,468.56587282373647,463.2602997527288,464.2841796875,6888634,4265.427758595415,4322.237007322546,4260.693654534821,4282.75439453125,2212298,1805.405353385153,1810.8791418743747,1794.0735069359491,1797.914794921875,3870333
2024-08-21,465.40113299398797,473.77837539474945,464.5168757294204,470.427490234375,8801221,4277.737064489385,4317.503544504559,4253.640286316128,4309.45556640625,1896990,1800.6995713961778,1804.444850251852,1793.0169961955314,1798.394775390625,1966902
2024-08-22,472.70796194704985,473.3129738869813,466.75082600059324,469.6363220214844,8686423,4317.503505386495,4318.403170209416,4258.04333501898,4262.587890625,1829872,1809.2465931329778,1818.513723597305,1795.51394205871,1805.6453857421875,4300287
2024-08-23,470.101691325043,471.87020584350046,465.35460895981095,470.7998046875,8195369,4260.6939984141445,4266.374923745363,4218.087058430003,4226.513671875,1809253,1803.6767369560596,1807.9021772094957,1783.3179574078772,1788.215576171875,5015935
2024-08-26,470.98594089706575,472.84755683334987,467.2627385243222,470.7066955566406,8126402,4250.278746663329,4310.0703901887255,4246.491463306979,4263.013671875,1844164,1795.8021261828926,1813.8081635443523,1790.0401942272256,1801.7081298828125,3728589
2024-08-27,472.42870096422115,472.47525168876325,465.40113454893714,465.9596252441406,8260450,4265.427753015881,4270.161857070282,4248.195429331919,4257.9951171875,930697,1801.7079786991785,1827.2525181137994,1799.5472543971127,1824.7076416015625,3830679
2024-08-28,465.77346700783545,467.54201110027503,462.1433658703206,462.88800048828125,8081932,4259.510755261752,4319.870590915642,4220.264841898864,4266.42236328125,1848058,1831.2379582795415,1873.588133022963,1822.1148997127973,1862.1602783203125,6514531
2024-08-29,463.5395558890962,472.56833161488777,462.9345144591377,470.14825439453125,19389694,4222.821074859477,4313.715878264525,4222.821074859477,4271.8662109375,2133641,1856.3023384955793,1873.1079727033768,1844.6824662886909,1856.638427734375,7228284
2024-08-30,467.21619895900704,473.91799878978713,465.58730710072587,467.169677734375,15523349,4260.693345971727,4348.037559564147,4249.141947974499,4311.5849609375,3637222,1861.1039704725115,1872.6278340667684,1851.5007508106305,1866.5777587890625,13466759
2024-09-02,469.12436710280446,477.40850809281204,468.47280445752887,474.7557067871094,16497266,4332.652011694428,4344.013861375445,4272.055480062339,4280.6240234375,1216500,1866.241657337013,1897.3561122833119,1865.713550595146,1886.552490234375,5573739
2024-09-03,474.7557077226489,480.24745424362595,472.75449855810376,474.15069580078125,12481552,4280.62427113772,4313.6210706253505,4256.811818932973,4272.38720703125,1717263,1888.9533893572925,1888.9533893572925,1859.6155051280512,1864.22509765625,4694322
2024-09-04,465.4011226864979,474.755694093594,465.354601462967,471.3117370605469,8739052,4238.869860215786,4248.3852249914535,4200.760320366018,4241.04736328125,1265505,1844.8744872415468,1850.7324277310104,1824.6597803927025,1846.1708984375,4778310
2024-09-05,473.1733400299588,476.47770400804217,471.9633161786824,475.8261413574219,11318636,4242.703622965008,4259.746395831193,4217.281394309991,4237.92236328125,1688793,1849.8201661965988,1863.0245930805459,1833.8307821972226,1856.4464111328125,4081810
2024-09-06,476.5707559468642,476.5707559468642,462.74834768895016,466.9834899902344,14245025,4236.029155230157,4278.636091754635,4203.884403748528,4219.74365234375,1649179,1845.7388167038994,1859.6634851962026,1821.5866958391305,1826.3883056640625,5848106
2024-09-09,467.26274749161126,477.17578026799583,465.72692758962387,476.33807373046875,14265060,4218.086627772867,4251.462060686222,4194.889518372097,4212.92626953125,1184938,1815.0086002984476,1844.6345108844125,1814.0482782877077,1819.47412109375,4772612
2024-09-10,476.4777184120114,479.3631849521356,473.54567164567135,478.0600891113281,11332248,4206.204473662924,4298.5195066181295,4204.310831961278,4268.12646484375,1385591,1829.317300201853,1858.2229673598686,1820.7704114285846,1836.4237060546875,6909600
2024-09-11,477.50157364424496,483.5517812694099,476.5242149395142,478.7581481933594,15497555,4281.003340307267,4307.419549702135,4233.4727484543055,4241.14208984375,1325919,1838.7284033553788,1849.5800883553493,1829.4133272673625,1834.3590087890625,5312946
2024-09-12,479.4562685547481,484.4825963244237,473.3595101165837,483.5517883300781,19085324,4270.399124104948,4291.560664475195,4195.647426325353,4277.453125,2742216,1848.6199097939516,1878.774045014654,1834.9833838435984,1873.06005859375,8555092
2024-09-13,483.55177740140044,484.0171666381423,476.57076185132354,478.2927551269531,9165077,4289.099156417666,4305.195113516806,4265.428631271873,4282.0927734375,1458786,1873.0598126433401,1880.8864596141434,1858.8471187859725,1866.9617919921875,3843127
2024-09-16,480.20089978594154,481.2247797226006,474.4299374611518,475.7330627441406,7821668,4286.257554903444,4304.294305347718,4255.43872427556,4273.23876953125,1155120,1868.5464710616527,1874.548483367517,1856.3504289468578,1872.867919921875,1570181
2024-09-17,475.68650794774527,478.0135131474731,471.21864144436574,472.6148681640625,10889862,4273.239388269134,4294.590014445038,4228.502101148829,4266.04345703125,1699364,1870.4671897008432,1880.7425882881328,1865.0894099053755,1875.0767822265625,2793127
2024-09-18,472.7079419349947,476.94308433487333,470.1482421053882,472.2425231933594,5638729,4257.900566019319,4257.900566019319,4091.2129384450927,4115.025390625,2961779,1861.8242226231127,1861.8242226231127,1806.6537722399733,1817.0732421875,6385468
2024-09-19,474.7091530835231,479.1770196230398,472.38214786497383,473.08026123046875,14461616,4156.590213092944,4187.0308697971805,4054.096867781264,4067.683837890625,2927551,1834.7910511020839,1848.5237015550497,1804.2528841458939,1819.041748046875,7976570
2024-09-20,476.5707542994241,481.5505606528095,472.8475519650138,478.8046875,24725118,4087.330983142617,4100.397388735434,4002.685288545634,4057.03271484375,5447908,1829.4133034638185,1839.0165229045733,1793.3052218119396,1830.133544921875,15242974
2024-09-23,479.78202544282846,483.5052278452276,478.06006166286596,481.17822265625,8105508,4071.3297402117255,4080.229763925027,4026.8291593303416,4041.5048828125,1702319,1833.2546020080952,1842.761812755645,1803.9167195535472,1821.2025146484375,3636672
2024-09-24,481.2248086999554,481.9694433351235,478.572036749734,479.5959167480469,7015487,4025.55058123155,4062.808072353835,4014.520211321431,4044.155517578125,3012026,1813.0878227950013,1835.0792186672709,1797.1465020357018,1823.2672119140625,7277616
2024-09-25,479.8285876329136,483.3656462246209,476.85001973985106,481.7367248535156,8802667,4026.2131833235376,4061.482255162534,4014.5198549622787,4047.421875,2713073,1811.503436175212,1826.1483471192116,1802.3324311332524,1820.098388671875,4268341
2024-09-26,481.82979240141503,487.50771228617066,481.2247804832943,486.576904296875,16086557,4033.456837871287,4087.2360774502895,4033.456837871287,4064.228515625,3964251,1822.498942813643,1841.8493352545952,1817.8893508178405,1824.8516845703125,8952803
2024-09-27,484.2499104377946,491.9290101550874,484.2499104377946,486.5303649902344,17916386,4104.468587471434,4145.181886032281,4071.37701220358,4079.5673828125,3012477,1855.438133669678,1896.2518191297418,1827.7809300940019,1831.093994140625,14908931
2024-09-30,484.5756816249072,488.06618957500433,478.47892301876533,482.29522705078125,10936940,4058.926294354151,4070.1462141244547,4033.504061536598,4041.5048828125,2503416,1805.40537191387,1825.8122145485347,1796.282312853667,1801.179931640625,6986955
2024-10-01,482.2952288952036,483.78449813302376,478.4324036223028,480.48016357421875,5285319,4029.2437843865223,4067.30617221608,4017.3142100448013,4059.87353515625,1823365,1800.603757202924,1833.2066423426222,1800.603757202924,1828.7891845703125,4029072
2024-10-03,473.3594842009567,480.0147034715061,472.94061620145965,477.26885986328125,16481353,4035.918946931116,4051.446717559506,3986.116074065324,4007.65625,3350119,1814.528280610594,1835.9914522282918,1806.3655442331449,1818.2735595703125,7503887
