,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2025-04-15,3203.683386247662,3203.683386247662,3130.415650876791,3139.69482421875,3512160,1340.655373037739,1343.9301533432258,1325.9686484021752,1339.8614501953125,15202603,1910.972918645853,1985.4047914512103,1901.0043588198444,1979.7559814453125,7914093
2025-04-16,3139.6947635283577,3168.596104196088,3121.136181217996,3164.439697265625,2384391,1346.6094196449503,1349.2886972283168,1332.6174078978706,1346.0140380859375,14039073,1989.3922038348342,1993.047423540836,1947.1920486073489,1970.6181640625,6664080
2025-04-17,3137.08483655699,3193.244114128983,3110.5034675829284,3188.700927734375,2932346,1351.5711498907554,1398.112060263163,1349.6856739861041,1395.9288330078125,17490424,1963.4739839002964,2007.003443465089,1949.0195719754163,1970.7843017578125,7753470
2025-04-21,3180.1953142330854,3241.9606599617177,3174.3957423905777,3210.64306640625,2432946,1425.004587897116,1425.004587897116,1393.9442026732427,1399.0052490234375,16882426,1987.398547695147,2097.7172383320076,1983.7434495730163,2088.413330078125,12255681
2025-04-22,3211.6093750675464,3222.531712274605,3184.931252579041,3203.68310546875,2710498,1401.9823098324273,1407.9363681338637,1388.1887172069748,1405.6539306640625,16135274,2109.3471253717557,2129.2842437590125,2068.4760326778796,2073.958740234375,10094400
2025-04-23,3252.593171873855,3306.625754540036,3225.818529364827,3298.98974609375,3543923,1418.0581618237188,1418.9512947601793,1400.4937389943566,1413.493408203125,13990764,2093.0654201194407,2146.230992946387,2068.476224042616,2139.585205078125,11014368
2025-04-24,3287.4874054696716,3298.5064976170884,3274.5348867157572,3287.970703125,2252175,1405.4554343163697,1410.3178180904442,1388.0894318786184,1391.95947265625,15678099,2143.2404121368963,2181.120940351409,2133.271852080446,2157.69482421875,8304210
2025-04-25,3305.7558885472554,3361.625143451318,3291.256959211522,3332.820556640625,2742991,1399.2035920369979,1403.966886762009,1377.769008045682,1394.04345703125,11705093,2168.1616624134263,2191.421553146391,2051.031089846264,2094.560546875,12844959
2025-04-28,3320.2548871373374,3342.2933073843687,3291.2570278610287,3328.470947265625,1593296,1394.8373106964493,1424.0122194189871,1393.0511659597357,1417.8597412109375,10948561,2093.3975592930324,2192.252525161773,2084.0936512649664,2181.287109375,8723934
2025-04-29,3339.586779424834,3378.250591632357,3315.808440523134,3356.502197265625,1578332,1417.8597077945897,1427.2869661678633,1411.7071085959242,1418.85205078125,10786910,2193.4152476946583,2262.1983067865435,2180.2901402132507,2206.872802734375,11040702
2025-04-30,3356.0188189819924,3392.65268577439,3253.5597190937174,3338.330078125,2809332,1422.0275444346203,1422.7221360927958,1389.2802248488963,1416.073486328125,14192027,2216.3430141862846,2216.3430141862846,2100.873946042198,2113.00244140625,7386837
2025-05-02,3356.0185874198487,3374.867194117627,3305.7556362257724,3316.38818359375,1721761,1415.9742091510598,1435.5233172200462,1413.6917718641512,1419.149658203125,8842434,2113.6667781262536,2162.8451663093983,2088.7453798486567,2099.04638671875,6750618
2025-05-05,3334.753505470742,3387.4329449049897,3331.27366828836,3338.909912109375,1284443,1428.9738894731652,1435.7218701832576,1415.081087769954,1418.455078125,4565705,2110.011790870186,2152.3781677194133,2083.4288850561315,2144.4033203125,6594636
2025-05-06,3344.419677734375,3356.9854164079434,3322.1879862349847,3344.419677734375,1324763,1418.0581160771362,1422.7220796211836,1409.5239906903596,1420.63818359375,6301690,2151.5472846375105,2169.6569150180726,2066.8145312368506,2075.121826171875,7534017
2025-05-07,3306.335750758935,3343.9362109554654,3306.335750758935,3330.017333984375,1477128,1414.0887881642996,1430.9586193213472,1410.119416127347,1424.4091796875,10480453,2116.6573927899494,2275.323713128435,2110.8424808540904,2210.528076171875,32617395
2025-05-08,3332.820588313161,3360.851851961966,3314.1652518601954,3333.6904296875,2543591,1427.5846620245352,1437.8058437113664,1415.1803741209164,1424.5084228515625,15306490,2235.947896887262,2290.7749741626963,2203.383854714477,2222.98876953125,15815844
2025-05-09,3285.4574957373147,3331.0807476867326,3284.5876543425793,3325.3779296875,2531757,1404.3638078003796,1409.0278927234135,1376.379782804671,1378.2652587890625,13491197,2159.854752819302,2209.6975529353394,2153.8736168053774,2183.779296875,10559544
2025-05-12,3387.916425868549,3509.22413241534,3385.209911911905,3499.46142578125,2228678,1398.6082269981746,1441.8743569081432,1393.249550653154,1437.4088134765625,9925445,2292.7688569016873,2341.6148021139406,2281.138788822038,2311.210693359375,11883684
2025-05-13,3499.461570957545,3501.9748131612287,3393.232840630001,3397.58251953125,3062887,1429.0731325397105,1436.8134564073198,1416.4704248722041,1419.6458740234375,12475424,2325.9971526494055,2440.9680353103417,2319.8500364945517,2430.833251953125,16155834
2025-05-14,3403.3818530870167,3442.045662835236,3391.396166459135,3430.156494140625,2119499,1418.9512828044426,1429.6685145448027,1406.4477852062123,1415.279541015625,8026837,2450.666748046875,2474.166748046875,2417.166748046875,2449.0,9444795
2025-05-15,3444.945682102287,3479.7431132346333,3396.712670565691,3460.314453125,3548330,1414.9819190581854,1445.3475908699352,1404.6615275498752,1439.6912841796875,18209264,2450.666748046875,2450.666748046875,2370.5,2382.666748046875,10080171
2025-05-16,3473.8465567565913,3473.8465567565913,3427.6434928317944,3442.335693359375,1666727,1442.172107583965,1447.5306627908633,1435.920298328426,1442.86669921875,6439208,2400.0,2438.333251953125,2397.166748046875,2426.333251953125,5439912
2025-05-19,3431.413341631395,3431.413341631395,3386.659931697025,3401.255615234375,2537377,1435.4241717584057,1448.5230511072755,1432.7448940711074,1437.905029296875,6005334,2438.333251953125,2491.666748046875,2427.333251953125,2486.333251953125,6779835
2025-05-20,3413.82137266364,3439.1461226598826,3377.2840226457647,3381.4404296875,2038374,1439.0957378026826,1447.8284044606678,1424.5083444847762,1427.1876220703125,11352383,2511.0,2529.333251953125,2454.0,2461.833251953125,9830418
2025-05-21,3390.816528025104,3418.8477935076376,3381.4406002159167,3408.02197265625,1440153,1431.8517946649677,1440.1875004165765,1427.485461067875,1433.637939453125,5510460,2466.666748046875,2490.0,2400.166748046875,2435.0,8333151
2025-05-22,3378.250521774226,3380.9570357698217,3336.0103550080185,3360.851806640625,2034383,1430.0655182967434,1434.2334317099203,1416.867428660744,1431.057861328125,7245933,2435.0,2440.166748046875,2298.333251953125,2332.166748046875,15080493
2025-05-23,3360.851724551366,3416.9142497236344,3349.8326329632987,3397.19580078125,1274331,1431.1570706662649,1440.6836606711147,1423.4168677068544,1438.698974609375,5203706,2358.0,2488.0,2335.0,2448.0,16556320
2025-05-26,3403.3821442949547,3426.5804321288315,3392.846349631144,3419.1376953125,967470,1446.8360701649403,1460.331910515487,1443.8590412139838,1449.4161376953125,5608725,2480.0,2526.0,2435.0,2450.0,9288433
2025-05-27,3414.014574749619,3421.747337093333,3366.7481593177404,3381.826904296875,2467680,1441.3782192942826,1451.7978208795425,1424.7068083036186,1435.324951171875,14842959,2450.0,2450.0,2395.5,2404.0,6553028
2025-05-28,3402.4152283668,3411.114585484783,3376.31715701285,3380.860107421875,1222933,1436.5157355383742,1446.836127202333,1431.454810349359,1442.6683349609375,8618343,2425.0,2438.0,2385.0,2404.0,5094893
2025-05-29,3387.626702221486,3414.498100356932,3370.034713912086,3381.247314453125,3188072,1445.4467442494526,1451.698553407669,1433.9355900375203,1445.3475341796875,15545514,2429.0,2470.0,2391.0,2464.5,6162725
2025-05-30,3373.417337946492,3389.5594310198626,3337.750068509547,3347.705810546875,3404365,1448.7216268807567,1449.7139699197687,1433.2410996992944,1434.7296142578125,11803975,2472.5,2690.0,2469.0,2674.0,18465797
2025-06-02,3334.7538187399196,3344.4197718377163,3304.4028204069105,3334.560546875,1877585,1430.9586389930196,1448.8208134048605,1421.8291316367724,1439.3935546875,9458990,2690.0,2735.199951171875,2647.0,2693.300048828125,10992168
2025-06-03,3330.8873298742683,3357.468700034321,3286.9072447003623,3291.4501953125,2848125,1443.7598455387374,1443.8590556109682,1421.035166759386,1426.8900146484375,11167345,2720.0,2787.800048828125,2692.0,2764.89990234375,8663975
2025-06-04,3304.907652247958,3310.563782597761,3286.3791053631217,3297.008544921875,2544807,1426.3938661679927,1429.0731438395549,1415.4780930628378,1420.0428466796875,8025388,2779.89990234375,2815.0,2711.0,2797.10009765625,6827661
2025-06-05,3324.4113841471617,3324.4113841471617,3280.235380032571,3287.451904296875,3584683,1419.9436226094324,1447.8284366760695,1416.3712120373557,1443.66064453125,11385668,2821.10009765625,2918.0,2815.0,2909.800048828125,11094118
2025-06-06,3287.4520036268846,3306.7605099618336,3275.359545608902,3300.226806640625,2070390,1437.5080878919146,1450.2101271201,1431.0578582020253,1448.5230712890625,11580994,2939.800048828125,2985.0,2920.0,2933.199951171875,10365779
2025-06-09,3315.634960419095,3348.791310023286,3306.760665733127,3336.991455078125,1718678,1453.7825541382838,1455.5688200651953,1422.4245382897982,1423.8138427734375,11022031,2970.0,3024.89990234375,2935.300048828125,2994.39990234375,7298847
2025-06-10,3354.6424396212137,3399.3060406489903,3338.2592545088482,3376.97412109375,2419874,1427.9815809293386,1430.660858582463,1405.6538633679,1412.0048828125,12905272,3009.300048828125,3030.0,2975.199951171875,3005.39990234375,7137028
2025-06-11,3383.8979728571367,3402.4265208353168,3363.516665314218,3385.750732421875,2847013,1410.9133394459884,1423.5160472131458,1407.737769134025,1420.0428466796875,7136877,3015.0,3019.89990234375,2823.10009765625,2882.39990234375,10665889
2025-06-12,3385.7505745896515,3388.481144938844,3338.259030391803,3348.986083984375,4060134,1419.5466979345517,1425.5007560873705,1409.127096167119,1414.2872314453125,7953247,2860.0,2860.89990234375,2748.39990234375,2754.10009765625,9601852
2025-06-13,3309.003623498393,3364.8818717382055,3309.003623498393,3360.200927734375,2178493,1392.8526699787633,1410.6156346634868,1392.8526699787633,1405.2569580078125,7573103,2653.0,2770.0,2653.0,2711.199951171875,7506707
2025-06-16,3354.642349665819,3421.9302340050463,3341.1847251814343,3409.54541015625,1934088,1405.7530618658518,1418.0581392255135,1403.3714144517853,1415.9742431640625,5451137,2725.0,2769.0,2675.0,2697.39990234375,5760092
2025-06-17,3422.905437301184,3432.6573046439225,3401.5489430536663,3428.073974609375,2111940,1415.9742319665809,1418.8520508551696,1406.9439350146247,1412.302490234375,6970098,2719.0,2730.0,2622.300048828125,2664.39990234375,6162135
2025-06-18,3431.7796073253016,3450.2105407013996,3357.665418209048,3365.75927734375,2696327,1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745,2525.0,2664.0,2500.0,2633.199951171875,9963748
2025-06-19,3364.394161188714,3365.3693479021017,3328.3122527933565,3339.039306640625,2672768,1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883,2645.0,2656.39990234375,2584.0,2595.39990234375,4153374
2025-06-20,3340.0142809157096,3360.785804206261,3326.2640538984306,3350.44873046875,2351248,1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178,2600.0,2698.39990234375,2571.0,2688.10009765625,5802506
2025-06-23,3330.2626997221478,3340.014567071261,3286.3792966511382,3309.393798828125,3123421,1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384,2670.0,2795.0,2648.0,2775.300048828125,7002677
2025-06-24,3349.376392565029,3356.690292940616,3298.081476031171,3306.27294921875,3403048,1416.7680893764307,1424.9053748687675,1405.6538959425357,1413.1956787109375,11188438,2850.0,2865.60009765625,2777.0,2785.60009765625,6052217
2025-06-25,3322.7537403887272,3364.3941654870573,3315.634829755361,3359.3232421875,1757699,1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388,2800.199951171875,2825.0,2772.10009765625,2789.0,3725327
2025-06-26,3359.3232652421043,3365.759354753242,3330.555256962972,3356.397705078125,2879106,1413.8903780949927,1436.4165161110168,1410.814017835929,1428.080810546875,13617435,2789.0,2821.0,2748.0,2803.0,3864783
2025-06-27,3369.2703330730474,3380.387367158931,3345.8658502962735,3355.71533203125,1778433,1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899,2816.5,2838.10009765625,2760.0,2775.60009765625,4146758
2025-06-30,3354.5447137321717,3378.924381810933,3344.8904604060604,3376.096435546875,1468351,1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073,2788.89990234375,2805.0,2753.39990234375,2770.10009765625,2973164
2025-07-01,3369.2701724246303,3398.5257745006766,3328.7999228861,3344.597900390625,2375183,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449,2778.0,2796.0,2738.199951171875,2775.10009765625,2799778
2025-07-02,3400.671024568939,3403.3039810516498,3335.1385257152824,3338.356689453125,3090585,1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280,2770.0,2805.0,2745.0,2752.39990234375,2342388
2025-07-03,3344.8904436190446,3350.058980842342,3313.294489180619,3316.4150390625,2531870,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738,2759.89990234375,2825.89990234375,2742.5,2820.10009765625,3789412
2025-07-04,3323.4363525656718,3341.964900305915,3305.980605453995,3334.943603515625,1109320,1416.0734952431667,1433.3402880878325,1410.2186471744621,1431.7525634765625,5066503,2778.0,2778.0,2613.10009765625,2635.199951171875,12917060
2025-07-07,3333.481005692293,3341.0875101654565,3323.8265137554163,3327.044677734375,1639174,1425.9968814549877,1429.8670433562065,1418.6535190770169,1424.706787109375,5177477,2635.199951171875,2680.0,2590.699951171875,2636.199951171875,4315497
2025-07-08,3320.510975827842,3340.0147113686808,3309.1987139810713,3321.68115234375,2325242,1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847,2640.0,2644.0,2395.0,2477.0,18415480
2025-07-09,3325.3865128143525,3329.28725945695,3283.4534864064294,3299.836669921875,2034938,1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347,2500.0,2550.0,2485.5,2523.800048828125,6824385
2025-07-10,3296.130925499427,3314.659472122057,3272.7264455550526,3298.081298828125,3035012,1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964,2534.60009765625,2545.89990234375,2460.0,2466.300048828125,5061783
2025-07-11,3218.0184502225306,3252.247598137654,3180.1813972680684,3184.959716796875,7635550,1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015,2466.39990234375,2476.199951171875,2365.300048828125,2371.10009765625,7117789
2025-07-14,3184.9597625910983,3190.8108827918168,3120.5974403831947,3142.734130859375,3924009,1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154,2425.0,2477.199951171875,2390.800048828125,2460.699951171875,7628961
2025-07-15,3126.4484195792625,3178.5232917839735,3126.4484195792625,3171.599609375,2590889,1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457,2479.0,2554.199951171875,2444.800048828125,2546.0,5731544
2025-07-16,3157.607249475903,3175.1222359666176,3151.344969328223,3163.576171875,2540733,1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093,2550.0,2585.0,2523.10009765625,2530.0,4360747
2025-07-17,3154.7696780470374,3172.2846643823304,3135.199754145851,3140.18994140625,2947640,1410.1194736013367,1412.3025798563917,1398.7075285299677,1407.8370361328125,12927394,2540.0,2549.0,2446.60009765625,2474.89990234375,4380006
2025-07-18,3155.6502438038765,3159.3685771406017,3118.46738821797,3121.304931640625,3432645,1404.9592604817603,1418.0581395587762,1397.7151081655259,1414.8826904296875,11297246,2480.0,2487.10009765625,2435.0,2448.5,3278360
2025-07-21,3121.4030943290218,3128.83976152069,3084.2202361520617,3090.286865234375,3844346,1436.9126621837045,1456.4617708047458,1425.9968891975022,1454.576416015625,13867136,2450.0,2535.0,2433.10009765625,2521.300048828125,4732364
2025-07-22,3091.65673828125,3111.7159107005,3086.764257203384,3091.65673828125,3198036,1462.8128219007424,1470.6523559877205,1458.4464883845856,1462.316650390625,8930165,2570.0,2570.89990234375,2540.0,2548.39990234375,3215319
2025-07-23,3091.6566291573,3113.5748480562365,3089.6996367952283,3110.7373046875,1922875,1471.5454755170424,1478.5910866693491,1461.3242940475627,1477.2017822265625,11974174,2554.0,2566.89990234375,2510.0,2557.199951171875,2693904
2025-07-24,3097.0385335433134,3105.4534578423713,3072.478182452152,3080.30615234375,2934778,1476.3086281822896,1477.3009711792895,1466.782159638216,1472.0416259765625,6700578,2558.89990234375,2566.0,2521.0,2547.800048828125,2630830
2025-07-25,3072.4780444334683,3089.014534530361,3058.3877948178133,3068.368408203125,2568917,1488.5144734435703,1488.5144734435703,1462.31659448384,1465.789794921875,8696077,2538.89990234375,2542.0,2444.199951171875,2454.0,3588032
2025-07-28,3043.12328264916,3050.9512525080645,3003.885488175128,3013.08349609375,3374473,1465.7898930637602,1482.3620946590604,1465.7898930637602,1477.00341796875,7507479,2460.0,2524.5,2427.0,2449.89990234375,3468410
2025-07-29,2994.1984086760676,3007.8973556438664,2975.802632112602,2990.284423828125,4785312,1468.5685019046516,1478.3927223132807,1464.1029581857863,1474.8201904296875,9776027,2450.0,2500.0,2438.0,2487.10009765625,2601305
2025-07-30,2994.1983151611034,3003.0047807939304,2981.673516260727,2987.93603515625,2880121,1476.308661728485,1477.1025845983731,1465.9883912336757,1471.04931640625,7238625,2495.0,2496.60009765625,2447.0,2457.5,1846915
2025-07-31,2976.2918502873677,2994.0027271024683,2950.166049468222,2971.497314453125,2968371,1458.6450618514623,1483.0566764606926,1452.7902136757805,1470.0570068359375,12406146,2427.5,2474.699951171875,2416.0,2427.39990234375,2933504
2025-08-01,2964.7455243430377,2971.4972914199097,2935.488583681943,2938.424072265625,2053847,1469.0645758820863,1473.7285394467383,1458.5457644921182,1460.3319091796875,4416771,2429.300048828125,2470.0,2383.5,2411.300048828125,3124608
2025-08-04,2944.392964480288,3013.181055141491,2927.2692812506943,3008.28857421875,2519252,1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054,2420.0,2495.0,2381.199951171875,2486.60009765625,3342439
2025-08-05,3008.2886143717656,3011.322048140622,2976.5854331255146,2998.014404296875,1927996,1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343,2492.0,2494.10009765625,2346.10009765625,2367.199951171875,7032517
2025-08-06,2997.1337788834585,3000.8521121202134,2960.9294204705666,2967.093994140625,1487081,1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252,2370.39990234375,2428.0,2282.0,2387.60009765625,9401319
2025-08-07,2951.1446440658847,2985.9792055799644,2946.154217712285,2981.47802734375,2543076,1430.0655302659995,1436.8135113901221,1418.1574137897542,1429.271728515625,7432535,2370.0,2454.0,2359.300048828125,2442.199951171875,4564283
2025-08-08,2982.5543093380406,2994.002666894786,2959.9509519667536,2971.105712890625,2762140,1434.8288259088201,1436.5157606227415,1421.0352334242946,1424.9053955078125,5415511,2500.0,2503.60009765625,2382.300048828125,2392.89990234375,6685163
2025-08-11,2971.105606429514,2984.3153044195046,2956.3304579380692,2975.4111328125,1884215,1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484,2400.0,2421.0,2370.0,2396.300048828125,3272568
2025-08-12,2975.6068714078456,3029.8154640054736,2961.809979769089,2970.127197265625,3358232,1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947,2400.0,2411.0,2346.5,2368.699951171875,2571768
2025-08-13,2970.812449963036,2978.9337774241835,2963.473728360306,2970.91015625,2148166,1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465,2385.0,2501.89990234375,2381.89990234375,2496.39990234375,5393999
2025-08-14,2968.757439673081,2990.1864106721328,2954.1779420022144,2957.30908203125,3342174,1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793,2500.0,2514.39990234375,2456.0,2482.0,2747105
2025-08-18,2980.988718063058,2983.434958599791,2938.815435653507,2946.44775390625,2945609,1450.0,1452.4000244140625,1431.0,1434.5999755859375,6908844,2520.0,2550.0,2487.0,2494.800048828125,3167818
2025-08-19,2946.4476070609903,2959.950901928915,2946.349900778797,2951.340087890625,2650784,1431.0999755859375,1438.5,1426.300048828125,1436.300048828125,6709554,2505.0,2532.0,2470.0,2491.5,3159563
2025-08-20,2946.1539583708727,3036.664852119672,2946.1539583708727,3031.96826171875,4952358,1432.5999755859375,1435.9000244140625,1423.0,1430.5999755859375,5817858,2505.0,2533.0,2485.10009765625,2523.0,2674274
2025-08-21,3062.693270119804,3062.693270119804,3016.801891436903,3035.882568359375,3230726,1440.0999755859375,1447.800048828125,1436.4000244140625,1446.0,6238645,2524.0,2529.800048828125,2325.0,2332.199951171875,12151255
2025-08-22,3019.639270954844,3029.1306363096523,2984.4134077810354,2988.327392578125,1593791,1444.300048828125,1446.0,1429.4000244140625,1436.4000244140625,6657207,2331.300048828125,2353.5,2292.199951171875,2332.800048828125,5910342
2025-08-25,3020.9115315912086,3084.220191422538,3010.9309175823823,3073.0654296875,3448370,1435.9000244140625,1435.9000244140625,1424.0,1433.199951171875,6738427,2335.0,2342.89990234375,2286.10009765625,2290.800048828125,3982572
2025-08-26,3061.7145608480614,3094.0049349317896,3052.9080951888627,3089.30810546875,5522097,1427.9000244140625,1427.9000244140625,1413.0999755859375,1416.5999755859375,8720155,2282.0,2290.0,2212.0,2215.60009765625,5678257
2025-08-28,3077.370733980466,3078.838478368692,3020.1287028396528,3027.173828125,3116051,1408.0,1411.800048828125,1396.300048828125,1399.0999755859375,12990789,2218.0,2230.0,2170.0,2178.39990234375,4301677
2025-08-29,3026.4887537573413,3048.0156702082504,3011.028465982645,3018.3671875,2271789,1392.0999755859375,1405.0,1392.0999755859375,1397.800048828125,8519507,2180.0,2184.0,2090.0,2096.199951171875,8153679
2025-09-01,3023.5531276055535,3063.7694152474464,3023.5531276055535,3045.667236328125,1246862,1398.0999755859375,1412.4000244140625,1398.0999755859375,1411.0,4927348,2130.0,2198.0,2107.60009765625,2180.39990234375,6021070
2025-09-02,3053.9847239556466,3087.1556510845603,3036.371791556432,3044.591064453125,2185229,1413.9000244140625,1413.9000244140625,1390.0,1394.199951171875,7163073,2190.0,2252.0,2163.0,2194.199951171875,5015814
2025-09-03,3062.595272321678,3074.33722714916,3021.5963756053266,3030.89208984375,1799774,1389.0,1400.0,1384.199951171875,1397.0,9813382,2210.0,2227.800048828125,2165.39990234375,2214.0,3276037
2025-09-04,3048.99413571954,3050.951128104469,3024.3360794475675,3029.130615234375,1481391,1409.9000244140625,1415.0999755859375,1401.9000244140625,1405.5,10564859,2239.0,2254.800048828125,2205.0,2219.5,3864879
2025-09-05,3030.5006621101975,3036.664997028233,2963.47367273015,2982.75,2802055,1411.0,1411.5,1387.699951171875,1402.800048828125,6621077,2229.0,2347.89990234375,2227.0,2319.60009765625,7981732
2025-09-08,2984.413214194218,2998.9927110613953,2951.144345576971,2954.079833984375,2626187,1402.199951171875,1410.5999755859375,1397.5999755859375,1402.699951171875,5880943,2329.0,2388.89990234375,2323.199951171875,2346.199951171875,3680062
2025-09-09,2966.898378981974,2994.19832699537,2965.62628616296,2983.826171875,2489301,1399.0,1407.5,1395.199951171875,1403.699951171875,6470679,2358.60009765625,2367.300048828125,2315.89990234375,2353.199951171875,2162565
2025-09-10,2990.675797260498,3055.550145422665,2987.740308555338,3043.123291015625,2079428,1410.0,1413.699951171875,1402.0999755859375,1403.9000244140625,7452347,2365.0,2368.199951171875,2242.39990234375,2266.5,5226464
2025-09-11,3071.4996140027415,3071.4996140027415,3043.221168990462,3057.017822265625,2263446,1398.0,1408.0,1396.0,1401.5999755859375,10192026,2272.0,2280.0,2145.199951171875,2162.800048828125,9464950
2025-09-12,3076.3919302537256,3080.990814432397,3053.886518550216,3066.019775390625,1447167,1405.0999755859375,1419.699951171875,1400.0999755859375,1417.699951171875,7770038,2185.0,2223.0,2179.300048828125,2201.199951171875,4700718
2025-09-15,3066.607284819441,3066.607284819441,3029.4244268669395,3044.982421875,1732539,1422.0,1426.800048828125,1416.300048828125,1419.4000244140625,5845637,2218.0,2254.300048828125,2216.199951171875,2227.39990234375,3362642
2025-09-16,3060.736085121159,3082.26300132086,3042.242602669502,3078.055419921875,2573429,1414.0,1424.9000244140625,1413.699951171875,1421.5999755859375,8213151,2235.0,2235.699951171875,2180.39990234375,2199.300048828125,3431716
2025-09-17,3084.2199854121977,3113.966173979194,3074.8263264485827,3104.57275390625,2418271,1420.0999755859375,1426.0999755859375,1416.4000244140625,1419.199951171875,7484283,2209.300048828125,2230.0,2201.0,2209.800048828125,2575857
2025-09-18,3116.51048247651,3134.1234145595795,3093.4178759668794,3108.388916015625,2633138,1431.0999755859375,1432.800048828125,1415.300048828125,1421.699951171875,8130537,2222.699951171875,2239.89990234375,2186.39990234375,2198.300048828125,3048170
2025-09-19,3101.8328935510035,3112.107103450778,3076.3919928468,3101.050048828125,4901694,1416.0999755859375,1418.0,1400.199951171875,1402.199951171875,13457344,2200.0,2212.0,2180.0,2182.60009765625,2777471
2025-09-22,3028.445731768582,3040.089740964508,2999.090845838676,3007.70166015625,3634901,1403.9000244140625,1409.9000244140625,1397.199951171875,1401.5,8847948,2175.0,2196.0,2150.0,2156.199951171875,2789419
2025-09-23,3003.983542191669,3014.4534044791503,2986.3706093710016,2996.546875,3177741,1391.0,1403.300048828125,1391.0,1394.300048828125,12827524,2157.0,2160.0,2086.39990234375,2122.199951171875,4932424
2025-09-24,2984.4133369924134,2991.262810224855,2967.778901999341,2970.127197265625,1625714,1386.4000244140625,1390.9000244140625,1376.5,1382.699951171875,9735678,2122.199951171875,2135.0,2060.0,2076.39990234375,4081837
2025-09-25,2957.015390749667,2964.4520571099356,2887.5421635017433,2893.804443359375,4974361,1377.0,1391.5,1371.800048828125,1375.800048828125,21613389,2070.0,2095.0,2040.0,2043.300048828125,5087377
2025-09-26,2877.7574418213358,2891.260737711385,2829.126226471788,2836.758544921875,3934636,1368.0,1372.699951171875,1357.0,1359.5999755859375,18342280,2042.9000244140625,2084.89990234375,2021.5,2043.199951171875,4532697
2025-09-29,2853.2947314486933,2866.3087778304835,2831.7678164651984,2833.82275390625,3110035,1359.5999755859375,1366.5,1346.199951171875,1348.0999755859375,20563163,2055.0,2121.0,2047.9000244140625,2097.39990234375,4448256
2025-09-30,2848.402439766557,2852.610021207006,2823.0594837288886,2826.288330078125,2253458,1353.699951171875,1356.5999755859375,1342.5999755859375,1348.0,20166871,2105.0,2108.89990234375,2035.0999755859375,2040.199951171875,3613387
2025-10-01,2828.8326264436423,2861.9058470940704,2804.957413772581,2851.53369140625,1952902,1348.0,1379.4000244140625,1347.0999755859375,1372.0,20952632,2048.0,2085.0,2038.0,2081.39990234375,3715436
2025-10-03,2861.1229086009284,2861.1229086009284,2828.9304789544044,2839.498046875,2899519,1371.9000244140625,1371.9000244140625,1361.300048828125,1365.199951171875,12163695,2080.89990234375,2099.89990234375,2050.0,2093.39990234375,2827421
2025-10-06,2839.5959635916415,2929.22631078988,2833.3336834873367,2924.137939453125,2112774,1371.0,1372.5999755859375,1359.0999755859375,1363.4000244140625,14314283,2103.699951171875,2223.800048828125,2102.0,2217.89990234375,8546614
2025-10-07,2930.5959216848555,2939.891634958981,2891.9453243871753,2909.75390625,3062943,1363.5999755859375,1383.0999755859375,1363.5999755859375,1375.9000244140625,16126464,2237.0,2266.39990234375,2180.0,2231.199951171875,5976759
2025-10-08,2911.0263039913752,2977.5640480826064,2904.176830334925,2962.103759765625,4121889,1372.300048828125,1381.5999755859375,1364.300048828125,1370.300048828125,8100832,2227.0,2264.300048828125,2210.0,2244.199951171875,3860482
